cohort,head,draw,alpha,stratum,degenerate,coverage,miss_rate,referral,set_size,n_test
pad,primary,86,0.15,M2,False,0.8639455782312925,0.0,1.0,2.7823129251700682,147
pad,primary,86,0.15,M3,False,0.8125,0.015625,0.984375,2.359375,64
pad,primary,86,0.15,B,False,0.45454545454545453,,1.0,3.0,22
hiba,pad_only,86,0.05,M1,False,1.0,0.0,1.0,7.6923076923076925,13
hiba,pad_only,86,0.05,M2,False,0.8880597014925373,0.0,1.0,6.634328358208955,134
hiba,pad_only,86,0.05,M3,False,1.0,0.0,1.0,7.571428571428571,14
hiba,pad_only,86,0.05,B,False,0.9961832061068703,,1.0,6.885496183206107,262
hiba,primary,86,0.05,M1,False,1.0,0.0,1.0,5.615384615384615,13
hiba,primary,86,0.05,M2,False,0.917910447761194,0.0,1.0,5.865671641791045,134
hiba,primary,86,0.05,M3,False,1.0,0.0,1.0,6.142857142857143,14
hiba,primary,86,0.05,B,False,0.9770992366412213,,1.0,5.286259541984733,262
hiba,pad_only,86,0.1,M1,False,1.0,0.0,1.0,6.230769230769231,13
hiba,pad_only,86,0.1,M2,False,0.835820895522388,0.0,1.0,4.962686567164179,134
hiba,pad_only,86,0.1,M3,False,1.0,0.0,1.0,6.285714285714286,14
hiba,pad_only,86,0.1,B,False,0.9541984732824428,,1.0,5.702290076335878,262
hiba,primary,86,0.1,M1,False,1.0,0.0,1.0,4.0,13
hiba,primary,86,0.1,M2,False,0.8805970149253731,0.014925373134328358,0.9850746268656716,4.470149253731344,134
hiba,primary,86,0.1,M3,False,1.0,0.0,1.0,4.785714285714286,14
hiba,primary,86,0.1,B,False,0.9618320610687023,,0.9427480916030534,3.6755725190839694,262
hiba,pad_only,86,0.15,M1,False,1.0,0.0,1.0,5.538461538461538,13
hiba,pad_only,86,0.15,M2,False,0.8283582089552238,0.0,1.0,4.708955223880597,134
hiba,pad_only,86,0.15,M3,False,0.8571428571428571,0.07142857142857142,0.9285714285714286,4.928571428571429,14
hiba,pad_only,86,0.15,B,False,0.9541984732824428,,0.9656488549618321,4.141221374045801,262
hiba,primary,86,0.15,M1,False,0.7692307692307693,0.07692307692307693,0.9230769230769231,3.230769230769231,13
hiba,primary,86,0.15,M2,False,0.8432835820895522,0.022388059701492536,0.9776119402985075,3.6194029850746268,134
hiba,primary,86,0.15,M3,False,1.0,0.0,1.0,3.7857142857142856,14
hiba,primary,86,0.15,B,False,0.9389312977099237,,0.7480916030534351,2.7404580152671754,262
pad,pad_only,87,0.05,M1,False,0.9411764705882353,0.0,1.0,5.882352941176471,17
pad,pad_only,87,0.05,M2,False,0.9864864864864865,0.0,1.0,6.141891891891892,148
pad,pad_only,87,0.05,M3,False,0.987012987012987,0.0,1.0,6.402597402597403,77
pad,pad_only,87,0.05,B,False,1.0,,1.0,4.705882352941177,17
pad,primary,87,0.05,M1,False,1.0,0.0,1.0,4.294117647058823,17
pad,primary,87,0.05,M2,False,0.9527027027027027,0.0,1.0,3.9864864864864864,148
pad,primary,87,0.05,M3,False,0.974025974025974,0.0,1.0,3.935064935064935,77
pad,primary,87,0.05,B,False,0.9411764705882353,,1.0,3.4705882352941178,17
pad,pad_only,87,0.1,M1,False,0.9411764705882353,0.0,1.0,4.411764705882353,17
pad,pad_only,87,0.1,M2,False,0.8513513513513513,0.05405405405405406,0.9459459459459459,4.087837837837838,148
pad,pad_only,87,0.1,M3,False,0.8571428571428571,0.025974025974025976,0.974025974025974,4.35064935064935,77
pad,pad_only,87,0.1,B,False,1.0,,1.0,3.3529411764705883,17
pad,primary,87,0.1,M1,False,1.0,0.0,1.0,3.6470588235294117,17
pad,primary,87,0.1,M2,False,0.9121621621621622,0.0,1.0,3.1554054054054053,148
pad,primary,87,0.1,M3,False,0.935064935064935,0.0,1.0,3.1298701298701297,77
pad,primary,87,0.1,B,False,0.9411764705882353,,0.8823529411764706,2.7058823529411766,17
pad,pad_only,87,0.15,M1,False,0.8823529411764706,0.0,1.0,3.0,17
pad,pad_only,87,0.15,M2,False,0.831081081081081,0.0,1.0,2.445945945945946,148
pad,pad_only,87,0.15,M3,False,0.7792207792207793,0.025974025974025976,0.974025974025974,2.4545454545454546,77
pad,pad_only,87,0.15,B,False,1.0,,0.6470588235294118,2.176470588235294,17
pad,primary,87,0.15,M1,False,0.9411764705882353,0.0,1.0,3.5294117647058822,17
pad,primary,87,0.15,M2,False,0.8108108108108109,0.0,1.0,2.7364864864864864,148
pad,primary,87,0.15,M3,False,0.8181818181818182,0.0,1.0,2.675324675324675,77
pad,primary,87,0.15,B,False,0.9411764705882353,,0.7058823529411765,2.2941176470588234,17
hiba,pad_only,87,0.05,M1,False,1.0,0.0,1.0,7.266666666666667,15
hiba,pad_only,87,0.05,M2,False,0.9769230769230769,0.0,1.0,7.176923076923077,130
hiba,pad_only,87,0.05,M3,False,0.9444444444444444,0.0,1.0,7.277777777777778,18
hiba,pad_only,87,0.05,B,False,0.9483870967741935,,1.0,6.909677419354839,155
hiba,primary,87,0.05,M1,False,1.0,0.0,1.0,6.533333333333333,15
hiba,primary,87,0.05,M2,False,0.9461538461538461,0.0,1.0,6.661538461538462,130
hiba,primary,87,0.05,M3,False,1.0,0.0,1.0,6.5,18
hiba,primary,87,0.05,B,False,0.9806451612903225,,1.0,5.941935483870968,155
hiba,pad_only,87,0.1,M1,False,1.0,0.0,1.0,7.2,15
hiba,pad_only,87,0.1,M2,False,0.9,0.0,1.0,6.4,130
hiba,pad_only,87,0.1,M3,False,0.8333333333333334,0.0,1.0,6.222222222222222,18
hiba,pad_only,87,0.1,B,False,0.9483870967741935,,0.9935483870967742,5.554838709677419,155
hiba,primary,87,0.1,M1,False,1.0,0.0,1.0,5.0,15
hiba,primary,87,0.1,M2,False,0.9384615384615385,0.0,1.0,4.969230769230769,130
hiba,primary,87,0.1,M3,False,0.8888888888888888,0.0,1.0,4.222222222222222,18
hiba,primary,87,0.1,B,False,0.9225806451612903,,0.9806451612903225,4.025806451612903,155
hiba,pad_only,87,0.15,M1,False,1.0,0.0,1.0,5.066666666666666,15
hiba,pad_only,87,0.15,M2,False,0.8769230769230769,0.0,1.0,4.953846153846154,130
hiba,pad_only,87,0.15,M3,False,0.8333333333333334,0.0,1.0,5.111111111111111,18
hiba,pad_only,87,0.15,B,False,0.8903225806451613,,0.9870967741935484,4.361290322580645,155
hiba,primary,87,0.15,M1,False,1.0,0.0,1.0,3.8666666666666667,15
hiba,primary,87,0.15,M2,False,0.9153846153846154,0.0,1.0,4.084615384615384,130
hiba,primary,87,0.15,M3,False,0.8888888888888888,0.0,1.0,3.0,18
hiba,primary,87,0.15,B,False,0.864516129032258,,0.9032258064516129,3.167741935483871,155
pad,pad_only,88,0.05,M1,False,0.96,0.0,1.0,4.8,25
pad,pad_only,88,0.05,M2,False,0.9485714285714286,0.005714285714285714,0.9942857142857143,4.942857142857143,175
pad,pad_only,88,0.05,M3,False,0.9552238805970149,0.014925373134328358,0.9850746268656716,4.91044776119403,67
pad,pad_only,88,0.05,B,False,0.9375,,1.0,4.375,16
pad,primary,88,0.05,M1,False,1.0,0.0,1.0,4.4,25
pad,primary,88,0.05,M2,False,0.9828571428571429,0.0,1.0,4.428571428571429,175
pad,primary,88,0.05,M3,False,1.0,0.0,1.0,4.164179104477612,67
pad,primary,88,0.05,B,False,0.9375,,1.0,4.5,16
pad,pad_only,88,0.1,M1,False,0.96,0.0,1.0,3.08,25
pad,pad_only,88,0.1,M2,False,0.9028571428571428,0.0,1.0,3.005714285714286,175
pad,pad_only,88,0.1,M3,False,0.9402985074626866,0.0,1.0,3.014925373134328,67
pad,pad_only,88,0.1,B,False,0.9375,,0.8125,2.8125,16
pad,primary,88,0.1,M1,False,0.96,0.0,1.0,3.72,25
pad,primary,88,0.1,M2,False,0.8742857142857143,0.0,1.0,3.1085714285714285,175
pad,primary,88,0.1,M3,False,0.9402985074626866,0.0,1.0,3.0,67
pad,primary,88,0.1,B,False,0.875,,0.9375,3.1875,16
pad,pad_only,88,0.15,M1,False,0.92,0.0,1.0,2.88,25
pad,pad_only,88,0.15,M2,False,0.84,0.0,1.0,2.4571428571428573,175
pad,pad_only,88,0.15,M3,False,0.8059701492537313,0.029850746268656716,0.9701492537313433,2.3582089552238807,67
pad,pad_only,88,0.15,B,False,0.875,,0.6875,2.5,16
pad,primary,88,0.15,M1,False,0.92,0.0,1.0,3.08,25
pad,primary,88,0.15,M2,False,0.84,0.0,1.0,2.817142857142857,175
pad,primary,88,0.15,M3,False,0.9104477611940298,0.0,1.0,2.7611940298507465,67
pad,primary,88,0.15,B,False,0.8125,,0.9375,2.9375,16
hiba,pad_only,88,0.05,M1,False,1.0,0.0,1.0,7.470588235294118,17
hiba,pad_only,88,0.05,M2,False,0.9363636363636364,0.0,1.0,6.718181818181818,110
hiba,pad_only,88,0.05,M3,False,0.9285714285714286,0.0,1.0,7.357142857142857,14
hiba,pad_only,88,0.05,B,False,0.9757575757575757,,1.0,6.3090909090909095,165
hiba,primary,88,0.05,M1,False,1.0,0.0,1.0,6.235294117647059,17
hiba,primary,88,0.05,M2,False,0.9636363636363636,0.0,1.0,6.345454545454546,110
hiba,primary,88,0.05,M3,False,1.0,0.0,1.0,6.428571428571429,14
hiba,primary,88,0.05,B,False,0.9696969696969697,,1.0,5.624242424242424,165
hiba,pad_only,88,0.1,M1,False,1.0,0.0,1.0,7.294117647058823,17
hiba,pad_only,88,0.1,M2,False,0.8363636363636363,0.0,1.0,6.209090909090909,110
hiba,pad_only,88,0.1,M3,False,0.7857142857142857,0.0,1.0,6.285714285714286,14
hiba,pad_only,88,0.1,B,False,0.9757575757575757,,0.9939393939393939,5.466666666666667,165
hiba,primary,88,0.1,M1,False,1.0,0.0,1.0,4.588235294117647,17
hiba,primary,88,0.1,M2,False,0.8818181818181818,0.00909090909090909,0.990909090909091,4.554545454545455,110
hiba,primary,88,0.1,M3,False,0.9285714285714286,0.0,1.0,4.142857142857143,14
hiba,primary,88,0.1,B,False,0.9333333333333333,,0.9272727272727272,3.4909090909090907,165
hiba,pad_only,88,0.15,M1,False,0.8823529411764706,0.058823529411764705,0.9411764705882353,4.764705882352941,17
hiba,pad_only,88,0.15,M2,False,0.7636363636363637,0.00909090909090909,0.990909090909091,4.672727272727273,110
hiba,pad_only,88,0.15,M3,False,0.7142857142857143,0.0,1.0,4.785714285714286,14
hiba,pad_only,88,0.15,B,False,0.896969696969697,,0.9818181818181818,3.993939393939394,165
hiba,primary,88,0.15,M1,False,0.9411764705882353,0.058823529411764705,0.9411764705882353,3.8823529411764706,17
hiba,primary,88,0.15,M2,False,0.8545454545454545,0.01818181818181818,0.9818181818181818,3.8636363636363638,110
hiba,primary,88,0.15,M3,False,0.8571428571428571,0.0,1.0,3.4285714285714284,14
hiba,primary,88,0.15,B,False,0.9030303030303031,,0.8666666666666667,2.83030303030303,165
pad,pad_only,89,0.05,M1,False,1.0,0.0,1.0,6.777777777777778,18
pad,pad_only,89,0.05,M2,False,0.9212121212121213,0.0,1.0,6.006060606060606,165
pad,pad_only,89,0.05,M3,False,0.9855072463768116,0.0,1.0,6.6231884057971016,69
pad,pad_only,89,0.05,B,False,1.0,,1.0,5.0,17
pad,primary,89,0.05,M1,False,1.0,0.0,1.0,3.5,18
pad,primary,89,0.05,M2,False,0.9333333333333333,0.0,1.0,3.3212121212121213,165
pad,primary,89,0.05,M3,False,0.927536231884058,0.0,1.0,3.0869565217391304,69
pad,primary,89,0.05,B,False,0.7647058823529411,,0.9411764705882353,3.3529411764705883,17
pad,pad_only,89,0.1,M1,False,0.7777777777777778,0.0,1.0,2.5,18
pad,pad_only,89,0.1,M2,False,0.8545454545454545,0.0,1.0,2.7696969696969695,165
pad,pad_only,89,0.1,M3,False,0.8840579710144928,0.0,1.0,2.7681159420289854,69
pad,pad_only,89,0.1,B,False,0.9411764705882353,,0.8235294117647058,2.823529411764706,17
pad,primary,89,0.1,M1,False,0.8888888888888888,0.0,1.0,2.4444444444444446,18
pad,primary,89,0.1,M2,False,0.9030303030303031,0.0,1.0,3.0606060606060606,165
pad,primary,89,0.1,M3,False,0.8840579710144928,0.0,1.0,2.7246376811594204,69
pad,primary,89,0.1,B,False,0.7647058823529411,,0.9411764705882353,3.0588235294117645,17
pad,pad_only,89,0.15,M1,False,0.7777777777777778,0.0,1.0,2.1666666666666665,18
pad,pad_only,89,0.15,M2,False,0.8,0.0,1.0,2.315151515151515,165
pad,pad_only,89,0.15,M3,False,0.8115942028985508,0.014492753623188406,0.9855072463768116,2.3768115942028984,69
pad,pad_only,89,0.15,B,False,0.8823529411764706,,0.7058823529411765,2.4705882352941178,17
pad,primary,89,0.15,M1,False,0.7777777777777778,0.0,1.0,1.8888888888888888,18
pad,primary,89,0.15,M2,False,0.8424242424242424,0.0,1.0,2.757575757575758,165
pad,primary,89,0.15,M3,False,0.855072463768116,0.0,1.0,2.5652173913043477,69
pad,primary,89,0.15,B,False,0.7647058823529411,,0.9411764705882353,2.764705882352941,17
hiba,pad_only,89,0.05,M1,False,1.0,0.0,1.0,7.142857142857143,7
hiba,pad_only,89,0.05,M2,False,0.9692307692307692,0.0,1.0,7.030769230769231,130
hiba,pad_only,89,0.05,M3,False,0.9090909090909091,0.0,1.0,6.909090909090909,11
hiba,pad_only,89,0.05,B,False,0.9722222222222222,,1.0,6.9,180
hiba,primary,89,0.05,M1,False,0.8571428571428571,0.0,1.0,4.857142857142857,7
hiba,primary,89,0.05,M2,False,0.9923076923076923,0.0,1.0,6.230769230769231,130
hiba,primary,89,0.05,M3,False,1.0,0.0,1.0,5.909090909090909,11
hiba,primary,89,0.05,B,False,0.9444444444444444,,1.0,5.55,180
hiba,pad_only,89,0.1,M1,False,0.7142857142857143,0.0,1.0,5.571428571428571,7
hiba,pad_only,89,0.1,M2,False,0.9230769230769231,0.0,1.0,6.407692307692308,130
hiba,pad_only,89,0.1,M3,False,0.9090909090909091,0.0,1.0,6.363636363636363,11
hiba,pad_only,89,0.1,B,False,0.9722222222222222,,0.9944444444444445,5.772222222222222,180
hiba,primary,89,0.1,M1,False,0.8571428571428571,0.0,1.0,4.0,7
hiba,primary,89,0.1,M2,False,0.9692307692307692,0.0,1.0,4.846153846153846,130
hiba,primary,89,0.1,M3,False,0.9090909090909091,0.0,1.0,4.363636363636363,11
hiba,primary,89,0.1,B,False,0.9055555555555556,,0.9166666666666666,3.716666666666667,180
hiba,pad_only,89,0.15,M1,False,0.7142857142857143,0.0,1.0,5.0,7
hiba,pad_only,89,0.15,M2,False,0.8692307692307693,0.015384615384615385,0.9846153846153847,4.723076923076923,130
hiba,pad_only,89,0.15,M3,False,0.9090909090909091,0.0,1.0,4.181818181818182,11
hiba,pad_only,89,0.15,B,False,0.9277777777777778,,0.9944444444444445,4.344444444444444,180
hiba,primary,89,0.15,M1,False,0.8571428571428571,0.0,1.0,3.5714285714285716,7
hiba,primary,89,0.15,M2,False,0.9307692307692308,0.015384615384615385,0.9846153846153847,4.161538461538462,130
hiba,primary,89,0.15,M3,False,0.9090909090909091,0.0,1.0,4.0,11
hiba,primary,89,0.15,B,False,0.8777777777777778,,0.8388888888888889,2.9444444444444446,180
pad,pad_only,90,0.05,M1,False,0.9354838709677419,0.0,1.0,2.5483870967741935,31
pad,pad_only,90,0.05,M2,False,0.9605263157894737,0.0,1.0,3.25,152
pad,pad_only,90,0.05,M3,False,0.9552238805970149,0.0,1.0,3.328358208955224,67
pad,pad_only,90,0.05,B,False,0.8695652173913043,,0.7391304347826086,3.3043478260869565,23
pad,primary,90,0.05,M1,False,0.9354838709677419,0.0,1.0,3.935483870967742,31
pad,primary,90,0.05,M2,False,0.9671052631578947,0.0,1.0,4.0394736842105265,152
pad,primary,90,0.05,M3,False,0.9552238805970149,0.0,1.0,3.8507462686567164,67
pad,primary,90,0.05,B,False,1.0,,1.0,4.086956521739131,23
pad,pad_only,90,0.1,M1,False,0.7741935483870968,0.0,1.0,1.8387096774193548,31
pad,pad_only,90,0.1,M2,False,0.9013157894736842,0.0,1.0,2.736842105263158,152
pad,pad_only,90,0.1,M3,False,0.8656716417910447,0.0,1.0,2.7761194029850746,67
pad,pad_only,90,0.1,B,False,0.8695652173913043,,0.6956521739130435,2.5217391304347827,23
pad,primary,90,0.1,M1,False,0.9354838709677419,0.0,1.0,3.129032258064516,31
pad,primary,90,0.1,M2,False,0.9539473684210527,0.0,1.0,3.2565789473684212,152
pad,primary,90,0.1,M3,False,0.8955223880597015,0.0,1.0,2.91044776119403,67
pad,primary,90,0.1,B,False,0.9565217391304348,,0.9565217391304348,3.5217391304347827,23
pad,pad_only,90,0.15,M1,False,0.7096774193548387,0.0,1.0,1.6774193548387097,31
pad,pad_only,90,0.15,M2,False,0.875,0.0,1.0,2.585526315789474,152
pad,pad_only,90,0.15,M3,False,0.8507462686567164,0.014925373134328358,0.9850746268656716,2.4925373134328357,67
pad,pad_only,90,0.15,B,False,0.8695652173913043,,0.5652173913043478,2.347826086956522,23
pad,primary,90,0.15,M1,False,0.9354838709677419,0.0,1.0,2.838709677419355,31
pad,primary,90,0.15,M2,False,0.875,0.0,1.0,2.8223684210526314,152
pad,primary,90,0.15,M3,False,0.835820895522388,0.0,1.0,2.701492537313433,67
pad,primary,90,0.15,B,False,0.9565217391304348,,0.8695652173913043,3.1739130434782608,23
hiba,pad_only,90,0.05,M1,False,1.0,0.0,1.0,8.0,11
hiba,pad_only,90,0.05,M2,False,0.952,0.0,1.0,7.36,125
hiba,pad_only,90,0.05,M3,False,0.8235294117647058,0.0,1.0,6.647058823529412,17
hiba,pad_only,90,0.05,B,False,1.0,,1.0,6.605405405405405,185
hiba,primary,90,0.05,M1,False,1.0,0.0,1.0,6.818181818181818,11
hiba,primary,90,0.05,M2,False,0.928,0.0,1.0,6.496,125
hiba,primary,90,0.05,M3,False,0.8823529411764706,0.0,1.0,5.529411764705882,17
hiba,primary,90,0.05,B,False,0.9891891891891892,,1.0,5.52972972972973,185
hiba,pad_only,90,0.1,M1,False,1.0,0.0,1.0,7.454545454545454,11
hiba,pad_only,90,0.1,M2,False,0.944,0.0,1.0,6.584,125
hiba,pad_only,90,0.1,M3,False,0.7647058823529411,0.0,1.0,5.764705882352941,17
hiba,pad_only,90,0.1,B,False,0.972972972972973,,0.9945945945945946,5.821621621621621,185
hiba,primary,90,0.1,M1,False,1.0,0.0,1.0,4.909090909090909,11
hiba,primary,90,0.1,M2,False,0.92,0.0,1.0,4.776,125
hiba,primary,90,0.1,M3,False,0.8823529411764706,0.0,1.0,3.764705882352941,17
hiba,primary,90,0.1,B,False,0.9621621621621622,,0.9783783783783784,3.9351351351351354,185
hiba,pad_only,90,0.15,M1,False,0.9090909090909091,0.0,1.0,4.909090909090909,11
hiba,pad_only,90,0.15,M2,False,0.904,0.008,0.992,5.096,125
hiba,pad_only,90,0.15,M3,False,0.7647058823529411,0.058823529411764705,0.9411764705882353,4.294117647058823,17
hiba,pad_only,90,0.15,B,False,0.9135135135135135,,0.9891891891891892,4.416216216216216,185
hiba,primary,90,0.15,M1,False,1.0,0.0,1.0,4.363636363636363,11
hiba,primary,90,0.15,M2,False,0.888,0.0,1.0,4.048,125
hiba,primary,90,0.15,M3,False,0.8235294117647058,0.0,1.0,3.411764705882353,17
hiba,primary,90,0.15,B,False,0.9243243243243243,,0.9405405405405406,3.3513513513513513,185
pad,pad_only,91,0.05,M1,False,1.0,0.0,1.0,6.68,25
pad,pad_only,91,0.05,M2,False,0.9263803680981595,0.0,1.0,6.1656441717791415,163
pad,pad_only,91,0.05,M3,False,1.0,0.0,1.0,6.897435897435898,78
pad,pad_only,91,0.05,B,False,1.0,,1.0,5.086956521739131,23
pad,primary,91,0.05,M1,False,0.92,0.0,1.0,3.84,25
pad,primary,91,0.05,M2,False,0.9447852760736196,0.0,1.0,4.042944785276074,163
pad,primary,91,0.05,M3,False,0.9743589743589743,0.0,1.0,4.038461538461538,78
pad,primary,91,0.05,B,False,1.0,,1.0,3.9130434782608696,23
pad,pad_only,91,0.1,M1,False,0.96,0.0,1.0,4.44,25
pad,pad_only,91,0.1,M2,False,0.8834355828220859,0.024539877300613498,0.9754601226993865,4.515337423312883,163
pad,pad_only,91,0.1,M3,False,1.0,0.0,1.0,4.910256410256411,78
pad,pad_only,91,0.1,B,False,1.0,,1.0,3.1739130434782608,23
pad,primary,91,0.1,M1,False,0.92,0.0,1.0,3.76,25
pad,primary,91,0.1,M2,False,0.8834355828220859,0.0,1.0,3.5705521472392636,163
pad,primary,91,0.1,M3,False,0.9615384615384616,0.0,1.0,3.641025641025641,78
pad,primary,91,0.1,B,False,1.0,,0.9565217391304348,3.347826086956522,23
pad,pad_only,91,0.15,M1,False,0.92,0.0,1.0,2.2,25
pad,pad_only,91,0.15,M2,False,0.8466257668711656,0.0,1.0,2.8098159509202456,163
pad,pad_only,91,0.15,M3,False,0.9102564102564102,0.0,1.0,2.8205128205128207,78
pad,pad_only,91,0.15,B,False,1.0,,0.6521739130434783,2.130434782608696,23
pad,primary,91,0.15,M1,False,0.84,0.0,1.0,2.76,25
pad,primary,91,0.15,M2,False,0.8466257668711656,0.0,1.0,2.8834355828220857,163
pad,primary,91,0.15,M3,False,0.9230769230769231,0.0,1.0,3.076923076923077,78
pad,primary,91,0.15,B,False,0.9565217391304348,,0.9565217391304348,2.9130434782608696,23
hiba,pad_only,91,0.05,M1,False,1.0,0.0,1.0,7.5,10
hiba,pad_only,91,0.05,M2,False,0.943089430894309,0.0,1.0,6.796747967479675,123
hiba,pad_only,91,0.05,M3,False,1.0,0.0,1.0,7.357142857142857,14
hiba,pad_only,91,0.05,B,False,0.9863013698630136,,1.0,6.579908675799087,219
hiba,primary,91,0.05,M1,False,0.9,0.0,1.0,5.7,10
hiba,primary,91,0.05,M2,False,0.943089430894309,0.0,1.0,6.666666666666667,123
hiba,primary,91,0.05,M3,False,1.0,0.0,1.0,6.714285714285714,14
hiba,primary,91,0.05,B,False,0.9863013698630136,,1.0,5.744292237442922,219
hiba,pad_only,91,0.1,M1,False,0.7,0.0,1.0,6.0,10
hiba,pad_only,91,0.1,M2,False,0.8780487804878049,0.0,1.0,6.3983739837398375,123
hiba,pad_only,91,0.1,M3,False,1.0,0.0,1.0,7.285714285714286,14
hiba,pad_only,91,0.1,B,False,0.9863013698630136,,1.0,6.073059360730594,219
hiba,primary,91,0.1,M1,False,0.9,0.0,1.0,4.3,10
hiba,primary,91,0.1,M2,False,0.8943089430894309,0.024390243902439025,0.975609756097561,4.658536585365853,123
hiba,primary,91,0.1,M3,False,1.0,0.0,1.0,5.142857142857143,14
hiba,primary,91,0.1,B,False,0.954337899543379,,0.9634703196347032,3.730593607305936,219
hiba,pad_only,91,0.15,M1,False,0.7,0.1,0.9,3.9,10
hiba,pad_only,91,0.15,M2,False,0.8211382113821138,0.0,1.0,4.796747967479675,123
hiba,pad_only,91,0.15,M3,False,1.0,0.0,1.0,5.857142857142857,14
hiba,pad_only,91,0.15,B,False,0.9452054794520548,,1.0,4.671232876712328,219
hiba,primary,91,0.15,M1,False,0.9,0.0,1.0,3.9,10
hiba,primary,91,0.15,M2,False,0.8455284552845529,0.032520325203252036,0.967479674796748,3.861788617886179,123
hiba,primary,91,0.15,M3,False,0.8571428571428571,0.0,1.0,4.0,14
hiba,primary,91,0.15,B,False,0.9269406392694064,,0.8721461187214612,2.8858447488584473,219
pad,pad_only,92,0.05,M1,False,1.0,0.0,1.0,5.24,25
pad,pad_only,92,0.05,M2,False,0.9298245614035088,0.011695906432748537,0.9883040935672515,4.695906432748538,171
pad,pad_only,92,0.05,M3,False,0.9866666666666667,0.0,1.0,4.8533333333333335,75
pad,pad_only,92,0.05,B,False,0.9565217391304348,,1.0,3.9565217391304346,23
pad,primary,92,0.05,M1,False,0.96,0.0,1.0,4.4,25
pad,primary,92,0.05,M2,False,0.9707602339181286,0.0,1.0,4.12280701754386,171
pad,primary,92,0.05,M3,False,0.9866666666666667,0.0,1.0,4.4,75
pad,primary,92,0.05,B,False,1.0,,1.0,3.869565217391304,23
pad,pad_only,92,0.1,M1,False,0.96,0.0,1.0,2.92,25
pad,pad_only,92,0.1,M2,False,0.8830409356725146,0.0,1.0,2.7251461988304095,171
pad,pad_only,92,0.1,M3,False,0.9066666666666666,0.0,1.0,2.7466666666666666,75
pad,pad_only,92,0.1,B,False,0.9130434782608695,,0.5652173913043478,2.3043478260869565,23
pad,primary,92,0.1,M1,False,0.96,0.0,1.0,4.2,25
pad,primary,92,0.1,M2,False,0.935672514619883,0.0,1.0,3.783625730994152,171
pad,primary,92,0.1,M3,False,0.9333333333333333,0.0,1.0,3.493333333333333,75
pad,primary,92,0.1,B,False,1.0,,1.0,3.4782608695652173,23
pad,pad_only,92,0.15,M1,False,0.96,0.0,1.0,2.76,25
pad,pad_only,92,0.15,M2,False,0.8304093567251462,0.0,1.0,2.309941520467836,171
pad,pad_only,92,0.15,M3,False,0.88,0.013333333333333334,0.9866666666666667,2.3466666666666667,75
pad,pad_only,92,0.15,B,False,0.6086956521739131,,0.6956521739130435,1.826086956521739,23
pad,primary,92,0.15,M1,False,0.96,0.0,1.0,3.04,25
pad,primary,92,0.15,M2,False,0.847953216374269,0.0,1.0,2.654970760233918,171
pad,primary,92,0.15,M3,False,0.88,0.0,1.0,2.7466666666666666,75
pad,primary,92,0.15,B,False,0.9130434782608695,,0.8695652173913043,2.6956521739130435,23
hiba,pad_only,92,0.05,M1,False,0.9375,0.0,1.0,7.25,16
hiba,pad_only,92,0.05,M2,False,1.0,0.0,1.0,7.372093023255814,129
hiba,pad_only,92,0.05,M3,False,1.0,0.0,1.0,7.0,9
hiba,pad_only,92,0.05,B,False,0.9873949579831933,,1.0,7.432773109243698,238
hiba,primary,92,0.05,M1,False,1.0,0.0,1.0,6.5625,16
hiba,primary,92,0.05,M2,False,0.9922480620155039,0.0,1.0,6.953488372093023,129
hiba,primary,92,0.05,M3,False,1.0,0.0,1.0,6.888888888888889,9
hiba,primary,92,0.05,B,False,0.9915966386554622,,1.0,6.054621848739496,238
hiba,pad_only,92,0.1,M1,False,0.875,0.0,1.0,6.4375,16
hiba,pad_only,92,0.1,M2,False,1.0,0.0,1.0,6.689922480620155,129
hiba,pad_only,92,0.1,M3,False,1.0,0.0,1.0,6.888888888888889,9
hiba,pad_only,92,0.1,B,False,0.9873949579831933,,1.0,6.504201680672269,238
hiba,primary,92,0.1,M1,False,1.0,0.0,1.0,5.1875,16
hiba,primary,92,0.1,M2,False,0.9302325581395349,0.007751937984496124,0.9922480620155039,5.1937984496124034,129
hiba,primary,92,0.1,M3,False,1.0,0.0,1.0,5.555555555555555,9
hiba,primary,92,0.1,B,False,0.9789915966386554,,0.9957983193277311,4.142857142857143,238
hiba,pad_only,92,0.15,M1,False,0.875,0.0,1.0,5.8125,16
hiba,pad_only,92,0.15,M2,False,0.9147286821705426,0.0,1.0,5.038759689922481,129
hiba,pad_only,92,0.15,M3,False,1.0,0.0,1.0,5.222222222222222,9
hiba,pad_only,92,0.15,B,False,0.9621848739495799,,0.9915966386554622,4.815126050420168,238
hiba,primary,92,0.15,M1,False,1.0,0.0,1.0,4.75,16
hiba,primary,92,0.15,M2,False,0.9224806201550387,0.015503875968992248,0.9844961240310077,4.410852713178294,129
hiba,primary,92,0.15,M3,False,1.0,0.0,1.0,5.333333333333333,9
hiba,primary,92,0.15,B,False,0.9747899159663865,,0.9285714285714286,3.361344537815126,238
pad,pad_only,93,0.05,M1,False,1.0,0.0,1.0,7.375,32
pad,pad_only,93,0.05,M2,False,0.9577464788732394,0.0,1.0,6.859154929577465,142
pad,pad_only,93,0.05,M3,False,0.9295774647887324,0.0,1.0,6.366197183098592,71
pad,pad_only,93,0.05,B,True,1.0,,1.0,5.423076923076923,26
