cohort,draw,alpha,group,n_benign,benign_coverage,benign_referral,benign_set_size
hiba,57,0.05,3,124,0.9919354838709677,1.0,4.556451612903226
hiba,57,0.05,4,23,1.0,1.0,7.608695652173913
hiba,57,0.1,1,13,1.0,1.0,3.8461538461538463
hiba,57,0.1,2,103,0.9514563106796117,1.0,4.242718446601942
hiba,57,0.1,3,124,0.9838709677419355,0.9919354838709677,3.814516129032258
hiba,57,0.1,4,23,1.0,1.0,6.913043478260869
hiba,57,0.15,1,13,1.0,0.9230769230769231,3.5384615384615383
hiba,57,0.15,2,103,0.912621359223301,0.9514563106796117,3.0970873786407767
hiba,57,0.15,3,124,0.9838709677419355,0.717741935483871,2.306451612903226
hiba,57,0.15,4,23,1.0,1.0,6.130434782608695
pad,57,0.05,1,2,0.5,1.0,3.0
pad,57,0.05,2,5,0.8,1.0,3.8
pad,57,0.05,3,8,0.875,1.0,2.5
pad,57,0.05,4,3,1.0,1.0,5.333333333333333
pad,57,0.1,1,2,0.5,1.0,3.0
pad,57,0.1,2,5,0.8,1.0,3.6
pad,57,0.1,3,8,0.875,1.0,2.5
pad,57,0.1,4,3,1.0,1.0,3.6666666666666665
pad,57,0.15,1,2,0.5,1.0,3.0
pad,57,0.15,2,5,0.8,1.0,3.4
pad,57,0.15,3,8,0.875,1.0,2.375
pad,57,0.15,4,3,1.0,1.0,3.6666666666666665
hiba,58,0.05,1,9,0.8888888888888888,1.0,4.666666666666667
hiba,58,0.05,2,121,0.9752066115702479,1.0,5.4958677685950414
hiba,58,0.05,3,92,0.9891304347826086,1.0,5.228260869565218
hiba,58,0.05,4,1,1.0,1.0,7.0
hiba,58,0.1,1,9,0.8888888888888888,1.0,3.3333333333333335
hiba,58,0.1,2,121,0.9669421487603306,0.9834710743801653,3.8595041322314048
hiba,58,0.1,3,92,0.9891304347826086,0.9347826086956522,3.5
hiba,58,0.1,4,1,1.0,1.0,6.0
hiba,58,0.15,1,9,0.8888888888888888,1.0,3.111111111111111
hiba,58,0.15,2,121,0.9421487603305785,0.9090909090909091,3.12396694214876
hiba,58,0.15,3,92,0.9891304347826086,0.8152173913043478,2.967391304347826
hiba,58,0.15,4,1,1.0,1.0,6.0
pad,58,0.05,1,3,1.0,1.0,6.333333333333333
pad,58,0.05,2,14,1.0,1.0,5.928571428571429
pad,58,0.05,3,10,1.0,1.0,5.8
pad,58,0.05,4,3,1.0,1.0,8.0
pad,58,0.1,1,3,0.3333333333333333,1.0,3.0
pad,58,0.1,2,14,0.9285714285714286,0.9285714285714286,2.7142857142857144
pad,58,0.1,3,10,0.9,1.0,3.0
pad,58,0.1,4,3,1.0,1.0,5.333333333333333
pad,58,0.15,1,3,0.3333333333333333,1.0,2.3333333333333335
pad,58,0.15,2,14,0.7857142857142857,0.8571428571428571,2.0
pad,58,0.15,3,10,0.9,0.8,2.6
pad,58,0.15,4,3,1.0,1.0,4.0
hiba,59,0.05,1,6,1.0,1.0,6.5
hiba,59,0.05,2,76,0.9868421052631579,1.0,5.921052631578948
hiba,59,0.05,3,84,1.0,1.0,4.535714285714286
hiba,59,0.05,4,1,1.0,1.0,7.0
hiba,59,0.1,1,6,1.0,1.0,4.0
hiba,59,0.1,2,76,0.9473684210526315,1.0,4.0
hiba,59,0.1,3,84,1.0,1.0,3.738095238095238
hiba,59,0.1,4,1,1.0,1.0,6.0
hiba,59,0.15,1,6,0.8333333333333334,1.0,3.5
hiba,59,0.15,2,76,0.8947368421052632,0.9342105263157895,2.9342105263157894
hiba,59,0.15,3,84,0.9880952380952381,0.6547619047619048,2.1904761904761907
hiba,59,0.15,4,1,1.0,1.0,6.0
pad,59,0.05,2,8,0.875,1.0,3.75
pad,59,0.05,3,7,1.0,1.0,2.7142857142857144
pad,59,0.05,4,2,1.0,1.0,6.0
pad,59,0.05,6,1,1.0,1.0,6.0
pad,59,0.1,2,8,0.875,0.875,3.125
pad,59,0.1,3,7,1.0,1.0,2.5714285714285716
pad,59,0.1,4,2,1.0,1.0,6.0
pad,59,0.1,6,1,1.0,1.0,6.0
pad,59,0.15,2,8,0.875,0.875,3.0
pad,59,0.15,3,7,1.0,1.0,2.4285714285714284
pad,59,0.15,4,2,1.0,1.0,4.0
pad,59,0.15,6,1,1.0,1.0,6.0
hiba,60,0.05,1,4,1.0,1.0,5.5
hiba,60,0.05,2,71,0.9436619718309859,1.0,5.887323943661972
hiba,60,0.05,3,83,0.9879518072289156,1.0,5.385542168674699
hiba,60,0.05,4,1,1.0,1.0,7.0
hiba,60,0.1,1,4,1.0,1.0,4.0
hiba,60,0.1,2,71,0.9154929577464789,0.971830985915493,4.0
hiba,60,0.1,3,83,0.9759036144578314,0.9397590361445783,3.5542168674698793
hiba,60,0.1,4,1,1.0,1.0,6.0
hiba,60,0.15,1,4,1.0,1.0,3.0
hiba,60,0.15,2,71,0.8732394366197183,0.9436619718309859,3.0704225352112675
hiba,60,0.15,3,83,0.963855421686747,0.8192771084337349,2.7228915662650603
hiba,60,0.15,4,1,1.0,1.0,6.0
pad,60,0.05,1,1,1.0,1.0,2.0
pad,60,0.05,2,6,0.8333333333333334,1.0,3.0
pad,60,0.05,3,4,1.0,1.0,3.5
pad,60,0.05,4,1,1.0,1.0,6.0
pad,60,0.05,6,1,1.0,1.0,6.0
pad,60,0.1,1,1,1.0,1.0,2.0
pad,60,0.1,2,6,0.8333333333333334,0.8333333333333334,2.6666666666666665
pad,60,0.1,3,4,0.75,1.0,2.5
pad,60,0.1,4,1,1.0,1.0,3.0
pad,60,0.1,6,1,1.0,1.0,6.0
pad,60,0.15,1,1,1.0,1.0,2.0
pad,60,0.15,2,6,0.8333333333333334,0.8333333333333334,2.3333333333333335
pad,60,0.15,3,4,0.75,1.0,2.25
pad,60,0.15,4,1,1.0,1.0,3.0
pad,60,0.15,6,1,1.0,1.0,6.0
hiba,61,0.05,1,8,0.875,1.0,4.25
hiba,61,0.05,2,141,0.9858156028368794,1.0,5.843971631205674
hiba,61,0.05,3,9,0.8888888888888888,1.0,5.222222222222222
hiba,61,0.05,4,1,1.0,1.0,7.0
hiba,61,0.1,1,8,0.875,1.0,3.375
hiba,61,0.1,2,141,0.950354609929078,0.9929078014184397,4.0638297872340425
hiba,61,0.1,3,9,0.8888888888888888,1.0,3.3333333333333335
hiba,61,0.1,4,1,1.0,1.0,6.0
hiba,61,0.15,1,8,0.75,1.0,2.625
hiba,61,0.15,2,141,0.8936170212765957,0.9148936170212766,2.9574468085106385
hiba,61,0.15,3,9,0.8888888888888888,1.0,2.7777777777777777
hiba,61,0.15,4,1,1.0,1.0,6.0
pad,61,0.05,1,1,1.0,1.0,3.0
pad,61,0.05,2,10,0.9,1.0,3.8
pad,61,0.05,3,7,1.0,1.0,3.0
pad,61,0.05,4,3,1.0,1.0,6.0
pad,61,0.1,1,1,1.0,1.0,3.0
pad,61,0.1,2,10,0.9,0.9,3.3
pad,61,0.1,3,7,1.0,1.0,2.857142857142857
pad,61,0.1,4,3,1.0,1.0,4.666666666666667
pad,61,0.15,1,1,1.0,1.0,3.0
pad,61,0.15,2,10,0.9,0.9,3.0
pad,61,0.15,3,7,1.0,0.7142857142857143,2.4285714285714284
pad,61,0.15,4,3,1.0,1.0,4.666666666666667
hiba,62,0.05,1,13,0.9230769230769231,1.0,4.3076923076923075
hiba,62,0.05,2,96,0.9479166666666666,1.0,5.291666666666667
hiba,62,0.05,3,52,0.9807692307692307,1.0,4.288461538461538
hiba,62,0.05,4,1,1.0,1.0,7.0
hiba,62,0.1,1,13,0.8461538461538461,0.9230769230769231,3.0
hiba,62,0.1,2,96,0.90625,0.96875,3.65625
hiba,62,0.1,3,52,0.9807692307692307,0.9038461538461539,3.3846153846153846
hiba,62,0.1,4,1,1.0,1.0,7.0
hiba,62,0.15,1,13,0.7692307692307693,0.9230769230769231,2.769230769230769
hiba,62,0.15,2,96,0.8854166666666666,0.9270833333333334,3.0
hiba,62,0.15,3,52,0.9807692307692307,0.7692307692307693,2.6923076923076925
hiba,62,0.15,4,1,0.0,1.0,6.0
pad,62,0.05,1,2,1.0,1.0,4.5
pad,62,0.05,2,8,1.0,1.0,4.0
pad,62,0.05,3,3,1.0,1.0,4.333333333333333
pad,62,0.05,4,2,1.0,1.0,6.0
pad,62,0.1,1,2,1.0,1.0,4.5
pad,62,0.1,2,8,1.0,0.875,3.5
pad,62,0.1,3,3,1.0,1.0,4.333333333333333
pad,62,0.1,4,2,1.0,1.0,4.0
pad,62,0.15,1,2,1.0,1.0,4.0
pad,62,0.15,2,8,1.0,0.875,3.25
pad,62,0.15,3,3,1.0,1.0,3.6666666666666665
pad,62,0.15,4,2,1.0,1.0,2.5
hiba,63,0.05,1,10,0.9,1.0,5.0
hiba,63,0.05,2,117,0.9914529914529915,1.0,5.811965811965812
hiba,63,0.05,3,56,0.9821428571428571,1.0,5.5
hiba,63,0.05,4,22,1.0,1.0,7.636363636363637
hiba,63,0.1,1,10,0.9,1.0,3.5
hiba,63,0.1,2,117,0.9572649572649573,0.9743589743589743,3.923076923076923
hiba,63,0.1,3,56,0.9642857142857143,0.9285714285714286,3.5714285714285716
hiba,63,0.1,4,22,1.0,1.0,6.454545454545454
hiba,63,0.15,1,10,0.9,0.8,2.7
hiba,63,0.15,2,117,0.8632478632478633,0.8888888888888888,2.8461538461538463
hiba,63,0.15,3,56,0.9464285714285714,0.6071428571428571,2.1607142857142856
hiba,63,0.15,4,22,1.0,1.0,5.681818181818182
pad,63,0.05,1,1,1.0,1.0,5.0
pad,63,0.05,2,11,0.9090909090909091,1.0,3.4545454545454546
pad,63,0.05,3,4,1.0,1.0,2.75
pad,63,0.05,4,2,1.0,1.0,6.0
pad,63,0.1,1,1,1.0,1.0,5.0
pad,63,0.1,2,11,0.9090909090909091,0.8181818181818182,3.0
pad,63,0.1,3,4,1.0,1.0,2.75
pad,63,0.1,4,2,1.0,1.0,2.5
pad,63,0.15,1,1,1.0,1.0,5.0
pad,63,0.15,2,11,0.9090909090909091,0.8181818181818182,2.8181818181818183
pad,63,0.15,3,4,1.0,1.0,2.25
pad,63,0.15,4,2,1.0,1.0,2.5
hiba,64,0.05,1,13,1.0,1.0,5.538461538461538
hiba,64,0.05,2,99,0.9494949494949495,1.0,5.616161616161616
hiba,64,0.05,3,13,1.0,1.0,3.923076923076923
hiba,64,0.1,1,13,1.0,1.0,4.230769230769231
hiba,64,0.1,2,99,0.898989898989899,0.9797979797979798,3.5353535353535355
hiba,64,0.1,3,13,1.0,0.9230769230769231,3.1538461538461537
hiba,64,0.15,1,13,0.9230769230769231,1.0,3.5384615384615383
hiba,64,0.15,2,99,0.8686868686868687,0.8585858585858586,2.909090909090909
hiba,64,0.15,3,13,0.9230769230769231,0.7692307692307693,2.769230769230769
pad,64,0.05,1,4,0.75,1.0,5.0
pad,64,0.05,2,9,0.8888888888888888,0.8888888888888888,2.888888888888889
pad,64,0.05,3,2,1.0,1.0,4.0
pad,64,0.05,4,1,1.0,1.0,5.0
pad,64,0.05,6,1,1.0,1.0,6.0
pad,64,0.1,1,4,0.5,1.0,3.5
pad,64,0.1,2,9,0.8888888888888888,0.8888888888888888,2.6666666666666665
pad,64,0.1,3,2,1.0,1.0,4.0
pad,64,0.1,4,1,1.0,1.0,5.0
pad,64,0.1,6,1,1.0,1.0,6.0
pad,64,0.15,1,4,0.5,1.0,3.25
pad,64,0.15,2,9,0.7777777777777778,0.8888888888888888,2.5555555555555554
pad,64,0.15,3,2,1.0,1.0,4.0
pad,64,0.15,4,1,1.0,1.0,2.0
pad,64,0.15,6,1,1.0,1.0,6.0
hiba,65,0.05,1,3,1.0,1.0,5.0
hiba,65,0.05,2,128,0.9921875,1.0,6.1171875
hiba,65,0.05,3,72,1.0,1.0,5.611111111111111
hiba,65,0.1,1,3,1.0,1.0,3.6666666666666665
hiba,65,0.1,2,128,0.9453125,0.9921875,4.3515625
hiba,65,0.1,3,72,1.0,0.9722222222222222,3.7083333333333335
hiba,65,0.15,1,3,1.0,1.0,3.6666666666666665
hiba,65,0.15,2,128,0.9296875,0.9453125,3.53125
hiba,65,0.15,3,72,1.0,0.75,2.861111111111111
pad,65,0.05,1,2,1.0,1.0,4.0
pad,65,0.05,2,7,1.0,1.0,4.285714285714286
pad,65,0.05,3,4,1.0,1.0,3.25
pad,65,0.05,4,3,1.0,1.0,6.0
pad,65,0.05,6,1,1.0,1.0,6.0
pad,65,0.1,1,2,0.5,1.0,3.5
pad,65,0.1,2,7,1.0,1.0,4.142857142857143
pad,65,0.1,3,4,0.75,1.0,2.75
pad,65,0.1,4,3,1.0,1.0,5.0
pad,65,0.1,6,1,1.0,1.0,6.0
pad,65,0.15,1,2,0.5,1.0,3.0
pad,65,0.15,2,7,0.8571428571428571,1.0,3.0
pad,65,0.15,3,4,0.75,1.0,2.25
pad,65,0.15,4,3,1.0,1.0,3.6666666666666665
pad,65,0.15,6,1,1.0,1.0,6.0
hiba,66,0.05,1,11,0.9090909090909091,1.0,5.363636363636363
hiba,66,0.05,2,91,0.989010989010989,1.0,6.010989010989011
hiba,66,0.05,3,87,1.0,1.0,4.35632183908046
hiba,66,0.05,4,1,1.0,1.0,7.0
hiba,66,0.1,1,11,0.9090909090909091,1.0,3.727272727272727
hiba,66,0.1,2,91,0.8681318681318682,0.978021978021978,3.934065934065934
hiba,66,0.1,3,87,1.0,0.896551724137931,2.942528735632184
hiba,66,0.1,4,1,1.0,1.0,7.0
hiba,66,0.15,1,11,0.9090909090909091,1.0,3.090909090909091
hiba,66,0.15,2,91,0.8131868131868132,0.9010989010989011,3.131868131868132
hiba,66,0.15,3,87,1.0,0.6206896551724138,2.103448275862069
hiba,66,0.15,4,1,0.0,1.0,6.0
pad,66,0.05,1,1,0.0,1.0,4.0
pad,66,0.05,2,6,0.8333333333333334,0.8333333333333334,3.0
pad,66,0.05,3,5,0.8,1.0,3.2
pad,66,0.05,4,2,1.0,1.0,6.0
pad,66,0.1,1,1,0.0,1.0,4.0
pad,66,0.1,2,6,0.8333333333333334,0.8333333333333334,3.0
pad,66,0.1,3,5,0.8,1.0,2.8
pad,66,0.1,4,2,1.0,1.0,4.0
pad,66,0.15,1,1,0.0,1.0,4.0
pad,66,0.15,2,6,0.5,0.8333333333333334,2.3333333333333335
pad,66,0.15,3,5,0.8,1.0,2.8
pad,66,0.15,4,2,1.0,1.0,4.0
hiba,67,0.05,1,12,0.9166666666666666,1.0,5.333333333333333
hiba,67,0.05,2,77,0.961038961038961,1.0,5.337662337662338
hiba,67,0.05,3,11,0.9090909090909091,1.0,5.818181818181818
hiba,67,0.05,4,1,1.0,1.0,7.0
hiba,67,0.1,1,12,0.8333333333333334,1.0,3.3333333333333335
hiba,67,0.1,2,77,0.9090909090909091,0.987012987012987,3.7142857142857144
hiba,67,0.1,3,11,0.8181818181818182,0.8181818181818182,3.6363636363636362
hiba,67,0.1,4,1,1.0,1.0,7.0
hiba,67,0.15,1,12,0.8333333333333334,1.0,3.1666666666666665
hiba,67,0.15,2,77,0.8311688311688312,0.9090909090909091,2.8051948051948052
hiba,67,0.15,3,11,0.7272727272727273,0.8181818181818182,3.090909090909091
hiba,67,0.15,4,1,1.0,1.0,5.0
pad,67,0.05,1,1,1.0,1.0,6.0
pad,67,0.05,2,14,1.0,1.0,5.928571428571429
pad,67,0.05,3,10,1.0,1.0,6.0
pad,67,0.05,4,3,1.0,1.0,8.0
pad,67,0.1,1,1,1.0,1.0,4.0
pad,67,0.1,2,14,1.0,1.0,3.2142857142857144
pad,67,0.1,3,10,1.0,1.0,3.5
pad,67,0.1,4,3,1.0,1.0,6.0
pad,67,0.15,1,1,1.0,1.0,4.0
pad,67,0.15,2,14,1.0,1.0,2.9285714285714284
pad,67,0.15,3,10,1.0,1.0,3.4
pad,67,0.15,4,3,1.0,1.0,4.333333333333333
hiba,68,0.05,1,9,0.8888888888888888,1.0,4.888888888888889
hiba,68,0.05,2,78,0.9487179487179487,1.0,5.8076923076923075
hiba,68,0.05,3,51,1.0,1.0,5.196078431372549
hiba,68,0.05,4,22,1.0,1.0,7.409090909090909
hiba,68,0.1,1,9,0.8888888888888888,1.0,3.5555555555555554
hiba,68,0.1,2,78,0.9230769230769231,0.9743589743589743,3.9743589743589745
hiba,68,0.1,3,51,1.0,0.8823529411764706,3.3529411764705883
hiba,68,0.1,4,22,1.0,1.0,6.363636363636363
hiba,68,0.15,1,9,0.8888888888888888,1.0,3.2222222222222223
hiba,68,0.15,2,78,0.8717948717948718,0.9487179487179487,3.141025641025641
hiba,68,0.15,3,51,0.9803921568627451,0.7254901960784313,2.588235294117647
hiba,68,0.15,4,22,1.0,1.0,6.045454545454546
pad,68,0.05,1,2,1.0,1.0,5.0
pad,68,0.05,2,5,1.0,1.0,4.2
pad,68,0.05,3,4,1.0,1.0,3.5
pad,68,0.05,4,3,1.0,1.0,6.0
pad,68,0.1,1,2,0.5,1.0,4.5
pad,68,0.1,2,5,1.0,1.0,3.8
pad,68,0.1,3,4,0.75,1.0,3.25
pad,68,0.1,4,3,1.0,1.0,3.6666666666666665
pad,68,0.15,1,2,0.5,1.0,4.0
pad,68,0.15,2,5,0.8,1.0,3.4
pad,68,0.15,3,4,0.75,1.0,2.75
pad,68,0.15,4,3,1.0,1.0,3.6666666666666665
hiba,69,0.05,1,19,0.9473684210526315,1.0,5.105263157894737
hiba,69,0.05,2,113,0.9823008849557522,1.0,5.902654867256637
hiba,69,0.05,3,88,1.0,1.0,5.681818181818182
hiba,69,0.05,4,1,1.0,1.0,7.0
hiba,69,0.1,1,19,0.9473684210526315,1.0,3.5789473684210527
hiba,69,0.1,2,113,0.9823008849557522,0.9911504424778761,4.292035398230088
hiba,69,0.1,3,88,0.9886363636363636,1.0,3.8636363636363638
hiba,69,0.1,4,1,1.0,1.0,6.0
hiba,69,0.15,1,19,0.8947368421052632,0.8947368421052632,2.8947368421052633
hiba,69,0.15,2,113,0.9557522123893806,0.9292035398230089,3.15929203539823
hiba,69,0.15,3,88,0.9772727272727273,0.8295454545454546,2.875
hiba,69,0.15,4,1,1.0,1.0,6.0
pad,69,0.05,1,2,1.0,1.0,3.0
pad,69,0.05,2,10,0.9,1.0,4.0
pad,69,0.05,3,6,1.0,1.0,3.3333333333333335
pad,69,0.05,4,3,1.0,1.0,6.0
pad,69,0.05,6,1,1.0,1.0,6.0
pad,69,0.1,1,2,1.0,1.0,2.5
pad,69,0.1,2,10,0.9,1.0,3.3
pad,69,0.1,3,6,1.0,1.0,3.0
pad,69,0.1,4,3,1.0,1.0,3.0
pad,69,0.1,6,1,1.0,1.0,6.0
pad,69,0.15,1,2,0.5,1.0,2.0
pad,69,0.15,2,10,0.8,1.0,2.9
pad,69,0.15,3,6,1.0,0.6666666666666666,2.5
pad,69,0.15,4,3,1.0,1.0,3.0
pad,69,0.15,6,1,1.0,1.0,6.0
hiba,70,0.05,1,15,0.9333333333333333,1.0,5.266666666666667
hiba,70,0.05,2,100,0.98,1.0,5.83
hiba,70,0.05,3,107,1.0,1.0,4.4392523364485985
hiba,70,0.05,4,1,1.0,1.0,7.0
hiba,70,0.1,1,15,0.8666666666666667,1.0,3.8666666666666667
hiba,70,0.1,2,100,0.93,0.94,3.68
hiba,70,0.1,3,107,1.0,0.9065420560747663,3.205607476635514
hiba,70,0.1,4,1,1.0,1.0,7.0
hiba,70,0.15,1,15,0.8666666666666667,1.0,3.3333333333333335
hiba,70,0.15,2,100,0.87,0.9,2.91
hiba,70,0.15,3,107,1.0,0.616822429906542,2.1869158878504673
hiba,70,0.15,4,1,0.0,1.0,6.0
pad,70,0.05,1,4,1.0,1.0,3.5
pad,70,0.05,2,8,0.875,1.0,3.5
pad,70,0.05,3,3,1.0,1.0,4.0
pad,70,0.05,4,4,1.0,1.0,6.0
pad,70,0.05,6,1,1.0,1.0,6.0
pad,70,0.1,1,4,1.0,1.0,3.25
pad,70,0.1,2,8,0.875,0.875,3.0
pad,70,0.1,3,3,1.0,1.0,3.6666666666666665
pad,70,0.1,4,4,1.0,1.0,4.5
pad,70,0.1,6,1,1.0,1.0,6.0
pad,70,0.15,1,4,0.75,1.0,2.25
pad,70,0.15,2,8,0.625,0.875,2.625
pad,70,0.15,3,3,1.0,1.0,3.6666666666666665
pad,70,0.15,4,4,1.0,1.0,4.5
pad,70,0.15,6,1,1.0,1.0,6.0
hiba,71,0.05,1,4,1.0,1.0,6.0
hiba,71,0.05,2,123,0.983739837398374,1.0,5.788617886178862
hiba,71,0.05,3,114,1.0,1.0,4.587719298245614
hiba,71,0.1,1,4,1.0,1.0,5.0
hiba,71,0.1,2,123,0.983739837398374,1.0,4.317073170731708
hiba,71,0.1,3,114,1.0,1.0,3.4035087719298245
hiba,71,0.15,1,4,1.0,1.0,4.75
hiba,71,0.15,2,123,0.967479674796748,0.9024390243902439,3.154471544715447
hiba,71,0.15,3,114,1.0,0.7543859649122807,2.43859649122807
pad,71,0.05,1,1,1.0,1.0,5.0
pad,71,0.05,2,11,1.0,1.0,4.090909090909091
pad,71,0.05,3,6,1.0,1.0,3.1666666666666665
pad,71,0.05,4,3,1.0,1.0,6.0
pad,71,0.1,1,1,0.0,1.0,4.0
pad,71,0.1,2,11,1.0,1.0,3.090909090909091
pad,71,0.1,3,6,1.0,1.0,2.8333333333333335
pad,71,0.1,4,3,1.0,1.0,3.3333333333333335
pad,71,0.15,1,1,0.0,1.0,4.0
pad,71,0.15,2,11,1.0,1.0,3.0
pad,71,0.15,3,6,1.0,1.0,2.8333333333333335
pad,71,0.15,4,3,1.0,1.0,3.3333333333333335
hiba,72,0.05,1,14,1.0,1.0,5.357142857142857
hiba,72,0.05,2,72,0.9861111111111112,1.0,5.694444444444445
hiba,72,0.05,3,69,1.0,1.0,5.565217391304348
hiba,72,0.05,4,1,1.0,1.0,8.0
hiba,72,0.1,1,14,1.0,1.0,4.071428571428571
hiba,72,0.1,2,72,0.9722222222222222,1.0,3.875
hiba,72,0.1,3,69,1.0,0.9855072463768116,3.8260869565217392
hiba,72,0.1,4,1,1.0,1.0,7.0
hiba,72,0.15,1,14,1.0,1.0,3.5714285714285716
hiba,72,0.15,2,72,0.9166666666666666,0.8472222222222222,2.8194444444444446
hiba,72,0.15,3,69,1.0,0.7536231884057971,2.782608695652174
hiba,72,0.15,4,1,1.0,1.0,7.0
pad,72,0.05,1,1,1.0,1.0,5.0
pad,72,0.05,2,8,1.0,1.0,3.375
pad,72,0.05,3,7,1.0,1.0,3.7142857142857144
pad,72,0.05,4,3,1.0,1.0,6.0
pad,72,0.1,1,1,1.0,1.0,5.0
pad,72,0.1,2,8,1.0,0.875,3.25
pad,72,0.1,3,7,1.0,1.0,3.5714285714285716
pad,72,0.1,4,3,1.0,1.0,5.0
pad,72,0.15,1,1,1.0,1.0,3.0
pad,72,0.15,2,8,1.0,0.875,3.0
pad,72,0.15,3,7,1.0,1.0,3.4285714285714284
pad,72,0.15,4,3,1.0,1.0,4.333333333333333
hiba,73,0.05,1,5,1.0,1.0,5.2
hiba,73,0.05,2,86,1.0,1.0,5.941860465116279
hiba,73,0.05,3,96,1.0,1.0,5.479166666666667
hiba,73,0.05,4,1,1.0,1.0,7.0
hiba,73,0.1,1,5,1.0,1.0,3.8
hiba,73,0.1,2,86,0.9534883720930233,1.0,4.116279069767442
hiba,73,0.1,3,96,0.9895833333333334,0.9895833333333334,3.84375
hiba,73,0.1,4,1,1.0,1.0,6.0
hiba,73,0.15,1,5,1.0,0.8,3.2
hiba,73,0.15,2,86,0.9069767441860465,0.9302325581395349,2.988372093023256
hiba,73,0.15,3,96,0.9895833333333334,0.8125,2.6875
hiba,73,0.15,4,1,1.0,1.0,6.0
pad,73,0.05,1,3,1.0,1.0,4.666666666666667
pad,73,0.05,2,10,1.0,1.0,3.8
pad,73,0.05,3,6,1.0,1.0,3.8333333333333335
pad,73,0.05,4,3,1.0,1.0,6.0
pad,73,0.05,6,1,1.0,1.0,6.0
pad,73,0.1,1,3,0.3333333333333333,1.0,3.6666666666666665
pad,73,0.1,2,10,1.0,1.0,3.0
pad,73,0.1,3,6,0.8333333333333334,1.0,3.1666666666666665
pad,73,0.1,4,3,1.0,1.0,3.6666666666666665
pad,73,0.1,6,1,1.0,1.0,6.0
pad,73,0.15,1,3,0.3333333333333333,0.6666666666666666,1.3333333333333333
pad,73,0.15,2,10,1.0,1.0,2.9
pad,73,0.15,3,6,0.8333333333333334,1.0,3.0
pad,73,0.15,4,3,1.0,1.0,3.6666666666666665
pad,73,0.15,6,1,1.0,1.0,6.0
hiba,74,0.05,1,7,1.0,1.0,5.285714285714286
hiba,74,0.05,2,111,0.9819819819819819,1.0,6.081081081081081
hiba,74,0.05,3,65,1.0,1.0,5.553846153846154
hiba,74,0.1,1,7,1.0,1.0,4.142857142857143
hiba,74,0.1,2,111,0.972972972972973,0.990990990990991,3.945945945945946
hiba,74,0.1,3,65,1.0,0.9692307692307692,3.7384615384615385
hiba,74,0.15,1,7,0.8571428571428571,1.0,3.142857142857143
hiba,74,0.15,2,111,0.918918918918919,0.9369369369369369,3.027027027027027
hiba,74,0.15,3,65,1.0,0.7230769230769231,2.5846153846153848
pad,74,0.05,1,2,1.0,1.0,4.5
pad,74,0.05,2,8,1.0,1.0,4.0
pad,74,0.05,3,7,1.0,1.0,4.0
pad,74,0.05,4,3,1.0,1.0,6.0
pad,74,0.1,1,2,1.0,1.0,4.5
pad,74,0.1,2,8,1.0,1.0,3.875
pad,74,0.1,3,7,1.0,1.0,3.7142857142857144
pad,74,0.1,4,3,1.0,1.0,5.0
pad,74,0.15,1,2,1.0,1.0,4.0
pad,74,0.15,2,8,1.0,1.0,3.5
pad,74,0.15,3,7,1.0,1.0,3.4285714285714284
pad,74,0.15,4,3,1.0,1.0,4.666666666666667
hiba,75,0.05,1,8,1.0,1.0,5.125
hiba,75,0.05,2,99,0.9797979797979798,1.0,5.8686868686868685
hiba,75,0.05,3,58,0.9827586206896551,1.0,5.724137931034483
hiba,75,0.05,4,1,1.0,1.0,7.0
hiba,75,0.1,1,8,1.0,0.875,3.125
hiba,75,0.1,2,99,0.8888888888888888,0.9595959595959596,3.6161616161616164
hiba,75,0.1,3,58,0.9655172413793104,0.9310344827586207,3.603448275862069
hiba,75,0.1,4,1,1.0,1.0,6.0
hiba,75,0.15,1,8,1.0,0.875,2.875
hiba,75,0.15,2,99,0.8484848484848485,0.8484848484848485,2.898989898989899
hiba,75,0.15,3,58,0.9137931034482759,0.7758620689655172,2.7241379310344827
hiba,75,0.15,4,1,1.0,1.0,6.0
pad,75,0.05,1,4,1.0,1.0,3.75
pad,75,0.05,2,5,1.0,1.0,3.6
pad,75,0.05,3,12,1.0,1.0,3.4166666666666665
pad,75,0.05,4,2,1.0,1.0,6.0
pad,75,0.05,6,1,1.0,1.0,6.0
pad,75,0.1,1,4,0.75,1.0,3.5
pad,75,0.1,2,5,1.0,0.8,2.6
pad,75,0.1,3,12,1.0,1.0,3.0
pad,75,0.1,4,2,1.0,1.0,4.5
pad,75,0.1,6,1,1.0,1.0,6.0
pad,75,0.15,1,4,0.75,0.75,2.0
pad,75,0.15,2,5,1.0,0.8,2.4
pad,75,0.15,3,12,1.0,1.0,2.9166666666666665
pad,75,0.15,4,2,1.0,1.0,4.5
pad,75,0.15,6,1,1.0,1.0,6.0
hiba,76,0.05,1,18,1.0,1.0,6.111111111111111
hiba,76,0.05,2,92,1.0,1.0,6.25
hiba,76,0.05,3,44,1.0,1.0,6.0227272727272725
hiba,76,0.05,4,1,1.0,1.0,8.0
hiba,76,0.1,1,18,1.0,0.9444444444444444,3.611111111111111
hiba,76,0.1,2,92,0.9565217391304348,0.9891304347826086,4.032608695652174
hiba,76,0.1,3,44,1.0,0.9772727272727273,3.7954545454545454
hiba,76,0.1,4,1,1.0,1.0,7.0
