cohort,draw,alpha,stratum,n_cal,degenerate,coverage,coverage_pw,miss_rate,referral,referral_pw,set_size,n_test,n_test_pat
hiba,41,0.15,marginal-M3,396,False,0.8823529411764706,,0.0,1.0,,3.823529411764706,17,
pad,41,0.05,B,18,True,1.0,1.0,,1.0,1.0,6.434782608695652,23,21.0
pad,41,0.05,M1,23,False,0.9230769230769231,0.9117647058823529,0.0,1.0,1.0,7.076923076923077,26,17.0
pad,41,0.05,M2,162,False,0.9602649006622517,0.9595015576323987,0.0,1.0,1.0,6.966887417218543,151,107.0
pad,41,0.05,M3,68,False,0.925,0.9134615384615384,0.0,1.0,1.0,6.7125,80,52.0
pad,41,0.05,M4,9,True,1.0,1.0,0.0,1.0,1.0,8.0,10,8.0
pad,41,0.05,M5,2,True,1.0,1.0,0.0,1.0,1.0,8.0,4,3.0
pad,41,0.05,marginal-M1,276,False,0.8846153846153846,,0.0,1.0,,3.4615384615384617,26,
pad,41,0.05,marginal-M2,276,False,0.9536423841059603,,0.0,1.0,,3.8609271523178808,151,
pad,41,0.05,marginal-M3,276,False,0.95,,0.0,1.0,,3.95,80,
pad,41,0.05,marginal-M4,276,False,1.0,,0.0,1.0,,4.1,10,
pad,41,0.05,marginal-M5,276,False,1.0,,0.0,1.0,,3.5,4,
pad,41,0.1,B,18,False,0.9565217391304348,0.9523809523809523,,1.0,1.0,3.6956521739130435,23,21.0
pad,41,0.1,M1,23,False,0.8076923076923077,0.7941176470588235,0.0,1.0,1.0,3.0,26,17.0
pad,41,0.1,M2,162,False,0.9403973509933775,0.940809968847352,0.0,1.0,1.0,3.80794701986755,151,107.0
pad,41,0.1,M3,68,False,0.9,0.8846153846153846,0.0,1.0,1.0,3.525,80,52.0
pad,41,0.1,M4,9,False,1.0,1.0,0.0,1.0,1.0,4.4,10,8.0
pad,41,0.1,M5,2,True,1.0,1.0,0.0,1.0,1.0,5.0,4,3.0
pad,41,0.1,marginal-M1,276,False,0.8076923076923077,,0.0,1.0,,2.6923076923076925,26,
pad,41,0.1,marginal-M2,276,False,0.8807947019867549,,0.0,1.0,,3.172185430463576,151,
pad,41,0.1,marginal-M3,276,False,0.9125,,0.0,1.0,,3.3625,80,
pad,41,0.1,marginal-M4,276,False,1.0,,0.0,1.0,,3.1,10,
pad,41,0.1,marginal-M5,276,False,0.75,,0.0,1.0,,2.25,4,
pad,41,0.15,B,18,False,0.9565217391304348,0.9523809523809523,,0.9565217391304348,0.9523809523809523,3.217391304347826,23,21.0
pad,41,0.15,M1,23,False,0.8076923076923077,0.7941176470588235,0.0,1.0,1.0,2.4615384615384617,26,17.0
pad,41,0.15,M2,162,False,0.8741721854304636,0.8847352024922119,0.0,1.0,1.0,2.947019867549669,151,107.0
pad,41,0.15,M3,68,False,0.875,0.8725961538461539,0.0,1.0,1.0,2.8625,80,52.0
pad,41,0.15,M4,9,False,1.0,1.0,0.0,1.0,1.0,3.7,10,8.0
pad,41,0.15,M5,2,True,1.0,1.0,0.0,1.0,1.0,4.5,4,3.0
pad,41,0.15,marginal-M1,276,False,0.8076923076923077,,0.0,1.0,,2.423076923076923,26,
pad,41,0.15,marginal-M2,276,False,0.8609271523178808,,0.0,1.0,,2.80794701986755,151,
pad,41,0.15,marginal-M3,276,False,0.875,,0.0,1.0,,2.9875,80,
pad,41,0.15,marginal-M4,276,False,1.0,,0.0,1.0,,2.8,10,
pad,41,0.15,marginal-M5,276,False,0.5,,0.0,1.0,,1.75,4,
hiba,42,0.05,B,168,False,0.967948717948718,0.9285714285714286,,1.0,1.0,5.423076923076923,156,70.0
hiba,42,0.05,M1,17,True,1.0,1.0,0.0,1.0,1.0,6.875,32,17.0
hiba,42,0.05,M2,224,False,0.9622641509433962,0.9697802197802198,0.0,1.0,1.0,6.19811320754717,106,91.0
hiba,42,0.05,M3,26,False,1.0,1.0,0.0,1.0,1.0,6.363636363636363,11,8.0
hiba,42,0.05,marginal-M1,396,False,1.0,,0.0,1.0,,5.5,32,
hiba,42,0.05,marginal-M2,396,False,0.9622641509433962,,0.0,1.0,,5.5,106,
hiba,42,0.05,marginal-M3,396,False,1.0,,0.0,1.0,,5.454545454545454,11,
hiba,42,0.1,B,168,False,0.9102564102564102,0.8495238095238095,,0.9294871794871795,0.9498599439775912,3.6025641025641026,156,70.0
hiba,42,0.1,M1,17,False,1.0,1.0,0.0,1.0,1.0,5.03125,32,17.0
hiba,42,0.1,M2,224,False,0.9150943396226415,0.9203296703296703,0.0,1.0,1.0,4.783018867924528,106,91.0
hiba,42,0.1,M3,26,False,1.0,1.0,0.0,1.0,1.0,4.636363636363637,11,8.0
hiba,42,0.1,marginal-M1,396,False,0.96875,,0.0,1.0,,4.4375,32,
hiba,42,0.1,marginal-M2,396,False,0.9245283018867925,,0.0,1.0,,4.669811320754717,106,
hiba,42,0.1,marginal-M3,396,False,1.0,,0.0,1.0,,4.7272727272727275,11,
hiba,42,0.15,B,168,False,0.8782051282051282,0.8090476190476189,,0.7628205128205128,0.8675070028011205,2.6666666666666665,156,70.0
hiba,42,0.15,M1,17,False,0.84375,0.9019607843137255,0.03125,0.96875,0.980392156862745,3.28125,32,17.0
hiba,42,0.15,M2,224,False,0.8867924528301887,0.8983516483516484,0.009433962264150943,0.9905660377358491,0.9972527472527473,3.792452830188679,106,91.0
hiba,42,0.15,M3,26,False,0.7272727272727273,0.6875,0.0,1.0,1.0,2.909090909090909,11,8.0
hiba,42,0.15,marginal-M1,396,False,0.875,,0.03125,0.96875,,3.0,32,
hiba,42,0.15,marginal-M2,396,False,0.8773584905660378,,0.0,1.0,,3.4622641509433962,106,
hiba,42,0.15,marginal-M3,396,False,0.8181818181818182,,0.0,1.0,,3.272727272727273,11,
pad,42,0.05,B,22,False,0.95,0.9411764705882353,,0.95,0.9411764705882353,3.3,20,17.0
pad,42,0.05,M1,25,False,0.9655172413793104,0.9333333333333333,0.0,1.0,1.0,4.0344827586206895,29,15.0
pad,42,0.05,M2,158,False,0.9240506329113924,0.9234234234234234,0.0,1.0,1.0,3.892405063291139,158,111.0
pad,42,0.05,M3,63,False,0.9367088607594937,0.9415204678362573,0.0,1.0,1.0,3.607594936708861,79,57.0
pad,42,0.05,M4,12,True,1.0,1.0,0.0,1.0,1.0,5.4,5,5.0
pad,42,0.05,M5,4,True,1.0,1.0,0.0,1.0,1.0,5.0,1,1.0
pad,42,0.05,marginal-M1,276,False,0.9310344827586207,,0.0,1.0,,3.9310344827586206,29,
pad,42,0.05,marginal-M2,276,False,0.9240506329113924,,0.0,1.0,,3.867088607594937,158,
pad,42,0.05,marginal-M3,276,False,0.9620253164556962,,0.0,1.0,,3.7468354430379747,79,
pad,42,0.05,marginal-M4,276,False,1.0,,0.0,1.0,,4.6,5,
pad,42,0.05,marginal-M5,276,False,1.0,,0.0,1.0,,4.0,1,
pad,42,0.1,B,22,False,0.95,0.9411764705882353,,0.8,0.8431372549019608,2.75,20,17.0
pad,42,0.1,M1,25,False,0.9310344827586207,0.9111111111111111,0.0,1.0,1.0,3.3448275862068964,29,15.0
pad,42,0.1,M2,158,False,0.8734177215189873,0.8693693693693694,0.0,1.0,1.0,3.151898734177215,158,111.0
pad,42,0.1,M3,63,False,0.810126582278481,0.8230994152046784,0.0,1.0,1.0,2.670886075949367,79,57.0
pad,42,0.1,M4,12,False,1.0,1.0,0.0,1.0,1.0,4.4,5,5.0
pad,42,0.1,M5,4,True,1.0,1.0,0.0,1.0,1.0,4.0,1,1.0
pad,42,0.1,marginal-M1,276,False,0.8620689655172413,,0.0,1.0,,3.206896551724138,29,
pad,42,0.1,marginal-M2,276,False,0.8670886075949367,,0.0,1.0,,3.2911392405063293,158,
pad,42,0.1,marginal-M3,276,False,0.9113924050632911,,0.0,1.0,,3.278481012658228,79,
pad,42,0.1,marginal-M4,276,False,1.0,,0.0,1.0,,4.0,5,
pad,42,0.1,marginal-M5,276,False,1.0,,0.0,1.0,,4.0,1,
pad,42,0.15,B,22,False,0.95,0.9411764705882353,,0.8,0.8431372549019608,2.6,20,17.0
pad,42,0.15,M1,25,False,0.8620689655172413,0.861111111111111,0.0,1.0,1.0,2.9655172413793105,29,15.0
pad,42,0.15,M2,158,False,0.810126582278481,0.8123123123123124,0.0,1.0,1.0,2.8037974683544302,158,111.0
pad,42,0.15,M3,63,False,0.759493670886076,0.7660818713450294,0.0,1.0,1.0,2.481012658227848,79,57.0
pad,42,0.15,M4,12,False,1.0,1.0,0.0,1.0,1.0,4.4,5,5.0
pad,42,0.15,M5,4,True,1.0,1.0,0.0,1.0,1.0,4.0,1,1.0
pad,42,0.15,marginal-M1,276,False,0.8620689655172413,,0.0,1.0,,2.6206896551724137,29,
pad,42,0.15,marginal-M2,276,False,0.810126582278481,,0.0,1.0,,2.829113924050633,158,
pad,42,0.15,marginal-M3,276,False,0.810126582278481,,0.0,1.0,,2.7974683544303796,79,
pad,42,0.15,marginal-M4,276,False,1.0,,0.0,1.0,,4.0,5,
pad,42,0.15,marginal-M5,276,False,1.0,,0.0,1.0,,3.0,1,
hiba,43,0.05,B,156,False,0.9482758620689655,0.9024390243902439,,0.9942528735632183,0.9992826398852224,5.005747126436781,174,82.0
hiba,43,0.05,M1,21,False,1.0,1.0,0.0,1.0,1.0,5.9,20,13.0
hiba,43,0.05,M2,225,False,0.9819819819819819,0.9833333333333333,0.0,1.0,1.0,5.8558558558558556,111,90.0
hiba,43,0.05,M3,25,False,1.0,1.0,0.0,1.0,1.0,6.545454545454546,11,9.0
hiba,43,0.05,marginal-M1,396,False,1.0,,0.0,1.0,,5.9,20,
hiba,43,0.05,marginal-M2,396,False,0.9819819819819819,,0.0,1.0,,5.63963963963964,111,
hiba,43,0.05,marginal-M3,396,False,1.0,,0.0,1.0,,6.0,11,
hiba,43,0.1,B,156,False,0.896551724137931,0.8252032520325204,,0.896551724137931,0.9498360319737652,3.4195402298850577,174,82.0
hiba,43,0.1,M1,21,False,1.0,1.0,0.0,1.0,1.0,4.35,20,13.0
hiba,43,0.1,M2,225,False,0.9369369369369369,0.95,0.036036036036036036,0.963963963963964,0.9722222222222222,4.5675675675675675,111,90.0
hiba,43,0.1,M3,25,False,1.0,1.0,0.0,1.0,1.0,5.090909090909091,11,9.0
hiba,43,0.1,marginal-M1,396,False,1.0,,0.0,1.0,,4.45,20,
hiba,43,0.1,marginal-M2,396,False,0.954954954954955,,0.018018018018018018,0.9819819819819819,,4.558558558558558,111,
hiba,43,0.1,marginal-M3,396,False,1.0,,0.0,1.0,,5.363636363636363,11,
hiba,43,0.15,B,156,False,0.8850574712643678,0.8089430894308944,,0.8218390804597702,0.8800044408007105,2.7528735632183907,174,82.0
hiba,43,0.15,M1,21,False,1.0,1.0,0.0,1.0,1.0,3.95,20,13.0
hiba,43,0.15,M2,225,False,0.8468468468468469,0.8629629629629628,0.04504504504504504,0.954954954954955,0.9611111111111111,3.6576576576576576,111,90.0
hiba,43,0.15,M3,25,False,1.0,1.0,0.0,1.0,1.0,4.7272727272727275,11,9.0
hiba,43,0.15,marginal-M1,396,False,1.0,,0.0,1.0,,3.5,20,
hiba,43,0.15,marginal-M2,396,False,0.8738738738738738,,0.036036036036036036,0.963963963963964,,3.5765765765765765,111,
hiba,43,0.15,marginal-M3,396,False,1.0,,0.0,1.0,,3.5454545454545454,11,
pad,43,0.05,B,24,False,1.0,1.0,,1.0,1.0,4.055555555555555,18,15.0
pad,43,0.05,M1,27,False,1.0,1.0,0.0,1.0,1.0,4.125,24,13.0
pad,43,0.05,M2,151,False,0.9294117647058824,0.9307909604519774,0.0,1.0,1.0,4.0,170,118.0
pad,43,0.05,M3,67,False,0.8850574712643678,0.8805031446540882,0.0,1.0,1.0,3.5057471264367814,87,53.0
pad,43,0.05,M4,11,True,1.0,1.0,0.0,1.0,1.0,5.25,8,6.0
pad,43,0.05,M5,3,True,1.0,1.0,0.0,1.0,1.0,5.0,2,2.0
pad,43,0.05,marginal-M1,273,False,0.9166666666666666,,0.0,1.0,,3.75,24,
pad,43,0.05,marginal-M2,273,False,0.9294117647058824,,0.0,1.0,,3.929411764705882,170,
pad,43,0.05,marginal-M3,273,False,0.9540229885057471,,0.0,1.0,,3.793103448275862,87,
pad,43,0.05,marginal-M4,273,False,1.0,,0.0,1.0,,4.875,8,
pad,43,0.05,marginal-M5,273,False,1.0,,0.0,1.0,,4.0,2,
pad,43,0.1,B,24,False,1.0,1.0,,1.0,1.0,3.611111111111111,18,15.0
pad,43,0.1,M1,27,False,1.0,1.0,0.0,1.0,1.0,4.125,24,13.0
pad,43,0.1,M2,151,False,0.8705882352941177,0.8686440677966102,0.0,1.0,1.0,3.6411764705882352,170,118.0
pad,43,0.1,M3,67,False,0.8620689655172413,0.8687106918238995,0.0,1.0,1.0,3.2873563218390807,87,53.0
pad,43,0.1,M4,11,False,1.0,1.0,0.0,1.0,1.0,5.0,8,6.0
pad,43,0.1,M5,3,True,1.0,1.0,0.0,1.0,1.0,5.0,2,2.0
pad,43,0.1,marginal-M1,273,False,0.875,,0.0,1.0,,2.9166666666666665,24,
pad,43,0.1,marginal-M2,273,False,0.8352941176470589,,0.0,1.0,,3.1,170,
pad,43,0.1,marginal-M3,273,False,0.8620689655172413,,0.0,1.0,,3.0,87,
pad,43,0.1,marginal-M4,273,False,1.0,,0.0,1.0,,3.75,8,
pad,43,0.1,marginal-M5,273,False,1.0,,0.0,1.0,,3.0,2,
pad,43,0.15,B,24,False,1.0,1.0,,1.0,1.0,3.3333333333333335,18,15.0
pad,43,0.15,M1,27,False,0.9166666666666666,0.8974358974358974,0.0,1.0,1.0,3.3333333333333335,24,13.0
pad,43,0.15,M2,151,False,0.8352941176470589,0.8375706214689265,0.0,1.0,1.0,2.9647058823529413,170,118.0
pad,43,0.15,M3,67,False,0.7816091954022989,0.7602201257861636,0.0,1.0,1.0,2.632183908045977,87,53.0
pad,43,0.15,M4,11,False,1.0,1.0,0.0,1.0,1.0,4.375,8,6.0
pad,43,0.15,M5,3,True,1.0,1.0,0.0,1.0,1.0,4.0,2,2.0
pad,43,0.15,marginal-M1,273,False,0.8333333333333334,,0.0,1.0,,2.7083333333333335,24,
pad,43,0.15,marginal-M2,273,False,0.8117647058823529,,0.0,1.0,,2.8058823529411763,170,
pad,43,0.15,marginal-M3,273,False,0.8505747126436781,,0.0,1.0,,2.8620689655172415,87,
pad,43,0.15,marginal-M4,273,False,1.0,,0.0,1.0,,3.5,8,
pad,43,0.15,marginal-M5,273,False,1.0,,0.0,1.0,,3.0,2,
hiba,44,0.05,B,167,False,0.960352422907489,0.8967136150234741,,0.9955947136563876,0.9991714995857498,4.850220264317181,227,71.0
hiba,44,0.05,M1,26,False,1.0,1.0,0.0,1.0,1.0,5.8,15,8.0
hiba,44,0.05,M2,221,False,0.9916666666666667,0.9893617021276596,0.0,1.0,1.0,6.216666666666667,120,94.0
hiba,44,0.05,M3,22,False,0.8461538461538461,0.8333333333333334,0.0,1.0,1.0,5.461538461538462,13,12.0
hiba,44,0.05,marginal-M1,396,False,1.0,,0.0,1.0,,6.0,15,
hiba,44,0.05,marginal-M2,396,False,0.9833333333333333,,0.0,1.0,,5.5,120,
hiba,44,0.05,marginal-M3,396,False,1.0,,0.0,1.0,,5.923076923076923,13,
hiba,44,0.1,B,167,False,0.9559471365638766,0.8896713615023474,,0.933920704845815,0.988214252837285,3.7048458149779737,227,71.0
hiba,44,0.1,M1,26,False,1.0,1.0,0.0,1.0,1.0,4.733333333333333,15,8.0
hiba,44,0.1,M2,221,False,0.9583333333333334,0.9601063829787234,0.0,1.0,1.0,5.033333333333333,120,94.0
hiba,44,0.1,M3,22,False,0.8461538461538461,0.8333333333333334,0.0,1.0,1.0,5.153846153846154,13,12.0
hiba,44,0.1,marginal-M1,396,False,1.0,,0.0,1.0,,4.666666666666667,15,
hiba,44,0.1,marginal-M2,396,False,0.9583333333333334,,0.0,1.0,,4.716666666666667,120,
hiba,44,0.1,marginal-M3,396,False,0.9230769230769231,,0.0,1.0,,5.230769230769231,13,
hiba,44,0.15,B,167,False,0.933920704845815,0.8399061032863848,,0.788546255506608,0.9219171236569744,2.947136563876652,227,71.0
hiba,44,0.15,M1,26,False,0.6666666666666666,0.6833333333333333,0.06666666666666667,0.9333333333333333,0.875,3.3333333333333335,15,8.0
hiba,44,0.15,M2,221,False,0.9333333333333333,0.9335106382978723,0.016666666666666666,0.9833333333333333,0.9840425531914894,4.25,120,94.0
hiba,44,0.15,M3,22,False,0.7692307692307693,0.75,0.0,1.0,1.0,4.461538461538462,13,12.0
hiba,44,0.15,marginal-M1,396,False,1.0,,0.0,1.0,,3.2666666666666666,15,
hiba,44,0.15,marginal-M2,396,False,0.925,,0.016666666666666666,0.9833333333333333,,3.6083333333333334,120,
hiba,44,0.15,marginal-M3,396,False,0.8461538461538461,,0.0,1.0,,4.230769230769231,13,
pad,44,0.05,B,23,False,0.95,0.9375,,1.0,1.0,4.15,20,16.0
pad,44,0.05,M1,25,False,0.9230769230769231,0.9,0.0,1.0,1.0,4.0,26,15.0
pad,44,0.05,M2,172,False,0.9594594594594594,0.9501718213058419,0.0,1.0,1.0,3.939189189189189,148,97.0
pad,44,0.05,M3,76,False,0.9857142857142858,0.9886363636363636,0.0,1.0,1.0,4.185714285714286,70,44.0
pad,44,0.05,M4,11,True,1.0,1.0,0.0,1.0,1.0,5.142857142857143,7,6.0
pad,44,0.05,M5,4,True,1.0,1.0,0.0,1.0,1.0,5.0,1,1.0
pad,44,0.05,marginal-M1,301,False,0.8846153846153846,,0.0,1.0,,3.769230769230769,26,
pad,44,0.05,marginal-M2,301,False,0.9527027027027027,,0.0,1.0,,3.8378378378378377,148,
pad,44,0.05,marginal-M3,301,False,0.9714285714285714,,0.0,1.0,,3.9,70,
pad,44,0.05,marginal-M4,301,False,1.0,,0.0,1.0,,4.142857142857143,7,
pad,44,0.05,marginal-M5,301,False,1.0,,0.0,1.0,,4.0,1,
pad,44,0.1,B,23,False,0.95,0.9375,,1.0,1.0,3.65,20,16.0
pad,44,0.1,M1,25,False,0.8846153846153846,0.8777777777777778,0.0,1.0,1.0,3.230769230769231,26,15.0
pad,44,0.1,M2,172,False,0.9054054054054054,0.8994845360824743,0.0,1.0,1.0,3.0675675675675675,148,97.0
pad,44,0.1,M3,76,False,0.9428571428571428,0.9204545454545454,0.0,1.0,1.0,3.1142857142857143,70,44.0
pad,44,0.1,M4,11,False,1.0,1.0,0.0,1.0,1.0,3.857142857142857,7,6.0
pad,44,0.1,M5,4,True,1.0,1.0,0.0,1.0,1.0,4.0,1,1.0
pad,44,0.1,marginal-M1,301,False,0.8076923076923077,,0.0,1.0,,2.8076923076923075,26,
pad,44,0.1,marginal-M2,301,False,0.8851351351351351,,0.0,1.0,,3.189189189189189,148,
pad,44,0.1,marginal-M3,301,False,0.9428571428571428,,0.0,1.0,,3.3,70,
pad,44,0.1,marginal-M4,301,False,1.0,,0.0,1.0,,3.0,7,
pad,44,0.1,marginal-M5,301,False,1.0,,0.0,1.0,,3.0,1,
pad,44,0.15,B,23,False,0.95,0.9375,,1.0,1.0,3.4,20,16.0
pad,44,0.15,M1,25,False,0.8846153846153846,0.8777777777777778,0.0,1.0,1.0,3.1923076923076925,26,15.0
pad,44,0.15,M2,172,False,0.8378378378378378,0.8524791359842908,0.0,1.0,1.0,2.7364864864864864,148,97.0
pad,44,0.15,M3,76,False,0.9285714285714286,0.9176136363636364,0.0,1.0,1.0,2.942857142857143,70,44.0
pad,44,0.15,M4,11,False,1.0,1.0,0.0,1.0,1.0,3.857142857142857,7,6.0
pad,44,0.15,M5,4,True,1.0,1.0,0.0,1.0,1.0,4.0,1,1.0
pad,44,0.15,marginal-M1,301,False,0.8076923076923077,,0.0,1.0,,2.423076923076923,26,
pad,44,0.15,marginal-M2,301,False,0.8378378378378378,,0.0,1.0,,2.7905405405405403,148,
pad,44,0.15,marginal-M3,301,False,0.9142857142857143,,0.0,1.0,,2.9571428571428573,70,
pad,44,0.15,marginal-M4,301,False,1.0,,0.0,1.0,,2.857142857142857,7,
pad,44,0.15,marginal-M5,301,False,1.0,,0.0,1.0,,3.0,1,
hiba,45,0.05,B,167,False,0.9831932773109243,0.971830985915493,,1.0,1.0,5.764705882352941,119,71.0
hiba,45,0.05,M1,27,False,1.0,1.0,0.0,1.0,1.0,6.923076923076923,13,7.0
hiba,45,0.05,M2,210,False,0.9626865671641791,0.9642857142857143,0.0,1.0,1.0,6.708955223880597,134,105.0
hiba,45,0.05,M3,29,False,1.0,1.0,0.0,1.0,1.0,6.4,5,5.0
hiba,45,0.05,marginal-M1,396,False,1.0,,0.0,1.0,,6.076923076923077,13,
hiba,45,0.05,marginal-M2,396,False,0.9626865671641791,,0.0,1.0,,5.492537313432836,134,
hiba,45,0.05,marginal-M3,396,False,1.0,,0.0,1.0,,5.2,5,
hiba,45,0.1,B,167,False,0.957983193277311,0.9366197183098591,,0.9243697478991597,0.9643192488262909,3.7563025210084033,119,71.0
hiba,45,0.1,M1,27,False,0.8461538461538461,0.9285714285714286,0.0,1.0,1.0,4.923076923076923,13,7.0
hiba,45,0.1,M2,210,False,0.9104477611940298,0.9071428571428571,0.0,1.0,1.0,4.82089552238806,134,105.0
hiba,45,0.1,M3,29,False,0.8,0.8,0.0,1.0,1.0,3.4,5,5.0
hiba,45,0.1,marginal-M1,396,False,0.9230769230769231,,0.0,1.0,,4.230769230769231,13,
hiba,45,0.1,marginal-M2,396,False,0.9104477611940298,,0.007462686567164179,0.9925373134328358,,4.335820895522388,134,
hiba,45,0.1,marginal-M3,396,False,1.0,,0.0,1.0,,4.0,5,
hiba,45,0.15,B,167,False,0.8991596638655462,0.8492957746478873,,0.8571428571428571,0.9143192488262909,2.957983193277311,119,71.0
hiba,45,0.15,M1,27,False,0.7692307692307693,0.7857142857142857,0.0,1.0,1.0,3.769230769230769,13,7.0
hiba,45,0.15,M2,210,False,0.8656716417910447,0.8706349206349205,0.014925373134328358,0.9850746268656716,0.9880952380952381,3.8582089552238807,134,105.0
hiba,45,0.15,M3,29,False,0.8,0.8,0.0,1.0,1.0,3.0,5,5.0
hiba,45,0.15,marginal-M1,396,False,0.8461538461538461,,0.0,1.0,,3.3846153846153846,13,
hiba,45,0.15,marginal-M2,396,False,0.8805970149253731,,0.022388059701492536,0.9776119402985075,,3.5522388059701493,134,
hiba,45,0.15,marginal-M3,396,False,0.8,,0.0,1.0,,3.2,5,
pad,45,0.05,B,20,False,1.0,1.0,,1.0,1.0,4.043478260869565,23,19.0
pad,45,0.05,M1,25,False,1.0,1.0,0.0,1.0,1.0,4.333333333333333,30,15.0
pad,45,0.05,M2,165,False,0.9473684210526315,0.9503205128205129,0.0,1.0,1.0,3.9802631578947367,152,104.0
pad,45,0.05,M3,75,False,1.0,1.0,0.0,1.0,1.0,4.181818181818182,66,45.0
pad,45,0.05,M4,10,True,1.0,1.0,0.0,1.0,1.0,5.555555555555555,9,7.0
pad,45,0.05,M5,3,True,1.0,1.0,0.0,1.0,1.0,5.0,2,2.0
pad,45,0.05,marginal-M1,291,False,1.0,,0.0,1.0,,4.066666666666666,30,
pad,45,0.05,marginal-M2,291,False,0.9473684210526315,,0.0,1.0,,3.9473684210526314,152,
pad,45,0.05,marginal-M3,291,False,1.0,,0.0,1.0,,3.984848484848485,66,
pad,45,0.05,marginal-M4,291,False,0.8888888888888888,,0.0,1.0,,4.777777777777778,9,
pad,45,0.05,marginal-M5,291,False,1.0,,0.0,1.0,,4.0,2,
pad,45,0.1,B,20,False,1.0,1.0,,1.0,1.0,3.5217391304347827,23,19.0
pad,45,0.1,M1,25,False,1.0,1.0,0.0,1.0,1.0,4.233333333333333,30,15.0
pad,45,0.1,M2,165,False,0.9078947368421053,0.9150641025641024,0.0,1.0,1.0,3.651315789473684,152,104.0
pad,45,0.1,M3,75,False,0.9545454545454546,0.9666666666666667,0.0,1.0,1.0,3.5,66,45.0
pad,45,0.1,M4,10,False,0.8888888888888888,0.8571428571428571,0.0,1.0,1.0,4.222222222222222,9,7.0
pad,45,0.1,M5,3,True,1.0,1.0,0.0,1.0,1.0,5.0,2,2.0
pad,45,0.1,marginal-M1,291,False,1.0,,0.0,1.0,,3.4,30,
pad,45,0.1,marginal-M2,291,False,0.8618421052631579,,0.0,1.0,,3.125,152,
pad,45,0.1,marginal-M3,291,False,0.9696969696969697,,0.0,1.0,,3.3636363636363638,66,
pad,45,0.1,marginal-M4,291,False,0.8888888888888888,,0.0,1.0,,3.888888888888889,9,
pad,45,0.1,marginal-M5,291,False,1.0,,0.0,1.0,,3.5,2,
pad,45,0.15,B,20,False,1.0,1.0,,0.9565217391304348,0.9473684210526315,3.130434782608696,23,19.0
pad,45,0.15,M1,25,False,1.0,1.0,0.0,1.0,1.0,3.7,30,15.0
pad,45,0.15,M2,165,False,0.8223684210526315,0.8399725274725275,0.0,1.0,1.0,2.6315789473684212,152,104.0
pad,45,0.15,M3,75,False,0.9393939393939394,0.9555555555555556,0.0,1.0,1.0,2.984848484848485,66,45.0
pad,45,0.15,M4,10,False,0.8888888888888888,0.8571428571428571,0.0,1.0,1.0,3.5555555555555554,9,7.0
pad,45,0.15,M5,3,True,1.0,1.0,0.0,1.0,1.0,4.0,2,2.0
pad,45,0.15,marginal-M1,291,False,0.9666666666666667,,0.0,1.0,,3.0,30,
pad,45,0.15,marginal-M2,291,False,0.8289473684210527,,0.0,1.0,,2.6907894736842106,152,
pad,45,0.15,marginal-M3,291,False,0.9090909090909091,,0.0,1.0,,2.9242424242424243,66,
pad,45,0.15,marginal-M4,291,False,0.8888888888888888,,0.0,1.0,,3.5555555555555554,9,
pad,45,0.15,marginal-M5,291,False,1.0,,0.0,1.0,,3.0,2,
hiba,46,0.05,B,171,False,0.9847715736040609,0.9664179104477612,,1.0,1.0,5.451776649746193,197,67.0
hiba,46,0.05,M1,24,False,1.0,1.0,0.0,1.0,1.0,6.375,16,10.0
hiba,46,0.05,M2,221,False,0.9083333333333333,0.9228723404255319,0.0,1.0,1.0,6.366666666666666,120,94.0
hiba,46,0.05,M3,22,False,1.0,1.0,0.0,1.0,1.0,6.6923076923076925,13,12.0
hiba,46,0.05,marginal-M1,396,False,1.0,,0.0,1.0,,6.125,16,
hiba,46,0.05,marginal-M2,396,False,0.925,,0.0,1.0,,5.941666666666666,120,
hiba,46,0.05,marginal-M3,396,False,1.0,,0.0,1.0,,6.3076923076923075,13,
hiba,46,0.1,B,171,False,0.9543147208121827,0.931592039800995,,0.9898477157360406,0.9985967597907897,3.8883248730964466,197,67.0
hiba,46,0.1,M1,24,False,1.0,1.0,0.0,1.0,1.0,5.0,16,10.0
hiba,46,0.1,M2,221,False,0.85,0.8563829787234043,0.0,1.0,1.0,4.858333333333333,120,94.0
hiba,46,0.1,M3,22,False,0.9230769230769231,0.9166666666666666,0.0,1.0,1.0,5.538461538461538,13,12.0
hiba,46,0.1,marginal-M1,396,False,1.0,,0.0,1.0,,4.3125,16,
hiba,46,0.1,marginal-M2,396,False,0.875,,0.0,1.0,,4.416666666666667,120,
hiba,46,0.1,marginal-M3,396,False,1.0,,0.0,1.0,,5.230769230769231,13,
hiba,46,0.15,B,171,False,0.9187817258883249,0.8781094527363184,,0.8527918781725888,0.894693920027777,2.8934010152284264,197,67.0
hiba,46,0.15,M1,24,False,0.875,0.9,0.0,1.0,1.0,3.875,16,10.0
hiba,46,0.15,M2,221,False,0.7833333333333333,0.7872340425531915,0.0,1.0,1.0,3.75,120,94.0
hiba,46,0.15,M3,22,False,0.9230769230769231,0.9166666666666666,0.0,1.0,1.0,4.615384615384615,13,12.0
hiba,46,0.15,marginal-M1,396,False,1.0,,0.0,1.0,,3.5,16,
hiba,46,0.15,marginal-M2,396,False,0.825,,0.016666666666666666,0.9833333333333333,,3.5,120,
