draw,alpha,modality,n,n_mal,coverage,set_size,miss,release,referral
50,0.1,both,81,66,0.9382716049382716,4.481481481481482,0.0,0.0,1.0
50,0.1,all,407,167,0.9680589680589681,4.191646191646192,0.017964071856287425,0.04583333333333333,0.9656019656019657
50,0.15,derm,309,86,0.9611650485436893,3.233009708737864,0.03488372093023256,0.19730941704035873,0.8478964401294499
50,0.15,clin,17,15,0.8235294117647058,3.235294117647059,0.0,0.0,1.0
50,0.15,both,81,66,0.9382716049382716,3.9382716049382718,0.0,0.06666666666666667,0.9876543209876543
50,0.15,all,407,167,0.9508599508599509,3.3734643734643734,0.017964071856287425,0.1875,0.8820638820638821
51,0.05,derm,198,67,1.0,6.111111111111111,0.0,0.0,1.0
51,0.05,clin,23,16,0.9565217391304348,6.086956521739131,0.0,0.0,1.0
51,0.05,both,92,69,0.9456521739130435,6.4021739130434785,0.0,0.0,1.0
51,0.05,all,313,152,0.9808306709265175,6.194888178913738,0.0,0.0,1.0
51,0.1,derm,198,67,0.98989898989899,4.595959595959596,0.0,0.022900763358778626,0.9848484848484849
51,0.1,clin,23,16,0.9565217391304348,4.217391304347826,0.0,0.0,1.0
51,0.1,both,92,69,0.8804347826086957,4.869565217391305,0.0,0.0,1.0
51,0.1,all,313,152,0.9552715654952076,4.6485623003194885,0.0,0.018633540372670808,0.9904153354632588
51,0.15,derm,198,67,0.9696969696969697,3.5202020202020203,0.014925373134328358,0.16793893129770993,0.8838383838383839
51,0.15,clin,23,16,0.9565217391304348,3.4347826086956523,0.0,0.0,1.0
51,0.15,both,92,69,0.8586956521739131,4.184782608695652,0.0,0.043478260869565216,0.9891304347826086
51,0.15,all,313,152,0.9361022364217252,3.70926517571885,0.006578947368421052,0.14285714285714285,0.9233226837060703
52,0.05,derm,194,94,0.9742268041237113,6.036082474226804,0.0,0.0,1.0
52,0.05,clin,10,6,0.9,5.7,0.0,0.0,1.0
52,0.05,both,75,54,0.9466666666666667,6.32,0.0,0.0,1.0
52,0.05,all,279,154,0.96415770609319,6.100358422939068,0.0,0.0,1.0
52,0.1,derm,194,94,0.9432989690721649,4.175257731958763,0.0,0.09,0.9536082474226805
52,0.1,clin,10,6,0.9,3.4,0.0,0.0,1.0
52,0.1,both,75,54,0.8933333333333333,4.573333333333333,0.0,0.0,1.0
52,0.1,all,279,154,0.9283154121863799,4.254480286738351,0.0,0.072,0.967741935483871
52,0.15,derm,194,94,0.8608247422680413,3.149484536082474,0.0,0.24,0.8762886597938144
52,0.15,clin,10,6,0.9,2.8,0.0,0.0,1.0
52,0.15,both,75,54,0.8266666666666667,3.506666666666667,0.0,0.047619047619047616,0.9866666666666667
52,0.15,all,279,154,0.8530465949820788,3.2329749103942653,0.0,0.2,0.910394265232975
53,0.05,derm,220,90,0.990909090909091,6.136363636363637,0.0,0.0,1.0
53,0.05,clin,21,10,0.9523809523809523,5.571428571428571,0.0,0.0,1.0
53,0.05,both,80,50,0.95,6.25,0.0,0.0,1.0
53,0.05,all,321,150,0.9781931464174455,6.127725856697819,0.0,0.0,1.0
53,0.1,derm,220,90,0.95,4.904545454545454,0.0,0.015384615384615385,0.990909090909091
53,0.1,clin,21,10,0.9523809523809523,4.142857142857143,0.0,0.0,1.0
53,0.1,both,80,50,0.95,4.65,0.0,0.0,1.0
53,0.1,all,321,150,0.9501557632398754,4.7912772585669785,0.0,0.011695906432748537,0.9937694704049844
53,0.15,derm,220,90,0.9090909090909091,3.7954545454545454,0.011111111111111112,0.08461538461538462,0.9454545454545454
53,0.15,clin,21,10,0.9523809523809523,3.5714285714285716,0.0,0.0,1.0
53,0.15,both,80,50,0.8875,3.6,0.02,0.03333333333333333,0.975
53,0.15,all,321,150,0.9065420560747663,3.7320872274143304,0.013333333333333334,0.07017543859649122,0.956386292834891
54,0.05,derm,318,91,0.9874213836477987,5.959119496855346,0.0,0.0,1.0
54,0.05,clin,15,10,1.0,6.466666666666667,0.0,0.0,1.0
54,0.05,both,80,50,0.9125,6.1875,0.0,0.0,1.0
54,0.05,all,413,151,0.9733656174334141,6.021791767554479,0.0,0.0,1.0
54,0.1,derm,318,91,0.9654088050314465,4.462264150943396,0.0,0.00881057268722467,0.9937106918238994
54,0.1,clin,15,10,0.8666666666666667,4.4,0.0,0.0,1.0
54,0.1,both,80,50,0.85,4.525,0.0,0.0,1.0
54,0.1,all,413,151,0.9394673123486683,4.472154963680388,0.0,0.007633587786259542,0.9951573849878934
54,0.15,derm,318,91,0.940251572327044,3.3773584905660377,0.01098901098901099,0.15859030837004406,0.8836477987421384
54,0.15,clin,15,10,0.8666666666666667,3.2666666666666666,0.0,0.0,1.0
54,0.15,both,80,50,0.7875,3.5875,0.02,0.0,0.9875
54,0.15,all,413,151,0.9079903147699758,3.414043583535109,0.013245033112582781,0.13740458015267176,0.9079903147699758
55,0.05,derm,265,85,0.9773584905660377,5.184905660377359,0.0,0.0,1.0
55,0.05,clin,19,11,0.7894736842105263,5.2105263157894735,0.0,0.0,1.0
55,0.05,both,95,63,0.9263157894736842,5.484210526315789,0.0,0.0,1.0
55,0.05,all,379,159,0.9551451187335093,5.261213720316623,0.0,0.0,1.0
55,0.1,derm,265,85,0.9320754716981132,3.7132075471698114,0.03529411764705882,0.09444444444444444,0.9245283018867925
55,0.1,clin,19,11,0.6842105263157895,3.5789473684210527,0.0,0.0,1.0
55,0.1,both,95,63,0.8631578947368421,3.8,0.015873015873015872,0.0,0.9894736842105263
55,0.1,all,379,159,0.9023746701846965,3.728232189973615,0.025157232704402517,0.07727272727272727,0.9445910290237467
55,0.15,derm,265,85,0.8905660377358491,2.8377358490566036,0.058823529411764705,0.3611111111111111,0.7358490566037735
55,0.15,clin,19,11,0.5789473684210527,2.8947368421052633,0.0,0.0,1.0
55,0.15,both,95,63,0.8105263157894737,3.1894736842105265,0.0,0.0625,0.9789473684210527
55,0.15,all,379,159,0.8548812664907651,2.928759894459103,0.031446540880503145,0.30454545454545456,0.8100263852242744
56,0.05,derm,223,84,0.9955156950672646,6.42152466367713,0.0,0.0,1.0
56,0.05,clin,15,10,0.9333333333333333,6.2,0.0,0.0,1.0
56,0.05,both,81,53,0.9506172839506173,6.407407407407407,0.0,0.0,1.0
56,0.05,all,319,147,0.9811912225705329,6.407523510971787,0.0,0.0,1.0
56,0.1,derm,223,84,0.9551569506726457,4.403587443946188,0.011904761904761904,0.05755395683453238,0.9596412556053812
56,0.1,clin,15,10,0.8666666666666667,4.0,0.0,0.0,1.0
56,0.1,both,81,53,0.8888888888888888,4.469135802469136,0.0,0.0,1.0
56,0.1,all,319,147,0.9341692789968652,4.401253918495298,0.006802721088435374,0.046511627906976744,0.9717868338557993
56,0.15,derm,223,84,0.9372197309417041,3.7399103139013454,0.011904761904761904,0.11510791366906475,0.9237668161434978
56,0.15,clin,15,10,0.7333333333333333,3.3333333333333335,0.0,0.0,1.0
56,0.15,both,81,53,0.8888888888888888,3.7901234567901234,0.0,0.0,1.0
56,0.15,all,319,147,0.9153605015673981,3.7335423197492164,0.006802721088435374,0.09302325581395349,0.9467084639498433
57,0.05,derm,324,92,0.9814814814814815,5.675925925925926,0.0,0.0,1.0
57,0.05,clin,10,7,0.9,5.3,0.0,0.0,1.0
57,0.05,both,81,53,0.9506172839506173,6.3580246913580245,0.0,0.0,1.0
57,0.05,all,415,152,0.9734939759036144,5.8,0.0,0.0,1.0
57,0.1,derm,324,92,0.9629629629629629,4.589506172839506,0.010869565217391304,0.004310344827586207,0.9938271604938271
57,0.1,clin,10,7,0.8,3.8,0.14285714285714285,0.0,0.9
57,0.1,both,81,53,0.9012345679012346,4.7407407407407405,0.0,0.0,1.0
57,0.1,all,415,152,0.946987951807229,4.6,0.013157894736842105,0.0038022813688212928,0.9927710843373494
57,0.15,derm,324,92,0.9382716049382716,3.361111111111111,0.021739130434782608,0.17672413793103448,0.8672839506172839
57,0.15,clin,10,7,0.8,3.2,0.14285714285714285,0.0,0.9
57,0.15,both,81,53,0.8395061728395061,3.6296296296296298,0.018867924528301886,0.0,0.9876543209876543
57,0.15,all,415,152,0.9156626506024096,3.4096385542168677,0.02631578947368421,0.155893536121673,0.891566265060241
58,0.05,derm,247,68,0.9878542510121457,5.647773279352227,0.0,0.0,1.0
58,0.05,clin,17,11,0.9411764705882353,5.352941176470588,0.0,0.0,1.0
58,0.05,both,98,60,0.9081632653061225,5.86734693877551,0.0,0.0,1.0
58,0.05,all,362,139,0.9640883977900553,5.693370165745856,0.0,0.0,1.0
58,0.1,derm,247,68,0.9838056680161943,4.040485829959514,0.0,0.0446927374301676,0.9676113360323887
58,0.1,clin,17,11,0.9411764705882353,3.8823529411764706,0.0,0.0,1.0
58,0.1,both,98,60,0.8979591836734694,4.428571428571429,0.0,0.0,1.0
58,0.1,all,362,139,0.9585635359116023,4.138121546961326,0.0,0.03587443946188341,0.9779005524861878
58,0.15,derm,247,68,0.9635627530364372,3.4615384615384617,0.0,0.15083798882681565,0.8906882591093117
58,0.15,clin,17,11,0.9411764705882353,3.0588235294117645,0.0,0.0,1.0
58,0.15,both,98,60,0.8775510204081632,3.857142857142857,0.0,0.02631578947368421,0.9897959183673469
58,0.15,all,362,139,0.9392265193370166,3.5497237569060776,0.0,0.12556053811659193,0.9226519337016574
59,0.05,derm,232,90,0.9956896551724138,5.719827586206897,0.0,0.0,1.0
59,0.05,clin,22,15,0.9090909090909091,5.909090909090909,0.0,0.0,1.0
59,0.05,both,75,57,0.96,6.306666666666667,0.0,0.0,1.0
59,0.05,all,329,162,0.9817629179331308,5.866261398176292,0.0,0.0,1.0
59,0.1,derm,232,90,0.9655172413793104,4.383620689655173,0.0,0.0,1.0
59,0.1,clin,22,15,0.8181818181818182,4.136363636363637,0.06666666666666667,0.0,0.9545454545454546
59,0.1,both,75,57,0.8933333333333333,4.68,0.0,0.0,1.0
59,0.1,all,329,162,0.939209726443769,4.434650455927052,0.006172839506172839,0.0,0.9969604863221885
59,0.15,derm,232,90,0.9353448275862069,3.086206896551724,0.011111111111111112,0.23943661971830985,0.8491379310344828
59,0.15,clin,22,15,0.6818181818181818,3.1363636363636362,0.06666666666666667,0.0,0.9545454545454546
59,0.15,both,75,57,0.7866666666666666,3.5733333333333333,0.03508771929824561,0.0,0.9733333333333334
59,0.15,all,329,162,0.8844984802431611,3.2006079027355625,0.024691358024691357,0.20359281437125748,0.8844984802431611
60,0.05,derm,196,74,0.9846938775510204,5.989795918367347,0.0,0.0,1.0
60,0.05,clin,20,10,0.95,5.6,0.0,0.0,1.0
60,0.05,both,80,53,0.95,5.9875,0.0,0.0,1.0
60,0.05,all,296,137,0.972972972972973,5.962837837837838,0.0,0.0,1.0
60,0.1,derm,196,74,0.9693877551020408,4.158163265306122,0.0,0.05737704918032787,0.9642857142857143
60,0.1,clin,20,10,0.85,4.0,0.1,0.0,0.95
60,0.1,both,80,53,0.925,4.375,0.0,0.0,1.0
60,0.1,all,296,137,0.9493243243243243,4.206081081081081,0.0072992700729927005,0.0440251572327044,0.972972972972973
60,0.15,derm,196,74,0.9285714285714286,3.336734693877551,0.013513513513513514,0.14754098360655737,0.9030612244897959
60,0.15,clin,20,10,0.85,3.05,0.1,0.0,0.95
60,0.15,both,80,53,0.9,3.575,0.0,0.037037037037037035,0.9875
60,0.15,all,296,137,0.9155405405405406,3.3817567567567566,0.014598540145985401,0.11949685534591195,0.9290540540540541
61,0.05,derm,193,83,0.9740932642487047,6.098445595854923,0.0,0.0,1.0
61,0.05,clin,11,7,0.7272727272727273,5.818181818181818,0.0,0.0,1.0
61,0.05,both,94,49,0.9574468085106383,6.329787234042553,0.0,0.0,1.0
61,0.05,all,298,139,0.959731543624161,6.1610738255033555,0.0,0.0,1.0
61,0.1,derm,193,83,0.927461139896373,4.5025906735751295,0.0,0.00909090909090909,0.9948186528497409
61,0.1,clin,11,7,0.7272727272727273,3.8181818181818183,0.0,0.0,1.0
61,0.1,both,94,49,0.8936170212765957,4.4787234042553195,0.0,0.0,1.0
61,0.1,all,298,139,0.9093959731543624,4.469798657718121,0.0,0.006289308176100629,0.9966442953020134
61,0.15,derm,193,83,0.8860103626943006,3.321243523316062,0.024096385542168676,0.10909090909090909,0.927461139896373
61,0.15,clin,11,7,0.5454545454545454,2.5454545454545454,0.14285714285714285,0.0,0.9090909090909091
61,0.15,both,94,49,0.8404255319148937,3.4361702127659575,0.0,0.0,1.0
61,0.15,all,298,139,0.8590604026845637,3.3288590604026846,0.02158273381294964,0.07547169811320754,0.9496644295302014
62,0.05,derm,219,95,0.954337899543379,5.392694063926941,0.0,0.0,1.0
62,0.05,clin,15,9,0.8,4.8,0.0,0.0,1.0
62,0.05,both,90,58,0.8888888888888888,5.6,0.0,0.0,1.0
62,0.05,all,324,162,0.9290123456790124,5.422839506172839,0.0,0.0,1.0
62,0.1,derm,219,95,0.908675799086758,4.036529680365297,0.010526315789473684,0.07258064516129033,0.954337899543379
62,0.1,clin,15,9,0.6666666666666666,3.533333333333333,0.0,0.0,1.0
62,0.1,both,90,58,0.8444444444444444,4.122222222222222,0.0,0.0,1.0
62,0.1,all,324,162,0.8796296296296297,4.037037037037037,0.006172839506172839,0.05555555555555555,0.9691358024691358
62,0.15,derm,219,95,0.8767123287671232,3.3607305936073057,0.031578947368421054,0.16129032258064516,0.8949771689497716
62,0.15,clin,15,9,0.5333333333333333,2.933333333333333,0.0,0.0,1.0
62,0.15,both,90,58,0.7777777777777778,3.611111111111111,0.0,0.0,1.0
62,0.15,all,324,162,0.8333333333333334,3.4104938271604937,0.018518518518518517,0.12345679012345678,0.9290123456790124
63,0.05,derm,251,81,1.0,6.155378486055777,0.0,0.0,1.0
63,0.05,clin,24,19,0.875,5.875,0.0,0.0,1.0
63,0.05,both,87,57,0.9310344827586207,6.264367816091954,0.0,0.0,1.0
63,0.05,all,362,157,0.9751381215469613,6.162983425414365,0.0,0.0,1.0
63,0.1,derm,251,81,0.9880478087649402,4.390438247011952,0.0,0.041176470588235294,0.9721115537848606
63,0.1,clin,24,19,0.7916666666666666,4.041666666666667,0.05263157894736842,0.0,0.9583333333333334
63,0.1,both,87,57,0.8735632183908046,4.344827586206897,0.0,0.0,1.0
63,0.1,all,362,157,0.9475138121546961,4.356353591160221,0.006369426751592357,0.03414634146341464,0.9779005524861878
63,0.15,derm,251,81,0.9243027888446215,3.235059760956175,0.0,0.21176470588235294,0.8565737051792829
63,0.15,clin,24,19,0.6666666666666666,2.9166666666666665,0.10526315789473684,0.0,0.9166666666666666
63,0.15,both,87,57,0.8275862068965517,3.4597701149425286,0.0,0.03333333333333333,0.9885057471264368
63,0.15,all,362,157,0.8839779005524862,3.2679558011049723,0.012738853503184714,0.18048780487804877,0.8922651933701657
64,0.05,derm,159,71,0.9559748427672956,5.59748427672956,0.0,0.0,1.0
64,0.05,clin,20,15,0.95,5.6,0.0,0.0,1.0
64,0.05,both,96,64,0.8958333333333334,5.822916666666667,0.0,0.0,1.0
64,0.05,all,275,150,0.9345454545454546,5.676363636363637,0.0,0.0,1.0
64,0.1,derm,159,71,0.8805031446540881,3.8050314465408803,0.04225352112676056,0.03409090909090909,0.9622641509433962
64,0.1,clin,20,15,0.85,4.05,0.0,0.0,1.0
64,0.1,both,96,64,0.8541666666666666,4.177083333333333,0.0,0.0,1.0
64,0.1,all,275,150,0.8690909090909091,3.9527272727272726,0.02,0.024,0.9781818181818182
64,0.15,derm,159,71,0.8427672955974843,3.106918238993711,0.07042253521126761,0.18181818181818182,0.8679245283018868
64,0.15,clin,20,15,0.7,3.3,0.0,0.0,1.0
64,0.15,both,96,64,0.8020833333333334,3.5208333333333335,0.015625,0.03125,0.9791666666666666
64,0.15,all,275,150,0.8181818181818182,3.2654545454545456,0.04,0.136,0.9163636363636364
65,0.05,derm,244,78,0.9918032786885246,6.14344262295082,0.0,0.0,1.0
65,0.05,clin,17,7,1.0,5.705882352941177,0.0,0.0,1.0
65,0.05,both,85,58,0.9764705882352941,6.541176470588235,0.0,0.0,1.0
65,0.05,all,346,143,0.9884393063583815,6.219653179190751,0.0,0.0,1.0
65,0.1,derm,244,78,0.9672131147540983,4.459016393442623,0.0,0.018072289156626505,0.9877049180327869
65,0.1,clin,17,7,0.8823529411764706,4.0588235294117645,0.0,0.0,1.0
65,0.1,both,85,58,0.9529411764705882,4.858823529411764,0.0,0.0,1.0
65,0.1,all,346,143,0.9595375722543352,4.53757225433526,0.0,0.014778325123152709,0.9913294797687862
65,0.15,derm,244,78,0.9631147540983607,3.5860655737704916,0.01282051282051282,0.14457831325301204,0.8975409836065574
65,0.15,clin,17,7,0.8235294117647058,3.5294117647058822,0.0,0.0,1.0
65,0.15,both,85,58,0.9411764705882353,4.08235294117647,0.0,0.037037037037037035,0.9882352941176471
65,0.15,all,346,143,0.9508670520231214,3.7052023121387285,0.006993006993006993,0.12315270935960591,0.9248554913294798
66,0.05,derm,246,83,0.9796747967479674,5.5772357723577235,0.0,0.0,1.0
66,0.05,clin,14,12,0.9285714285714286,6.142857142857143,0.0,0.0,1.0
66,0.05,both,82,57,0.9512195121951219,6.341463414634147,0.0,0.0,1.0
66,0.05,all,342,152,0.9707602339181286,5.783625730994152,0.0,0.0,1.0
66,0.1,derm,246,83,0.943089430894309,3.9227642276422765,0.0,0.06748466257668712,0.9552845528455285
66,0.1,clin,14,12,0.9285714285714286,4.0,0.0,0.0,1.0
66,0.1,both,82,57,0.9024390243902439,4.487804878048781,0.0,0.0,1.0
66,0.1,all,342,152,0.9327485380116959,4.06140350877193,0.0,0.05789473684210526,0.9678362573099415
66,0.15,derm,246,83,0.9105691056910569,3.0365853658536586,0.0,0.25153374233128833,0.8333333333333334
66,0.15,clin,14,12,0.7142857142857143,2.7142857142857144,0.08333333333333333,0.0,0.9285714285714286
66,0.15,both,82,57,0.8902439024390244,3.7804878048780486,0.0,0.04,0.9878048780487805
66,0.15,all,342,152,0.8976608187134503,3.2017543859649122,0.006578947368421052,0.22105263157894736,0.8742690058479532
67,0.05,derm,170,102,0.9941176470588236,5.9411764705882355,0.0,0.0,1.0
67,0.05,clin,18,12,0.9444444444444444,5.333333333333333,0.0,0.0,1.0
67,0.05,both,80,53,0.925,5.825,0.0,0.0,1.0
67,0.05,all,268,167,0.9701492537313433,5.865671641791045,0.0,0.0,1.0
67,0.1,derm,170,102,0.9058823529411765,4.264705882352941,0.029411764705882353,0.04411764705882353,0.9647058823529412
67,0.1,clin,18,12,0.8888888888888888,4.0,0.0,0.0,1.0
67,0.1,both,80,53,0.875,4.2625,0.0,0.0,1.0
67,0.1,all,268,167,0.8955223880597015,4.246268656716418,0.017964071856287425,0.0297029702970297,0.9776119402985075
67,0.15,derm,170,102,0.8647058823529412,3.2411764705882353,0.029411764705882353,0.11764705882352941,0.9352941176470588
67,0.15,clin,18,12,0.7222222222222222,2.7222222222222223,0.0,0.0,1.0
67,0.15,both,80,53,0.825,3.4375,0.0,0.037037037037037035,0.9875
67,0.15,all,268,167,0.8432835820895522,3.264925373134328,0.017964071856287425,0.0891089108910891,0.9552238805970149
68,0.05,derm,238,94,0.9873949579831933,6.079831932773109,0.0,0.0,1.0
68,0.05,clin,13,11,0.9230769230769231,6.076923076923077,0.0,0.0,1.0
68,0.05,both,75,61,0.9066666666666666,6.24,0.0,0.0,1.0
68,0.05,all,326,166,0.9662576687116564,6.116564417177914,0.0,0.0,1.0
68,0.1,derm,238,94,0.9831932773109243,4.529411764705882,0.0,0.05555555555555555,0.9663865546218487
68,0.1,clin,13,11,0.8461538461538461,4.461538461538462,0.0,0.0,1.0
68,0.1,both,75,61,0.8533333333333334,4.44,0.0,0.0,1.0
68,0.1,all,326,166,0.9478527607361963,4.506134969325154,0.0,0.05,0.9754601226993865
68,0.15,derm,238,94,0.9327731092436975,3.7815126050420167,0.0,0.125,0.9243697478991597
68,0.15,clin,13,11,0.7692307692307693,3.230769230769231,0.09090909090909091,0.0,0.9230769230769231
68,0.15,both,75,61,0.8266666666666667,3.6133333333333333,0.0,0.0,1.0
68,0.15,all,326,166,0.901840490797546,3.7208588957055215,0.006024096385542169,0.1125,0.941717791411043
69,0.05,derm,278,90,0.9964028776978417,6.0359712230215825,0.0,0.0,1.0
69,0.05,clin,18,13,0.8888888888888888,5.722222222222222,0.0,0.0,1.0
69,0.05,both,83,55,0.9156626506024096,6.421686746987952,0.0,0.0,1.0
69,0.05,all,379,158,0.9736147757255936,6.105540897097625,0.0,0.0,1.0
69,0.1,derm,278,90,0.9820143884892086,4.438848920863309,0.011111111111111112,0.005319148936170213,0.9928057553956835
69,0.1,clin,18,13,0.8333333333333334,3.9444444444444446,0.07692307692307693,0.0,0.9444444444444444
69,0.1,both,83,55,0.9036144578313253,4.433734939759036,0.0,0.0,1.0
69,0.1,all,379,158,0.9577836411609498,4.41424802110818,0.012658227848101266,0.004524886877828055,0.9920844327176781
69,0.15,derm,278,90,0.960431654676259,3.3597122302158273,0.03333333333333333,0.13297872340425532,0.8992805755395683
69,0.15,clin,18,13,0.7222222222222222,2.9444444444444446,0.07692307692307693,0.0,0.9444444444444444
69,0.15,both,83,55,0.8795180722891566,3.566265060240964,0.0,0.0,1.0
69,0.15,all,379,158,0.9313984168865436,3.3852242744063323,0.02531645569620253,0.11312217194570136,0.9234828496042217
70,0.05,derm,280,86,0.9821428571428571,5.575,0.0,0.0,1.0
70,0.05,clin,20,13,0.85,5.7,0.0,0.0,1.0
70,0.05,both,94,72,0.925531914893617,5.9361702127659575,0.0,0.0,1.0
70,0.05,all,394,171,0.9619289340101523,5.66751269035533,0.0,0.0,1.0
70,0.1,derm,280,86,0.9464285714285714,3.8892857142857142,0.011627906976744186,0.08247422680412371,0.9392857142857143
70,0.1,clin,20,13,0.8,3.8,0.0,0.0,1.0
70,0.1,both,94,72,0.8829787234042553,4.1063829787234045,0.0,0.0,1.0
70,0.1,all,394,171,0.9238578680203046,3.936548223350254,0.005847953216374269,0.07174887892376682,0.9568527918781726
70,0.15,derm,280,86,0.9214285714285714,3.025,0.011627906976744186,0.26288659793814434,0.8142857142857143
70,0.15,clin,20,13,0.75,3.35,0.0,0.0,1.0
70,0.15,both,94,72,0.8297872340425532,3.4893617021276597,0.013888888888888888,0.0,0.9893617021276596
70,0.15,all,394,171,0.8908629441624365,3.1522842639593907,0.011695906432748537,0.22869955156950672,0.8654822335025381
71,0.05,derm,286,77,0.986013986013986,5.573426573426573,0.0,0.0,1.0
71,0.05,clin,10,9,1.0,5.7,0.0,0.0,1.0
71,0.05,both,97,66,0.9381443298969072,6.11340206185567,0.0,0.0,1.0
71,0.05,all,393,152,0.9745547073791349,5.709923664122138,0.0,0.0,1.0
71,0.1,derm,286,77,0.972027972027972,4.27972027972028,0.0,0.0,1.0
71,0.1,clin,10,9,1.0,4.5,0.0,0.0,1.0
71,0.1,both,97,66,0.9175257731958762,4.814432989690721,0.0,0.0,1.0
71,0.1,all,393,152,0.9592875318066157,4.417302798982188,0.0,0.0,1.0
71,0.15,derm,286,77,0.9475524475524476,3.1818181818181817,0.0,0.19138755980861244,0.8601398601398601
71,0.15,clin,10,9,0.9,3.1,0.0,0.0,1.0
71,0.15,both,97,66,0.8969072164948454,3.731958762886598,0.030303030303030304,0.0,0.979381443298969
71,0.15,all,393,152,0.9338422391857506,3.3155216284987277,0.013157894736842105,0.16597510373443983,0.8931297709923665
72,0.05,derm,220,93,0.9863636363636363,6.113636363636363,0.0,0.0,1.0
72,0.05,clin,15,14,0.9333333333333333,5.933333333333334,0.0,0.0,1.0
72,0.05,both,100,72,0.96,6.28,0.0,0.0,1.0
72,0.05,all,335,179,0.9761194029850746,6.155223880597015,0.0,0.0,1.0
72,0.1,derm,220,93,0.9590909090909091,4.486363636363636,0.010752688172043012,0.007874015748031496,0.990909090909091
72,0.1,clin,15,14,0.8666666666666667,3.933333333333333,0.07142857142857142,0.0,0.9333333333333333
72,0.1,both,100,72,0.93,4.71,0.0,0.0,1.0
72,0.1,all,335,179,0.9462686567164179,4.528358208955224,0.0111731843575419,0.00641025641025641,0.991044776119403
72,0.15,derm,220,93,0.9136363636363637,3.359090909090909,0.03225806451612903,0.2125984251968504,0.8636363636363636
72,0.15,clin,15,14,0.8666666666666667,3.2666666666666666,0.07142857142857142,0.0,0.9333333333333333
72,0.15,both,100,72,0.88,3.62,0.041666666666666664,0.03571428571428571,0.96
72,0.15,all,335,179,0.9014925373134328,3.4328358208955225,0.03910614525139665,0.1794871794871795,0.8955223880597015
73,0.05,derm,235,85,1.0,6.076595744680851,0.0,0.0,1.0
73,0.05,clin,16,11,0.875,6.4375,0.0,0.0,1.0
73,0.05,both,93,60,0.956989247311828,6.268817204301075,0.0,0.0,1.0
73,0.05,all,344,156,0.9825581395348837,6.145348837209302,0.0,0.0,1.0
73,0.1,derm,235,85,0.9702127659574468,4.548936170212766,0.0,0.006666666666666667,0.9957446808510638
73,0.1,clin,16,11,0.8125,4.4375,0.0,0.0,1.0
73,0.1,both,93,60,0.9139784946236559,4.526881720430108,0.0,0.0,1.0
73,0.1,all,344,156,0.9476744186046512,4.537790697674419,0.0,0.005319148936170213,0.997093023255814
73,0.15,derm,235,85,0.9276595744680851,3.3404255319148937,0.011764705882352941,0.16666666666666666,0.8893617021276595
73,0.15,clin,16,11,0.75,3.125,0.09090909090909091,0.0,0.9375
73,0.15,both,93,60,0.8494623655913979,3.5268817204301075,0.016666666666666666,0.0,0.989247311827957
73,0.15,all,344,156,0.8982558139534884,3.380813953488372,0.019230769230769232,0.13297872340425532,0.9186046511627907
74,0.05,derm,249,90,0.9959839357429718,6.180722891566265,0.0,0.0,1.0
74,0.05,clin,17,13,1.0,6.588235294117647,0.0,0.0,1.0
74,0.05,both,84,64,0.9404761904761905,6.523809523809524,0.0,0.0,1.0
74,0.05,all,350,167,0.9828571428571429,6.282857142857143,0.0,0.0,1.0
74,0.1,derm,249,90,0.9477911646586346,4.289156626506024,0.011111111111111112,0.018867924528301886,0.9839357429718876
74,0.1,clin,17,13,0.8823529411764706,4.117647058823529,0.07692307692307693,0.0,0.9411764705882353
74,0.1,both,84,64,0.8690476190476191,4.607142857142857,0.0,0.0,1.0
74,0.1,all,350,167,0.9257142857142857,4.357142857142857,0.011976047904191617,0.01639344262295082,0.9857142857142858
74,0.15,derm,249,90,0.9076305220883534,3.253012048192771,0.03333333333333333,0.15723270440251572,0.8875502008032129
74,0.15,clin,17,13,0.8235294117647058,2.9411764705882355,0.07692307692307693,0.0,0.9411764705882353
74,0.15,both,84,64,0.8333333333333334,3.7976190476190474,0.015625,0.0,0.9880952380952381
74,0.15,all,350,167,0.8857142857142857,3.3685714285714288,0.029940119760479042,0.1366120218579235,0.9142857142857143
75,0.05,derm,214,72,0.9813084112149533,6.098130841121495,0.0,0.0,1.0
75,0.05,clin,20,17,0.95,6.15,0.0,0.0,1.0
75,0.05,both,68,47,0.9705882352941176,6.426470588235294,0.0,0.0,1.0
75,0.05,all,302,136,0.9768211920529801,6.175496688741722,0.0,0.0,1.0
75,0.1,derm,214,72,0.9158878504672897,3.939252336448598,0.027777777777777776,0.06338028169014084,0.9485981308411215
75,0.1,clin,20,17,0.85,4.05,0.0,0.0,1.0
75,0.1,both,68,47,0.9117647058823529,4.279411764705882,0.0,0.0,1.0
75,0.1,all,302,136,0.9105960264900662,4.02317880794702,0.014705882352941176,0.05421686746987952,0.9635761589403974
75,0.15,derm,214,72,0.883177570093458,3.1542056074766354,0.027777777777777776,0.19718309859154928,0.8598130841121495
75,0.15,clin,20,17,0.75,3.2,0.0,0.0,1.0
75,0.15,both,68,47,0.8382352941176471,3.676470588235294,0.02127659574468085,0.047619047619047616,0.9705882352941176
75,0.15,all,302,136,0.8642384105960265,3.274834437086093,0.022058823529411766,0.1746987951807229,0.8940397350993378
76,0.05,derm,213,92,0.9953051643192489,6.563380281690141,0.0,0.0,1.0
