cohort,draw,alpha,stratum,n_cal,degenerate,coverage,coverage_pw,miss_rate,referral,referral_pw,set_size,n_test
pad,46,0.1,M3,61,False,0.9375,0.9416666666666668,0.020833333333333332,0.9791666666666666,0.975,3.6875,48
pad,46,0.1,M4,10,False,0.8,0.75,0.0,1.0,1.0,3.2,5
pad,46,0.1,M5,2,True,1.0,1.0,0.0,1.0,1.0,3.0,1
pad,46,0.15,B,89,False,0.8904109589041096,0.8988095238095237,,0.9041095890410958,0.9047619047619049,2.7260273972602738,73
pad,46,0.15,M1,18,False,0.9705882352941176,0.9761904761904762,0.0,1.0,1.0,3.3529411764705883,34
pad,46,0.15,M2,132,False,0.8380281690140845,0.8486238532110092,0.02112676056338028,0.9788732394366197,0.9770642201834863,2.8380281690140845,142
pad,46,0.15,M3,61,False,0.8333333333333334,0.8541666666666667,0.041666666666666664,0.9583333333333334,0.9625,3.0416666666666665,48
pad,46,0.15,M4,10,False,0.8,0.75,0.0,1.0,1.0,2.6,5
pad,46,0.15,M5,2,True,1.0,1.0,0.0,1.0,1.0,3.0,1
hiba,47,0.05,B,182,False,0.9534883720930233,0.9047619047619048,,0.9941860465116279,0.9988095238095239,5.069767441860465,172
hiba,47,0.05,M1,24,False,0.875,0.8611111111111112,0.0,1.0,1.0,5.5625,16
hiba,47,0.05,M2,210,False,0.9065420560747663,0.8977272727272727,0.009345794392523364,0.9906542056074766,0.9943181818181818,5.4392523364485985,107
hiba,47,0.05,M3,25,False,1.0,1.0,0.0,1.0,1.0,6.0,6
hiba,47,0.1,B,182,False,0.9302325581395349,0.8650793650793651,,0.9186046511627907,0.946476539333682,3.5697674418604652,172
hiba,47,0.1,M1,24,False,0.8125,0.8333333333333334,0.0,1.0,1.0,4.375,16
hiba,47,0.1,M2,210,False,0.8317757009345794,0.8238636363636364,0.04672897196261682,0.9532710280373832,0.9602272727272727,4.168224299065421,107
hiba,47,0.1,M3,25,False,1.0,1.0,0.0,1.0,1.0,5.333333333333333,6
hiba,47,0.15,B,182,False,0.9011627906976745,0.8321428571428572,,0.8430232558139535,0.9081981510552938,2.988372093023256,172
hiba,47,0.15,M1,24,False,0.8125,0.8333333333333334,0.0,1.0,1.0,3.5625,16
hiba,47,0.15,M2,210,False,0.8130841121495327,0.8087121212121211,0.06542056074766354,0.9345794392523364,0.9375,3.635514018691589,107
hiba,47,0.15,M3,25,False,1.0,1.0,0.0,1.0,1.0,4.666666666666667,6
pad,47,0.05,B,82,False,0.9759036144578314,0.9867724867724869,,0.9518072289156626,0.9470899470899471,3.710843373493976,83
pad,47,0.05,M1,24,False,0.9583333333333334,0.9666666666666667,0.0,1.0,1.0,4.458333333333333,24
pad,47,0.05,M2,139,False,0.8978102189781022,0.8921568627450981,0.0,1.0,1.0,4.197080291970803,137
pad,47,0.05,M3,61,False,0.9791666666666666,0.975,0.0,1.0,1.0,4.104166666666667,48
pad,47,0.05,M4,10,True,1.0,1.0,0.0,1.0,1.0,5.0,5
pad,47,0.05,M5,2,True,1.0,1.0,0.0,1.0,1.0,6.0,1
pad,47,0.1,B,82,False,0.891566265060241,0.8835978835978836,,0.927710843373494,0.933862433862434,2.9036144578313254,83
pad,47,0.1,M1,24,False,0.9583333333333334,0.9666666666666667,0.0,1.0,1.0,3.6666666666666665,24
pad,47,0.1,M2,139,False,0.8248175182481752,0.8300653594771242,0.021897810218978103,0.9781021897810219,0.9754901960784313,3.0,137
pad,47,0.1,M3,61,False,0.9583333333333334,0.95,0.0,1.0,1.0,3.2916666666666665,48
pad,47,0.1,M4,10,False,1.0,1.0,0.0,1.0,1.0,3.6,5
pad,47,0.1,M5,2,True,1.0,1.0,0.0,1.0,1.0,6.0,1
pad,47,0.15,B,82,False,0.8313253012048193,0.8306878306878307,,0.9156626506024096,0.9285714285714286,2.3855421686746987,83
pad,47,0.15,M1,24,False,0.75,0.7777777777777779,0.08333333333333333,0.9166666666666666,0.9333333333333333,2.7916666666666665,24
pad,47,0.15,M2,139,False,0.7737226277372263,0.7785947712418301,0.021897810218978103,0.9781021897810219,0.9754901960784313,2.664233576642336,137
pad,47,0.15,M3,61,False,0.8541666666666666,0.8375,0.020833333333333332,0.9791666666666666,0.975,2.875,48
pad,47,0.15,M4,10,False,1.0,1.0,0.0,1.0,1.0,3.4,5
pad,47,0.15,M5,2,True,1.0,1.0,0.0,1.0,1.0,6.0,1
hiba,48,0.05,B,201,False,1.0,1.0,,1.0,1.0,6.079365079365079,126
hiba,48,0.05,M1,23,False,0.9230769230769231,0.9,0.0,1.0,1.0,6.076923076923077,13
hiba,48,0.05,M2,201,False,0.9586776859504132,0.9536082474226805,0.0,1.0,1.0,6.43801652892562,121
hiba,48,0.05,M3,19,False,0.9230769230769231,0.9166666666666666,0.0,1.0,1.0,6.076923076923077,13
hiba,48,0.1,B,201,False,0.9841269841269841,0.9794871794871796,,0.9841269841269841,0.9948717948717948,4.380952380952381,126
hiba,48,0.1,M1,23,False,0.7692307692307693,0.8333333333333334,0.0,1.0,1.0,5.0,13
hiba,48,0.1,M2,201,False,0.859504132231405,0.8582474226804123,0.01652892561983471,0.9834710743801653,0.9845360824742269,5.008264462809917,121
hiba,48,0.1,M3,19,False,0.8461538461538461,0.875,0.0,1.0,1.0,5.076923076923077,13
hiba,48,0.15,B,201,False,0.9285714285714286,0.9025641025641026,,0.8809523809523809,0.9045787545787545,3.3968253968253967,126
hiba,48,0.15,M1,23,False,0.7692307692307693,0.8333333333333334,0.0,1.0,1.0,4.153846153846154,13
hiba,48,0.15,M2,201,False,0.8099173553719008,0.8135738831615119,0.04132231404958678,0.9586776859504132,0.9639175257731959,4.033057851239669,121
hiba,48,0.15,M3,19,False,0.7692307692307693,0.7916666666666666,0.0,1.0,1.0,4.3076923076923075,13
pad,48,0.05,B,85,False,0.9493670886075949,0.9527777777777778,,0.9367088607594937,0.95,3.721518987341772,79
pad,48,0.05,M1,29,False,0.9411764705882353,0.95,0.0,1.0,1.0,4.294117647058823,17
pad,48,0.05,M2,156,False,0.990909090909091,0.9882352941176471,0.0,1.0,1.0,4.381818181818182,110
pad,48,0.05,M3,63,False,0.9166666666666666,0.9122807017543861,0.020833333333333332,0.9791666666666666,0.9736842105263158,3.6666666666666665,48
pad,48,0.05,M4,10,True,1.0,1.0,0.0,1.0,1.0,5.0,4
pad,48,0.1,B,85,False,0.8987341772151899,0.9083333333333333,,0.9240506329113924,0.9222222222222223,3.2151898734177213,79
pad,48,0.1,M1,29,False,0.9411764705882353,0.95,0.0,1.0,1.0,3.4705882352941178,17
pad,48,0.1,M2,156,False,0.9454545454545454,0.9529411764705882,0.0,1.0,1.0,3.5545454545454547,110
pad,48,0.1,M3,63,False,0.8333333333333334,0.8333333333333334,0.041666666666666664,0.9583333333333334,0.9473684210526315,2.8958333333333335,48
pad,48,0.1,M4,10,False,1.0,1.0,0.0,1.0,1.0,3.75,4
pad,48,0.15,B,85,False,0.8481012658227848,0.8805555555555556,,0.8860759493670886,0.9055555555555556,2.6835443037974684,79
pad,48,0.15,M1,29,False,0.8823529411764706,0.9166666666666667,0.0,1.0,1.0,2.8823529411764706,17
pad,48,0.15,M2,156,False,0.9272727272727272,0.9411764705882353,0.00909090909090909,0.990909090909091,0.9941176470588236,3.0272727272727273,110
pad,48,0.15,M3,63,False,0.75,0.7543859649122807,0.08333333333333333,0.9166666666666666,0.9078947368421053,2.5416666666666665,48
pad,48,0.15,M4,10,False,1.0,1.0,0.0,1.0,1.0,3.5,4
hiba,49,0.05,B,184,False,0.9746192893401016,0.9451219512195121,,1.0,1.0,5.868020304568528,197
hiba,49,0.05,M1,23,False,0.8235294117647058,0.8333333333333334,0.0,1.0,1.0,5.117647058823529,17
hiba,49,0.05,M2,213,False,0.926605504587156,0.9294117647058824,0.0,1.0,1.0,6.238532110091743,109
hiba,49,0.05,M3,21,False,0.9333333333333333,0.9,0.0,1.0,1.0,5.933333333333334,15
hiba,49,0.1,B,184,False,0.9390862944162437,0.8780487804878049,,0.9898477157360406,0.9926829268292684,4.289340101522843,197
hiba,49,0.1,M1,23,False,0.8235294117647058,0.8333333333333334,0.0,1.0,1.0,4.0588235294117645,17
hiba,49,0.1,M2,213,False,0.8807339449541285,0.8823529411764706,0.01834862385321101,0.981651376146789,0.9882352941176471,4.5963302752293576,109
hiba,49,0.1,M3,21,False,0.9333333333333333,0.9,0.0,1.0,1.0,4.466666666666667,15
hiba,49,0.15,B,184,False,0.8883248730964467,0.7990853658536586,,0.9695431472081218,0.9698170731707317,3.4060913705583755,197
hiba,49,0.15,M1,23,False,0.7647058823529411,0.7333333333333333,0.058823529411764705,0.9411764705882353,0.9666666666666666,3.3529411764705883,17
hiba,49,0.15,M2,213,False,0.8256880733944955,0.8352941176470589,0.03669724770642202,0.963302752293578,0.9647058823529412,3.6605504587155964,109
hiba,49,0.15,M3,21,False,0.9333333333333333,0.9,0.0,1.0,1.0,3.933333333333333,15
pad,49,0.05,B,89,False,0.9466666666666667,0.9464285714285714,,0.96,0.9791666666666667,3.7733333333333334,75
pad,49,0.05,M1,22,False,0.9583333333333334,0.9705882352941176,0.0,1.0,1.0,4.041666666666667,24
pad,49,0.05,M2,146,False,0.9512195121951219,0.9526315789473684,0.008130081300813009,0.991869918699187,0.9894736842105263,4.2682926829268295,123
pad,49,0.05,M3,63,False,0.9787234042553191,0.9736842105263158,0.0,1.0,1.0,4.425531914893617,47
pad,49,0.05,M4,11,True,1.0,1.0,0.0,1.0,1.0,5.333333333333333,3
pad,49,0.05,M5,1,True,1.0,1.0,0.0,1.0,1.0,4.0,2
pad,49,0.1,B,89,False,0.88,0.8898809523809524,,0.9066666666666666,0.9047619047619048,2.986666666666667,75
pad,49,0.1,M1,22,False,0.9166666666666666,0.9117647058823529,0.041666666666666664,0.9583333333333334,0.9411764705882353,3.125,24
pad,49,0.1,M2,146,False,0.8861788617886179,0.8859649122807016,0.016260162601626018,0.983739837398374,0.9789473684210527,3.2357723577235773,123
pad,49,0.1,M3,63,False,0.9574468085106383,0.9473684210526315,0.0,1.0,1.0,3.617021276595745,47
pad,49,0.1,M4,11,False,1.0,1.0,0.0,1.0,1.0,3.0,3
pad,49,0.1,M5,1,True,1.0,1.0,0.0,1.0,1.0,3.5,2
pad,49,0.15,B,89,False,0.8266666666666667,0.8363095238095237,,0.8933333333333333,0.8869047619047619,2.64,75
pad,49,0.15,M1,22,False,0.7916666666666666,0.8333333333333334,0.125,0.875,0.8823529411764706,2.5,24
pad,49,0.15,M2,146,False,0.7804878048780488,0.7754385964912281,0.024390243902439025,0.975609756097561,0.9736842105263158,2.8048780487804876,123
pad,49,0.15,M3,63,False,0.9361702127659575,0.9210526315789473,0.0,1.0,1.0,3.25531914893617,47
pad,49,0.15,M4,11,False,1.0,1.0,0.0,1.0,1.0,3.0,3
pad,49,0.15,M5,1,True,1.0,1.0,0.0,1.0,1.0,3.5,2
hiba,50,0.05,B,196,False,0.9959677419354839,0.9857142857142858,,1.0,1.0,5.991935483870968,248
hiba,50,0.05,M1,27,False,1.0,1.0,0.0,1.0,1.0,6.538461538461538,13
hiba,50,0.05,M2,197,False,0.9769230769230769,0.976897689768977,0.0,1.0,1.0,6.6692307692307695,130
hiba,50,0.05,M3,22,False,1.0,1.0,0.0,1.0,1.0,6.6875,16
hiba,50,0.1,B,196,False,0.9838709677419355,0.95,,0.9556451612903226,0.9757342937174869,3.943548387096774,248
hiba,50,0.1,M1,27,False,1.0,1.0,0.0,1.0,1.0,4.846153846153846,13
hiba,50,0.1,M2,197,False,0.9384615384615385,0.9496699669966997,0.023076923076923078,0.9769230769230769,0.9851485148514851,4.930769230769231,130
hiba,50,0.1,M3,22,False,1.0,1.0,0.0,1.0,1.0,4.6875,16
hiba,50,0.15,B,196,False,0.9596774193548387,0.896547619047619,,0.8830645161290323,0.9610911908623097,3.221774193548387,248
hiba,50,0.15,M1,27,False,1.0,1.0,0.0,1.0,1.0,4.384615384615385,13
hiba,50,0.15,M2,197,False,0.9307692307692308,0.9397689768976898,0.023076923076923078,0.9769230769230769,0.9851485148514851,4.407692307692308,130
hiba,50,0.15,M3,22,False,1.0,1.0,0.0,1.0,1.0,4.5,16
pad,50,0.05,B,86,False,0.9459459459459459,0.940677966101695,,0.972972972972973,0.9774011299435029,3.7162162162162162,74
pad,50,0.05,M1,23,False,1.0,1.0,0.0,1.0,1.0,4.521739130434782,23
pad,50,0.05,M2,143,False,0.984,0.9795918367346939,0.008,0.992,0.9897959183673469,4.208,125
pad,50,0.05,M3,65,False,1.0,1.0,0.0,1.0,1.0,4.098039215686274,51
pad,50,0.05,M4,8,True,1.0,1.0,0.0,1.0,1.0,5.666666666666667,6
pad,50,0.05,M5,1,True,1.0,1.0,0.0,1.0,1.0,4.5,2
pad,50,0.1,B,86,False,0.8513513513513513,0.8418079096045199,,0.972972972972973,0.9661016949152542,3.0405405405405403,74
pad,50,0.1,M1,23,False,1.0,1.0,0.0,1.0,1.0,3.608695652173913,23
pad,50,0.1,M2,143,False,0.952,0.9438775510204082,0.024,0.976,0.9693877551020408,3.296,125
pad,50,0.1,M3,65,False,0.8431372549019608,0.8333333333333335,0.0,1.0,1.0,2.9411764705882355,51
pad,50,0.1,M4,8,True,1.0,1.0,0.0,1.0,1.0,4.5,6
pad,50,0.1,M5,1,True,1.0,1.0,0.0,1.0,1.0,4.5,2
pad,50,0.15,B,86,False,0.8378378378378378,0.824858757062147,,0.9459459459459459,0.940677966101695,2.635135135135135,74
pad,50,0.15,M1,23,False,0.9565217391304348,0.9375,0.043478260869565216,0.9565217391304348,0.9375,3.347826086956522,23
pad,50,0.15,M2,143,False,0.904,0.8877551020408163,0.032,0.968,0.9591836734693877,2.928,125
pad,50,0.15,M3,65,False,0.7843137254901961,0.7777777777777779,0.0392156862745098,0.9607843137254902,0.9583333333333334,2.7058823529411766,51
pad,50,0.15,M4,8,False,1.0,1.0,0.0,1.0,1.0,4.166666666666667,6
pad,50,0.15,M5,1,True,1.0,1.0,0.0,1.0,1.0,4.5,2
hiba,51,0.05,B,194,False,0.9883040935672515,0.9791666666666666,,1.0,1.0,6.064327485380117,171
hiba,51,0.05,M1,30,False,1.0,1.0,0.0,1.0,1.0,6.0,3
hiba,51,0.05,M2,192,False,0.9696969696969697,0.9685534591194969,0.0,1.0,1.0,6.545454545454546,132
hiba,51,0.05,M3,24,False,1.0,1.0,0.0,1.0,1.0,6.857142857142857,7
hiba,51,0.1,B,194,False,0.9707602339181286,0.9606481481481483,,0.9532163742690059,0.9732337379396204,4.058479532163743,171
hiba,51,0.1,M1,30,False,1.0,1.0,0.0,1.0,1.0,5.0,3
hiba,51,0.1,M2,192,False,0.9242424242424242,0.9119496855345912,0.0,1.0,1.0,4.924242424242424,132
hiba,51,0.1,M3,24,False,1.0,1.0,0.0,1.0,1.0,5.142857142857143,7
hiba,51,0.15,B,194,False,0.9473684210526315,0.9120370370370371,,0.8888888888888888,0.9528851745376513,3.304093567251462,171
hiba,51,0.15,M1,30,False,1.0,1.0,0.0,1.0,1.0,4.333333333333333,3
hiba,51,0.15,M2,192,False,0.8560606060606061,0.8553459119496856,0.007575757575757576,0.9924242424242424,0.9905660377358491,4.181818181818182,132
hiba,51,0.15,M3,24,False,1.0,1.0,0.0,1.0,1.0,4.857142857142857,7
pad,51,0.05,B,92,False,0.9861111111111112,0.9937106918238994,,0.9305555555555556,0.9433962264150942,3.9305555555555554,72
pad,51,0.05,M1,28,False,1.0,1.0,0.0,1.0,1.0,4.6875,16
pad,51,0.05,M2,136,False,0.9609375,0.9666666666666667,0.0078125,0.9921875,0.9904761904761905,4.5703125,128
pad,51,0.05,M3,55,False,0.9636363636363636,0.9565217391304348,0.01818181818181818,0.9818181818181818,0.9782608695652174,4.454545454545454,55
pad,51,0.05,M4,4,True,1.0,1.0,0.0,1.0,1.0,5.7272727272727275,11
pad,51,0.05,M5,1,True,1.0,1.0,0.0,1.0,1.0,6.0,2
pad,51,0.1,B,92,False,0.9583333333333334,0.9654088050314465,,0.8888888888888888,0.9088050314465408,3.2777777777777777,72
pad,51,0.1,M1,28,False,1.0,1.0,0.0,1.0,1.0,4.0625,16
pad,51,0.1,M2,136,False,0.9140625,0.9238095238095239,0.015625,0.984375,0.9809523809523809,3.6953125,128
pad,51,0.1,M3,55,False,0.8909090909090909,0.8949275362318841,0.03636363636363636,0.9636363636363636,0.9565217391304348,3.618181818181818,55
pad,51,0.1,M4,4,True,1.0,1.0,0.0,1.0,1.0,5.090909090909091,11
pad,51,0.1,M5,1,True,1.0,1.0,0.0,1.0,1.0,4.5,2
pad,51,0.15,B,92,False,0.8472222222222222,0.8647798742138364,,0.875,0.9150943396226415,2.5694444444444446,72
pad,51,0.15,M1,28,False,0.875,0.8787878787878789,0.0,1.0,1.0,3.0,16
pad,51,0.15,M2,136,False,0.875,0.8904761904761904,0.0234375,0.9765625,0.9761904761904762,2.9140625,128
pad,51,0.15,M3,55,False,0.8,0.8079710144927538,0.09090909090909091,0.9090909090909091,0.9021739130434783,2.727272727272727,55
pad,51,0.15,M4,4,True,1.0,1.0,0.0,1.0,1.0,4.545454545454546,11
pad,51,0.15,M5,1,True,1.0,1.0,0.0,1.0,1.0,4.5,2
hiba,52,0.05,B,189,False,0.9846153846153847,0.974025974025974,,1.0,1.0,5.838461538461538,130
hiba,52,0.05,M1,24,False,1.0,1.0,0.0,1.0,1.0,6.2,15
hiba,52,0.05,M2,207,False,0.9655172413793104,0.9615384615384616,0.0,1.0,1.0,6.655172413793103,116
hiba,52,0.05,M3,19,False,0.7777777777777778,0.7083333333333334,0.0,1.0,1.0,5.333333333333333,18
hiba,52,0.1,B,189,False,0.9307692307692308,0.9145021645021646,,0.9461538461538461,0.9519480519480519,3.9384615384615387,130
hiba,52,0.1,M1,24,False,1.0,1.0,0.0,1.0,1.0,4.866666666666666,15
hiba,52,0.1,M2,207,False,0.9568965517241379,0.9505494505494505,0.0,1.0,1.0,5.112068965517241,116
hiba,52,0.1,M3,19,False,0.7222222222222222,0.625,0.0,1.0,1.0,3.9444444444444446,18
hiba,52,0.15,B,189,False,0.8153846153846154,0.782034632034632,,0.823076923076923,0.8560606060606061,2.8153846153846156,130
hiba,52,0.15,M1,24,False,1.0,1.0,0.0,1.0,1.0,3.533333333333333,15
hiba,52,0.15,M2,207,False,0.9051724137931034,0.9065934065934066,0.008620689655172414,0.9913793103448276,0.989010989010989,3.793103448275862,116
hiba,52,0.15,M3,19,False,0.6666666666666666,0.6111111111111112,0.0,1.0,1.0,3.3333333333333335,18
pad,52,0.05,B,81,False,0.9634146341463414,0.953125,,0.926829268292683,0.9557291666666666,3.7195121951219514,82
pad,52,0.05,M1,28,False,1.0,1.0,0.0,1.0,1.0,4.75,16
pad,52,0.05,M2,145,False,0.9770992366412213,0.9791666666666666,0.007633587786259542,0.9923664122137404,0.9895833333333334,4.213740458015267,131
pad,52,0.05,M3,69,False,0.9512195121951219,0.9375,0.0,1.0,1.0,4.073170731707317,41
pad,52,0.05,M4,7,True,1.0,1.0,0.0,1.0,1.0,5.375,8
pad,52,0.05,M5,2,True,1.0,1.0,0.0,1.0,1.0,5.0,1
pad,52,0.1,B,81,False,0.8048780487804879,0.8177083333333333,,0.9512195121951219,0.9661458333333334,2.975609756097561,82
pad,52,0.1,M1,28,False,1.0,1.0,0.0,1.0,1.0,3.8125,16
pad,52,0.1,M2,145,False,0.9618320610687023,0.9583333333333334,0.007633587786259542,0.9923664122137404,0.9895833333333334,3.1526717557251906,131
pad,52,0.1,M3,69,False,0.926829268292683,0.90625,0.024390243902439025,0.975609756097561,0.96875,3.268292682926829,41
pad,52,0.1,M4,7,True,1.0,1.0,0.0,1.0,1.0,4.25,8
pad,52,0.1,M5,2,True,1.0,1.0,0.0,1.0,1.0,4.0,1
pad,52,0.15,B,81,False,0.7926829268292683,0.8020833333333333,,0.9390243902439024,0.9609375,2.597560975609756,82
pad,52,0.15,M1,28,False,1.0,1.0,0.0,1.0,1.0,3.3125,16
pad,52,0.15,M2,145,False,0.9007633587786259,0.907986111111111,0.007633587786259542,0.9923664122137404,0.9895833333333334,2.877862595419847,131
pad,52,0.15,M3,69,False,0.926829268292683,0.90625,0.024390243902439025,0.975609756097561,0.96875,3.1463414634146343,41
pad,52,0.15,M4,7,False,1.0,1.0,0.0,1.0,1.0,3.625,8
pad,52,0.15,M5,2,True,1.0,1.0,0.0,1.0,1.0,4.0,1
hiba,53,0.05,B,184,False,0.9944444444444445,0.9939024390243902,,1.0,1.0,6.122222222222222,180
hiba,53,0.05,M1,23,False,0.9375,0.9,0.0,1.0,1.0,6.5625,16
hiba,53,0.05,M2,206,False,0.956140350877193,0.9565217391304348,0.0,1.0,1.0,6.62280701754386,114
hiba,53,0.05,M3,21,False,0.9090909090909091,0.9,0.0,1.0,1.0,5.454545454545454,11
hiba,53,0.1,B,184,False,0.9722222222222222,0.9573170731707317,,0.9666666666666667,0.9735772357723577,4.311111111111111,180
hiba,53,0.1,M1,23,False,0.75,0.75,0.0,1.0,1.0,4.1875,16
hiba,53,0.1,M2,206,False,0.9473684210526315,0.9456521739130435,0.0,1.0,1.0,4.93859649122807,114
hiba,53,0.1,M3,21,False,0.9090909090909091,0.9,0.0,1.0,1.0,4.181818181818182,11
hiba,53,0.15,B,184,False,0.95,0.9263211382113822,,0.9333333333333333,0.9385162601626017,3.7,180
hiba,53,0.15,M1,23,False,0.75,0.75,0.0,1.0,1.0,3.6875,16
hiba,53,0.15,M2,206,False,0.8859649122807017,0.9067028985507245,0.0,1.0,1.0,4.2105263157894735,114
hiba,53,0.15,M3,21,False,0.9090909090909091,0.9,0.0,1.0,1.0,3.8181818181818183,11
pad,53,0.05,B,90,False,0.9861111111111112,0.990909090909091,,0.9583333333333334,0.9696969696969696,3.8055555555555554,72
pad,53,0.05,M1,23,False,1.0,1.0,0.0,1.0,1.0,4.590909090909091,22
pad,53,0.05,M2,130,False,0.9444444444444444,0.9459459459459459,0.0,1.0,1.0,4.243055555555555,144
pad,53,0.05,M3,69,False,0.95,0.9375,0.025,0.975,0.96875,4.025,40
pad,53,0.05,M4,8,True,1.0,1.0,0.0,1.0,1.0,5.428571428571429,7
pad,53,0.05,M5,3,True,,,,,,,0
pad,53,0.1,B,90,False,0.8611111111111112,0.8696969696969696,,0.9305555555555556,0.9545454545454546,2.986111111111111,72
pad,53,0.1,M1,23,False,1.0,1.0,0.0,1.0,1.0,3.5454545454545454,22
pad,53,0.1,M2,130,False,0.875,0.8798798798798799,0.013888888888888888,0.9861111111111112,0.9864864864864865,3.0972222222222223,144
pad,53,0.1,M3,69,False,0.9,0.875,0.05,0.95,0.9375,3.1,40
pad,53,0.1,M4,8,True,1.0,1.0,0.0,1.0,1.0,4.428571428571429,7
pad,53,0.1,M5,3,True,,,,,,,0
pad,53,0.15,B,90,False,0.7638888888888888,0.7545454545454545,,0.9444444444444444,0.9696969696969696,2.5833333333333335,72
pad,53,0.15,M1,23,False,0.9545454545454546,0.9375,0.0,1.0,1.0,2.8636363636363638,22
pad,53,0.15,M2,130,False,0.8472222222222222,0.852852852852853,0.027777777777777776,0.9722222222222222,0.972972972972973,2.7152777777777777,144
pad,53,0.15,M3,69,False,0.825,0.78125,0.1,0.9,0.875,2.65,40
pad,53,0.15,M4,8,False,1.0,1.0,0.0,1.0,1.0,3.5714285714285716,7
pad,53,0.15,M5,3,True,,,,,,,0
hiba,54,0.05,B,185,False,0.9888888888888889,0.9629629629629629,,1.0,1.0,5.718518518518518,270
hiba,54,0.05,M1,27,False,0.9,0.8333333333333334,0.0,1.0,1.0,6.1,10
hiba,54,0.05,M2,204,False,0.9426229508196722,0.9361702127659575,0.0,1.0,1.0,6.344262295081967,122
hiba,54,0.05,M3,23,False,1.0,1.0,0.0,1.0,1.0,6.363636363636363,11
hiba,54,0.1,B,185,False,0.9592592592592593,0.9053497942386831,,0.9592592592592593,0.9821951952670905,3.9,270
hiba,54,0.1,M1,27,False,0.9,0.8333333333333334,0.0,1.0,1.0,4.8,10
hiba,54,0.1,M2,204,False,0.8852459016393442,0.875,0.00819672131147541,0.9918032786885246,0.9946808510638298,4.844262295081967,122
hiba,54,0.1,M3,23,False,1.0,1.0,0.0,1.0,1.0,4.818181818181818,11
hiba,54,0.15,B,185,False,0.9518518518518518,0.8997942386831275,,0.8666666666666667,0.9337448746346807,3.196296296296296,270
hiba,54,0.15,M1,27,False,0.9,0.8333333333333334,0.0,1.0,1.0,4.5,10
hiba,54,0.15,M2,204,False,0.819672131147541,0.8058510638297872,0.02459016393442623,0.9754098360655737,0.973404255319149,4.122950819672131,122
hiba,54,0.15,M3,23,False,0.9090909090909091,0.9375,0.0,1.0,1.0,4.181818181818182,11
pad,54,0.05,B,90,False,0.8918918918918919,0.8848484848484849,,0.918918918918919,0.9242424242424242,3.6216216216216215,74
pad,54,0.05,M1,24,False,0.95,0.9666666666666667,0.0,1.0,1.0,3.8,20
pad,54,0.05,M2,135,False,0.9632352941176471,0.9622641509433962,0.007352941176470588,0.9926470588235294,0.9905660377358491,3.9191176470588234,136
pad,54,0.05,M3,65,False,0.9361702127659575,0.9351851851851853,0.0,1.0,1.0,3.8085106382978724,47
pad,54,0.05,M4,10,True,1.0,1.0,0.0,1.0,1.0,5.0,5
pad,54,0.05,M5,1,True,1.0,1.0,0.0,1.0,1.0,5.5,2
pad,54,0.1,B,90,False,0.8243243243243243,0.8363636363636362,,0.9054054054054054,0.9151515151515152,3.081081081081081,74
pad,54,0.1,M1,24,False,0.8,0.8,0.1,0.9,0.9,2.75,20
pad,54,0.1,M2,135,False,0.9558823529411765,0.9528301886792453,0.014705882352941176,0.9852941176470589,0.9811320754716981,3.161764705882353,136
pad,54,0.1,M3,65,False,0.9148936170212766,0.9074074074074076,0.0,1.0,1.0,3.0851063829787235,47
pad,54,0.1,M4,10,False,1.0,1.0,0.0,1.0,1.0,3.6,5
pad,54,0.1,M5,1,True,1.0,1.0,0.0,1.0,1.0,5.0,2
pad,54,0.15,B,90,False,0.7972972972972973,0.8,,0.9054054054054054,0.9242424242424243,2.72972972972973,74
pad,54,0.15,M1,24,False,0.8,0.8,0.1,0.9,0.9,2.55,20
pad,54,0.15,M2,135,False,0.875,0.878930817610063,0.014705882352941176,0.9852941176470589,0.9811320754716981,2.7941176470588234,136
pad,54,0.15,M3,65,False,0.8936170212765957,0.9027777777777778,0.0,1.0,1.0,2.851063829787234,47
pad,54,0.15,M4,10,False,1.0,1.0,0.0,1.0,1.0,3.6,5
pad,54,0.15,M5,1,True,1.0,1.0,0.0,1.0,1.0,5.0,2
hiba,55,0.05,B,183,False,0.9742489270386266,0.9397590361445783,,1.0,1.0,5.360515021459228,233
hiba,55,0.05,M1,21,False,1.0,1.0,0.0,1.0,1.0,6.052631578947368,19
hiba,55,0.05,M2,210,False,0.918918918918919,0.9109848484848485,0.0,1.0,1.0,6.099099099099099,111
hiba,55,0.05,M3,21,False,0.9375,0.9,0.0,1.0,1.0,5.875,16
hiba,55,0.1,B,183,False,0.9484978540772532,0.8965863453815262,,0.9399141630901288,0.977737279650816,3.7854077253218885,233
hiba,55,0.1,M1,21,False,1.0,1.0,0.0,1.0,1.0,4.684210526315789,19
hiba,55,0.1,M2,210,False,0.8198198198198198,0.8087121212121211,0.036036036036036036,0.963963963963964,0.9715909090909091,4.306306306306307,111
hiba,55,0.1,M3,21,False,0.9375,0.9,0.0,1.0,1.0,4.875,16
hiba,55,0.15,B,183,False,0.8755364806866953,0.7660642570281124,,0.7725321888412017,0.9178506744063087,2.703862660944206,233
hiba,55,0.15,M1,21,False,0.8947368421052632,0.9444444444444445,0.05263157894736842,0.9473684210526315,0.9722222222222222,3.263157894736842,19
