cohort,draw,variant,alpha,group,tau,T,miss,n_mal,release,n_ben
hiba,85,temp,0.15,1,0.3117249276578142,4.948842773278239,0.058823529411764705,17.0,,
hiba,85,temp,0.15,2,0.3117249276578142,4.948842773278239,0.24074074074074073,108.0,,
hiba,85,temp,0.15,3,0.3117249276578142,4.948842773278239,0.35294117647058826,17.0,,
hiba,85,temp,0.15,0,0.3117249276578142,4.948842773278239,,,0.8597122302158273,278.0
pad,85,softmax,0.05,1,0.6375097265964582,1.0,0.0,24.0,,
pad,85,softmax,0.05,2,0.6375097265964582,1.0,0.05128205128205128,156.0,,
pad,85,softmax,0.05,3,0.6375097265964582,1.0,0.02564102564102564,78.0,,
pad,85,softmax,0.05,4,0.6375097265964582,1.0,0.16666666666666666,6.0,,
pad,85,softmax,0.05,0,0.6375097265964582,1.0,,,0.7368421052631579,19.0
pad,85,softmax,0.1,1,0.0,1.0,0.0,24.0,,
pad,85,softmax,0.1,2,0.0,1.0,0.0641025641025641,156.0,,
pad,85,softmax,0.1,3,0.0,1.0,0.02564102564102564,78.0,,
pad,85,softmax,0.1,4,0.0,1.0,0.16666666666666666,6.0,,
pad,85,softmax,0.1,0,0.0,1.0,,,0.8421052631578947,19.0
pad,85,softmax,0.15,1,0.0,1.0,0.0,24.0,,
pad,85,softmax,0.15,2,0.0,1.0,0.0641025641025641,156.0,,
pad,85,softmax,0.15,3,0.0,1.0,0.02564102564102564,78.0,,
pad,85,softmax,0.15,4,0.0,1.0,0.16666666666666666,6.0,,
pad,85,softmax,0.15,0,0.0,1.0,,,0.8421052631578947,19.0
pad,85,temp,0.05,1,0.3850911906319705,3.6940610304700043,0.0,24.0,,
pad,85,temp,0.05,2,0.3850911906319705,3.6940610304700043,0.057692307692307696,156.0,,
pad,85,temp,0.05,3,0.3850911906319705,3.6940610304700043,0.01282051282051282,78.0,,
pad,85,temp,0.05,4,0.3850911906319705,3.6940610304700043,0.16666666666666666,6.0,,
pad,85,temp,0.05,0,0.3850911906319705,3.6940610304700043,,,0.7894736842105263,19.0
pad,85,temp,0.1,1,0.0,3.6940610304700043,0.0,24.0,,
pad,85,temp,0.1,2,0.0,3.6940610304700043,0.0641025641025641,156.0,,
pad,85,temp,0.1,3,0.0,3.6940610304700043,0.02564102564102564,78.0,,
pad,85,temp,0.1,4,0.0,3.6940610304700043,0.16666666666666666,6.0,,
pad,85,temp,0.1,0,0.0,3.6940610304700043,,,0.8421052631578947,19.0
pad,85,temp,0.15,1,0.0,3.6940610304700043,0.0,24.0,,
pad,85,temp,0.15,2,0.0,3.6940610304700043,0.0641025641025641,156.0,,
pad,85,temp,0.15,3,0.0,3.6940610304700043,0.02564102564102564,78.0,,
pad,85,temp,0.15,4,0.0,3.6940610304700043,0.16666666666666666,6.0,,
pad,85,temp,0.15,0,0.0,3.6940610304700043,,,0.8421052631578947,19.0
hiba,86,softmax,0.05,1,0.9830216461227284,1.0,0.0,29.0,,
hiba,86,softmax,0.05,2,0.9830216461227284,1.0,0.03305785123966942,121.0,,
hiba,86,softmax,0.05,3,0.9830216461227284,1.0,0.0,15.0,,
hiba,86,softmax,0.05,0,0.9830216461227284,1.0,,,0.30180180180180183,222.0
hiba,86,softmax,0.1,1,0.8877898165965884,1.0,0.06896551724137931,29.0,,
hiba,86,softmax,0.1,2,0.8877898165965884,1.0,0.11570247933884298,121.0,,
hiba,86,softmax,0.1,3,0.8877898165965884,1.0,0.06666666666666667,15.0,,
hiba,86,softmax,0.1,0,0.8877898165965884,1.0,,,0.5135135135135135,222.0
hiba,86,softmax,0.15,1,0.696447263735766,1.0,0.10344827586206896,29.0,,
hiba,86,softmax,0.15,2,0.696447263735766,1.0,0.15702479338842976,121.0,,
hiba,86,softmax,0.15,3,0.696447263735766,1.0,0.13333333333333333,15.0,,
hiba,86,softmax,0.15,0,0.696447263735766,1.0,,,0.7162162162162162,222.0
hiba,86,temp,0.05,1,0.4789086369433637,4.631840202870779,0.034482758620689655,29.0,,
hiba,86,temp,0.05,2,0.4789086369433637,4.631840202870779,0.04132231404958678,121.0,,
hiba,86,temp,0.05,3,0.4789086369433637,4.631840202870779,0.06666666666666667,15.0,,
hiba,86,temp,0.05,0,0.4789086369433637,4.631840202870779,,,0.45045045045045046,222.0
hiba,86,temp,0.1,1,0.39159888757070277,4.631840202870779,0.034482758620689655,29.0,,
hiba,86,temp,0.1,2,0.39159888757070277,4.631840202870779,0.09090909090909091,121.0,,
hiba,86,temp,0.1,3,0.39159888757070277,4.631840202870779,0.06666666666666667,15.0,,
hiba,86,temp,0.1,0,0.39159888757070277,4.631840202870779,,,0.6576576576576577,222.0
hiba,86,temp,0.15,1,0.33028711074678985,4.631840202870779,0.06896551724137931,29.0,,
hiba,86,temp,0.15,2,0.33028711074678985,4.631840202870779,0.1652892561983471,121.0,,
hiba,86,temp,0.15,3,0.33028711074678985,4.631840202870779,0.2,15.0,,
hiba,86,temp,0.15,0,0.33028711074678985,4.631840202870779,,,0.7927927927927928,222.0
pad,86,softmax,0.05,1,0.8071540935834187,1.0,0.043478260869565216,23.0,,
pad,86,softmax,0.05,2,0.8071540935834187,1.0,0.012987012987012988,154.0,,
pad,86,softmax,0.05,3,0.8071540935834187,1.0,0.02666666666666667,75.0,,
pad,86,softmax,0.05,4,0.8071540935834187,1.0,0.0,8.0,,
pad,86,softmax,0.05,5,0.8071540935834187,1.0,0.0,5.0,,
pad,86,softmax,0.05,0,0.8071540935834187,1.0,,,0.7142857142857143,21.0
pad,86,softmax,0.1,1,0.0,1.0,0.043478260869565216,23.0,,
pad,86,softmax,0.1,2,0.0,1.0,0.025974025974025976,154.0,,
pad,86,softmax,0.1,3,0.0,1.0,0.04,75.0,,
pad,86,softmax,0.1,4,0.0,1.0,0.125,8.0,,
pad,86,softmax,0.1,5,0.0,1.0,0.0,5.0,,
pad,86,softmax,0.1,0,0.0,1.0,,,0.7619047619047619,21.0
pad,86,softmax,0.15,1,0.0,1.0,0.043478260869565216,23.0,,
pad,86,softmax,0.15,2,0.0,1.0,0.025974025974025976,154.0,,
pad,86,softmax,0.15,3,0.0,1.0,0.04,75.0,,
pad,86,softmax,0.15,4,0.0,1.0,0.125,8.0,,
pad,86,softmax,0.15,5,0.0,1.0,0.0,5.0,,
pad,86,softmax,0.15,0,0.0,1.0,,,0.7619047619047619,21.0
pad,86,temp,0.05,1,0.393823852482786,4.017475037730483,0.043478260869565216,23.0,,
pad,86,temp,0.05,2,0.393823852482786,4.017475037730483,0.01948051948051948,154.0,,
pad,86,temp,0.05,3,0.393823852482786,4.017475037730483,0.04,75.0,,
pad,86,temp,0.05,4,0.393823852482786,4.017475037730483,0.125,8.0,,
pad,86,temp,0.05,5,0.393823852482786,4.017475037730483,0.0,5.0,,
pad,86,temp,0.05,0,0.393823852482786,4.017475037730483,,,0.7619047619047619,21.0
pad,86,temp,0.1,1,0.0,4.017475037730483,0.043478260869565216,23.0,,
pad,86,temp,0.1,2,0.0,4.017475037730483,0.025974025974025976,154.0,,
pad,86,temp,0.1,3,0.0,4.017475037730483,0.04,75.0,,
pad,86,temp,0.1,4,0.0,4.017475037730483,0.125,8.0,,
pad,86,temp,0.1,5,0.0,4.017475037730483,0.0,5.0,,
pad,86,temp,0.1,0,0.0,4.017475037730483,,,0.7619047619047619,21.0
pad,86,temp,0.15,1,0.0,4.017475037730483,0.043478260869565216,23.0,,
pad,86,temp,0.15,2,0.0,4.017475037730483,0.025974025974025976,154.0,,
pad,86,temp,0.15,3,0.0,4.017475037730483,0.04,75.0,,
pad,86,temp,0.15,4,0.0,4.017475037730483,0.125,8.0,,
pad,86,temp,0.15,5,0.0,4.017475037730483,0.0,5.0,,
pad,86,temp,0.15,0,0.0,4.017475037730483,,,0.7619047619047619,21.0
hiba,87,softmax,0.05,1,0.9766983820398943,1.0,0.09090909090909091,11.0,,
hiba,87,softmax,0.05,2,0.9766983820398943,1.0,0.06086956521739131,115.0,,
hiba,87,softmax,0.05,3,0.9766983820398943,1.0,0.05263157894736842,19.0,,
hiba,87,softmax,0.05,0,0.9766983820398943,1.0,,,0.3487394957983193,238.0
hiba,87,softmax,0.1,1,0.8726967509912135,1.0,0.18181818181818182,11.0,,
hiba,87,softmax,0.1,2,0.8726967509912135,1.0,0.13043478260869565,115.0,,
hiba,87,softmax,0.1,3,0.8726967509912135,1.0,0.10526315789473684,19.0,,
hiba,87,softmax,0.1,0,0.8726967509912135,1.0,,,0.634453781512605,238.0
hiba,87,softmax,0.15,1,0.7158810020486889,1.0,0.18181818181818182,11.0,,
hiba,87,softmax,0.15,2,0.7158810020486889,1.0,0.19130434782608696,115.0,,
hiba,87,softmax,0.15,3,0.7158810020486889,1.0,0.15789473684210525,19.0,,
hiba,87,softmax,0.15,0,0.7158810020486889,1.0,,,0.7647058823529411,238.0
hiba,87,temp,0.05,1,0.4735164798548268,4.708008277265114,0.09090909090909091,11.0,,
hiba,87,temp,0.05,2,0.4735164798548268,4.708008277265114,0.06086956521739131,115.0,,
hiba,87,temp,0.05,3,0.4735164798548268,4.708008277265114,0.0,19.0,,
hiba,87,temp,0.05,0,0.4735164798548268,4.708008277265114,,,0.4957983193277311,238.0
hiba,87,temp,0.1,1,0.3832175303402852,4.708008277265114,0.09090909090909091,11.0,,
hiba,87,temp,0.1,2,0.3832175303402852,4.708008277265114,0.10434782608695652,115.0,,
hiba,87,temp,0.1,3,0.3832175303402852,4.708008277265114,0.10526315789473684,19.0,,
hiba,87,temp,0.1,0,0.3832175303402852,4.708008277265114,,,0.7100840336134454,238.0
hiba,87,temp,0.15,1,0.3256082692400511,4.708008277265114,0.36363636363636365,11.0,,
hiba,87,temp,0.15,2,0.3256082692400511,4.708008277265114,0.20869565217391303,115.0,,
hiba,87,temp,0.15,3,0.3256082692400511,4.708008277265114,0.21052631578947367,19.0,,
hiba,87,temp,0.15,0,0.3256082692400511,4.708008277265114,,,0.8319327731092437,238.0
pad,87,softmax,0.05,1,0.0,1.0,0.0,26.0,,
pad,87,softmax,0.05,2,0.0,1.0,0.03870967741935484,155.0,,
pad,87,softmax,0.05,3,0.0,1.0,0.08108108108108109,74.0,,
pad,87,softmax,0.05,4,0.0,1.0,0.2222222222222222,9.0,,
pad,87,softmax,0.05,5,0.0,1.0,0.0,3.0,,
pad,87,softmax,0.05,0,0.0,1.0,,,0.7777777777777778,18.0
pad,87,softmax,0.1,1,0.0,1.0,0.0,26.0,,
pad,87,softmax,0.1,2,0.0,1.0,0.03870967741935484,155.0,,
pad,87,softmax,0.1,3,0.0,1.0,0.08108108108108109,74.0,,
pad,87,softmax,0.1,4,0.0,1.0,0.2222222222222222,9.0,,
pad,87,softmax,0.1,5,0.0,1.0,0.0,3.0,,
pad,87,softmax,0.1,0,0.0,1.0,,,0.7777777777777778,18.0
pad,87,softmax,0.15,1,0.0,1.0,0.0,26.0,,
pad,87,softmax,0.15,2,0.0,1.0,0.03870967741935484,155.0,,
pad,87,softmax,0.15,3,0.0,1.0,0.08108108108108109,74.0,,
pad,87,softmax,0.15,4,0.0,1.0,0.2222222222222222,9.0,,
pad,87,softmax,0.15,5,0.0,1.0,0.0,3.0,,
pad,87,softmax,0.15,0,0.0,1.0,,,0.7777777777777778,18.0
pad,87,temp,0.05,1,0.0,4.193866619109198,0.0,26.0,,
pad,87,temp,0.05,2,0.0,4.193866619109198,0.03870967741935484,155.0,,
pad,87,temp,0.05,3,0.0,4.193866619109198,0.08108108108108109,74.0,,
pad,87,temp,0.05,4,0.0,4.193866619109198,0.2222222222222222,9.0,,
pad,87,temp,0.05,5,0.0,4.193866619109198,0.0,3.0,,
pad,87,temp,0.05,0,0.0,4.193866619109198,,,0.7777777777777778,18.0
pad,87,temp,0.1,1,0.0,4.193866619109198,0.0,26.0,,
pad,87,temp,0.1,2,0.0,4.193866619109198,0.03870967741935484,155.0,,
pad,87,temp,0.1,3,0.0,4.193866619109198,0.08108108108108109,74.0,,
pad,87,temp,0.1,4,0.0,4.193866619109198,0.2222222222222222,9.0,,
pad,87,temp,0.1,5,0.0,4.193866619109198,0.0,3.0,,
pad,87,temp,0.1,0,0.0,4.193866619109198,,,0.7777777777777778,18.0
pad,87,temp,0.15,1,0.0,4.193866619109198,0.0,26.0,,
pad,87,temp,0.15,2,0.0,4.193866619109198,0.03870967741935484,155.0,,
pad,87,temp,0.15,3,0.0,4.193866619109198,0.08108108108108109,74.0,,
pad,87,temp,0.15,4,0.0,4.193866619109198,0.2222222222222222,9.0,,
pad,87,temp,0.15,5,0.0,4.193866619109198,0.0,3.0,,
pad,87,temp,0.15,0,0.0,4.193866619109198,,,0.7777777777777778,18.0
hiba,88,softmax,0.05,1,0.9839016378659629,1.0,0.0,14.0,,
hiba,88,softmax,0.05,2,0.9839016378659629,1.0,0.024,125.0,,
hiba,88,softmax,0.05,3,0.9839016378659629,1.0,0.0,16.0,,
hiba,88,softmax,0.05,0,0.9839016378659629,1.0,,,0.39299610894941633,257.0
hiba,88,softmax,0.1,1,0.9447269830407707,1.0,0.07142857142857142,14.0,,
hiba,88,softmax,0.1,2,0.9447269830407707,1.0,0.04,125.0,,
hiba,88,softmax,0.1,3,0.9447269830407707,1.0,0.0,16.0,,
hiba,88,softmax,0.1,0,0.9447269830407707,1.0,,,0.6108949416342413,257.0
hiba,88,softmax,0.15,1,0.7158810020486889,1.0,0.14285714285714285,14.0,,
hiba,88,softmax,0.15,2,0.7158810020486889,1.0,0.12,125.0,,
hiba,88,softmax,0.15,3,0.7158810020486889,1.0,0.125,16.0,,
hiba,88,softmax,0.15,0,0.7158810020486889,1.0,,,0.8326848249027238,257.0
hiba,88,temp,0.05,1,0.44460406683510634,5.568376650897867,0.07142857142857142,14.0,,
hiba,88,temp,0.05,2,0.44460406683510634,5.568376650897867,0.024,125.0,,
hiba,88,temp,0.05,3,0.44460406683510634,5.568376650897867,0.0,16.0,,
hiba,88,temp,0.05,0,0.44460406683510634,5.568376650897867,,,0.603112840466926,257.0
hiba,88,temp,0.1,1,0.35554929220707404,5.568376650897867,0.07142857142857142,14.0,,
hiba,88,temp,0.1,2,0.35554929220707404,5.568376650897867,0.08,125.0,,
hiba,88,temp,0.1,3,0.35554929220707404,5.568376650897867,0.125,16.0,,
hiba,88,temp,0.1,0,0.35554929220707404,5.568376650897867,,,0.7859922178988327,257.0
hiba,88,temp,0.15,1,0.30540932436875473,5.568376650897867,0.14285714285714285,14.0,,
hiba,88,temp,0.15,2,0.30540932436875473,5.568376650897867,0.128,125.0,,
hiba,88,temp,0.15,3,0.30540932436875473,5.568376650897867,0.125,16.0,,
hiba,88,temp,0.15,0,0.30540932436875473,5.568376650897867,,,0.8599221789883269,257.0
pad,88,softmax,0.05,1,0.0,1.0,0.05263157894736842,19.0,,
pad,88,softmax,0.05,2,0.0,1.0,0.051470588235294115,136.0,,
pad,88,softmax,0.05,3,0.0,1.0,0.09090909090909091,77.0,,
pad,88,softmax,0.05,4,0.0,1.0,0.07692307692307693,13.0,,
pad,88,softmax,0.05,5,0.0,1.0,0.0,4.0,,
pad,88,softmax,0.05,0,0.0,1.0,,,0.625,16.0
pad,88,softmax,0.1,1,0.0,1.0,0.05263157894736842,19.0,,
pad,88,softmax,0.1,2,0.0,1.0,0.051470588235294115,136.0,,
pad,88,softmax,0.1,3,0.0,1.0,0.09090909090909091,77.0,,
pad,88,softmax,0.1,4,0.0,1.0,0.07692307692307693,13.0,,
pad,88,softmax,0.1,5,0.0,1.0,0.0,4.0,,
pad,88,softmax,0.1,0,0.0,1.0,,,0.625,16.0
pad,88,softmax,0.15,1,0.0,1.0,0.05263157894736842,19.0,,
pad,88,softmax,0.15,2,0.0,1.0,0.051470588235294115,136.0,,
pad,88,softmax,0.15,3,0.0,1.0,0.09090909090909091,77.0,,
pad,88,softmax,0.15,4,0.0,1.0,0.07692307692307693,13.0,,
pad,88,softmax,0.15,5,0.0,1.0,0.0,4.0,,
pad,88,softmax,0.15,0,0.0,1.0,,,0.625,16.0
pad,88,temp,0.05,1,0.0,4.080188195096279,0.05263157894736842,19.0,,
pad,88,temp,0.05,2,0.0,4.080188195096279,0.051470588235294115,136.0,,
pad,88,temp,0.05,3,0.0,4.080188195096279,0.09090909090909091,77.0,,
pad,88,temp,0.05,4,0.0,4.080188195096279,0.07692307692307693,13.0,,
pad,88,temp,0.05,5,0.0,4.080188195096279,0.0,4.0,,
pad,88,temp,0.05,0,0.0,4.080188195096279,,,0.625,16.0
pad,88,temp,0.1,1,0.0,4.080188195096279,0.05263157894736842,19.0,,
pad,88,temp,0.1,2,0.0,4.080188195096279,0.051470588235294115,136.0,,
pad,88,temp,0.1,3,0.0,4.080188195096279,0.09090909090909091,77.0,,
pad,88,temp,0.1,4,0.0,4.080188195096279,0.07692307692307693,13.0,,
pad,88,temp,0.1,5,0.0,4.080188195096279,0.0,4.0,,
pad,88,temp,0.1,0,0.0,4.080188195096279,,,0.625,16.0
pad,88,temp,0.15,1,0.0,4.080188195096279,0.05263157894736842,19.0,,
pad,88,temp,0.15,2,0.0,4.080188195096279,0.051470588235294115,136.0,,
pad,88,temp,0.15,3,0.0,4.080188195096279,0.09090909090909091,77.0,,
pad,88,temp,0.15,4,0.0,4.080188195096279,0.07692307692307693,13.0,,
pad,88,temp,0.15,5,0.0,4.080188195096279,0.0,4.0,,
pad,88,temp,0.15,0,0.0,4.080188195096279,,,0.625,16.0
hiba,89,softmax,0.05,1,0.9768202254826834,1.0,0.09090909090909091,11.0,,
hiba,89,softmax,0.05,2,0.9768202254826834,1.0,0.04918032786885246,122.0,,
hiba,89,softmax,0.05,3,0.9768202254826834,1.0,0.0,17.0,,
hiba,89,softmax,0.05,0,0.9768202254826834,1.0,,,0.37209302325581395,215.0
hiba,89,softmax,0.1,1,0.9125744603552982,1.0,0.09090909090909091,11.0,,
hiba,89,softmax,0.1,2,0.9125744603552982,1.0,0.09836065573770492,122.0,,
hiba,89,softmax,0.1,3,0.9125744603552982,1.0,0.0,17.0,,
hiba,89,softmax,0.1,0,0.9125744603552982,1.0,,,0.6046511627906976,215.0
hiba,89,softmax,0.15,1,0.7488531320494896,1.0,0.18181818181818182,11.0,,
hiba,89,softmax,0.15,2,0.7488531320494896,1.0,0.14754098360655737,122.0,,
hiba,89,softmax,0.15,3,0.7488531320494896,1.0,0.11764705882352941,17.0,,
hiba,89,softmax,0.15,0,0.7488531320494896,1.0,,,0.8046511627906977,215.0
hiba,89,temp,0.05,1,0.4709315083125229,4.744179595638546,0.09090909090909091,11.0,,
hiba,89,temp,0.05,2,0.4709315083125229,4.744179595638546,0.05737704918032787,122.0,,
hiba,89,temp,0.05,3,0.4709315083125229,4.744179595638546,0.0,17.0,,
hiba,89,temp,0.05,0,0.4709315083125229,4.744179595638546,,,0.5581395348837209,215.0
hiba,89,temp,0.1,1,0.371911515570568,4.744179595638546,0.09090909090909091,11.0,,
hiba,89,temp,0.1,2,0.371911515570568,4.744179595638546,0.13934426229508196,122.0,,
hiba,89,temp,0.1,3,0.371911515570568,4.744179595638546,0.058823529411764705,17.0,,
hiba,89,temp,0.1,0,0.371911515570568,4.744179595638546,,,0.786046511627907,215.0
hiba,89,temp,0.15,1,0.3414556777764324,4.744179595638546,0.09090909090909091,11.0,,
hiba,89,temp,0.15,2,0.3414556777764324,4.744179595638546,0.14754098360655737,122.0,,
hiba,89,temp,0.15,3,0.3414556777764324,4.744179595638546,0.11764705882352941,17.0,,
hiba,89,temp,0.15,0,0.3414556777764324,4.744179595638546,,,0.827906976744186,215.0
pad,89,softmax,0.05,1,0.0,1.0,0.03333333333333333,30.0,,
pad,89,softmax,0.05,2,0.0,1.0,0.04294478527607362,163.0,,
pad,89,softmax,0.05,3,0.0,1.0,0.0945945945945946,74.0,,
pad,89,softmax,0.05,4,0.0,1.0,0.2,10.0,,
pad,89,softmax,0.05,5,0.0,1.0,0.0,5.0,,
pad,89,softmax,0.05,0,0.0,1.0,,,0.8888888888888888,18.0
pad,89,softmax,0.1,1,0.0,1.0,0.03333333333333333,30.0,,
pad,89,softmax,0.1,2,0.0,1.0,0.04294478527607362,163.0,,
pad,89,softmax,0.1,3,0.0,1.0,0.0945945945945946,74.0,,
pad,89,softmax,0.1,4,0.0,1.0,0.2,10.0,,
pad,89,softmax,0.1,5,0.0,1.0,0.0,5.0,,
pad,89,softmax,0.1,0,0.0,1.0,,,0.8888888888888888,18.0
pad,89,softmax,0.15,1,0.0,1.0,0.03333333333333333,30.0,,
pad,89,softmax,0.15,2,0.0,1.0,0.04294478527607362,163.0,,
pad,89,softmax,0.15,3,0.0,1.0,0.0945945945945946,74.0,,
pad,89,softmax,0.15,4,0.0,1.0,0.2,10.0,,
pad,89,softmax,0.15,5,0.0,1.0,0.0,5.0,,
pad,89,softmax,0.15,0,0.0,1.0,,,0.8888888888888888,18.0
pad,89,temp,0.05,1,0.0,3.8849751808474897,0.03333333333333333,30.0,,
pad,89,temp,0.05,2,0.0,3.8849751808474897,0.04294478527607362,163.0,,
pad,89,temp,0.05,3,0.0,3.8849751808474897,0.0945945945945946,74.0,,
pad,89,temp,0.05,4,0.0,3.8849751808474897,0.2,10.0,,
pad,89,temp,0.05,5,0.0,3.8849751808474897,0.0,5.0,,
pad,89,temp,0.05,0,0.0,3.8849751808474897,,,0.8888888888888888,18.0
pad,89,temp,0.1,1,0.0,3.8849751808474897,0.03333333333333333,30.0,,
pad,89,temp,0.1,2,0.0,3.8849751808474897,0.04294478527607362,163.0,,
pad,89,temp,0.1,3,0.0,3.8849751808474897,0.0945945945945946,74.0,,
pad,89,temp,0.1,4,0.0,3.8849751808474897,0.2,10.0,,
pad,89,temp,0.1,5,0.0,3.8849751808474897,0.0,5.0,,
pad,89,temp,0.1,0,0.0,3.8849751808474897,,,0.8888888888888888,18.0
pad,89,temp,0.15,1,0.0,3.8849751808474897,0.03333333333333333,30.0,,
pad,89,temp,0.15,2,0.0,3.8849751808474897,0.04294478527607362,163.0,,
pad,89,temp,0.15,3,0.0,3.8849751808474897,0.0945945945945946,74.0,,
pad,89,temp,0.15,4,0.0,3.8849751808474897,0.2,10.0,,
pad,89,temp,0.15,5,0.0,3.8849751808474897,0.0,5.0,,
pad,89,temp,0.15,0,0.0,3.8849751808474897,,,0.8888888888888888,18.0
hiba,90,softmax,0.05,1,0.9830216461227284,1.0,0.0,20.0,,
hiba,90,softmax,0.05,2,0.9830216461227284,1.0,0.04918032786885246,122.0,,
hiba,90,softmax,0.05,3,0.9830216461227284,1.0,0.0,13.0,,
hiba,90,softmax,0.05,0,0.9830216461227284,1.0,,,0.37656903765690375,239.0
hiba,90,softmax,0.1,1,0.8726967509912135,1.0,0.1,20.0,,
hiba,90,softmax,0.1,2,0.8726967509912135,1.0,0.13934426229508196,122.0,,
hiba,90,softmax,0.1,3,0.8726967509912135,1.0,0.15384615384615385,13.0,,
hiba,90,softmax,0.1,0,0.8726967509912135,1.0,,,0.6820083682008368,239.0
hiba,90,softmax,0.15,1,0.696447263735766,1.0,0.15,20.0,,
hiba,90,softmax,0.15,2,0.696447263735766,1.0,0.1885245901639344,122.0,,
hiba,90,softmax,0.15,3,0.696447263735766,1.0,0.23076923076923078,13.0,,
hiba,90,softmax,0.15,0,0.696447263735766,1.0,,,0.799163179916318,239.0
hiba,90,temp,0.05,1,0.48678701275766717,4.887349630204762,0.0,20.0,,
hiba,90,temp,0.05,2,0.48678701275766717,4.887349630204762,0.04918032786885246,122.0,,
hiba,90,temp,0.05,3,0.48678701275766717,4.887349630204762,0.0,13.0,,
hiba,90,temp,0.05,0,0.48678701275766717,4.887349630204762,,,0.5355648535564853,239.0
hiba,90,temp,0.1,1,0.3692108512046229,4.887349630204762,0.1,20.0,,
hiba,90,temp,0.1,2,0.3692108512046229,4.887349630204762,0.11475409836065574,122.0,,
hiba,90,temp,0.1,3,0.3692108512046229,4.887349630204762,0.23076923076923078,13.0,,
hiba,90,temp,0.1,0,0.3692108512046229,4.887349630204762,,,0.7573221757322176,239.0
hiba,90,temp,0.15,1,0.3349101070164921,4.887349630204762,0.1,20.0,,
hiba,90,temp,0.15,2,0.3349101070164921,4.887349630204762,0.1557377049180328,122.0,,
hiba,90,temp,0.15,3,0.3349101070164921,4.887349630204762,0.23076923076923078,13.0,,
hiba,90,temp,0.15,0,0.3349101070164921,4.887349630204762,,,0.8368200836820083,239.0
pad,90,softmax,0.05,1,0.4798865093843752,1.0,0.0,25.0,,
pad,90,softmax,0.05,2,0.4798865093843752,1.0,0.04093567251461988,171.0,,
pad,90,softmax,0.05,3,0.4798865093843752,1.0,0.07792207792207792,77.0,,
pad,90,softmax,0.05,4,0.4798865093843752,1.0,0.0,6.0,,
pad,90,softmax,0.05,5,0.4798865093843752,1.0,0.0,6.0,,
pad,90,softmax,0.05,0,0.4798865093843752,1.0,,,0.5833333333333334,12.0
pad,90,softmax,0.1,1,0.0,1.0,0.0,25.0,,
pad,90,softmax,0.1,2,0.0,1.0,0.04093567251461988,171.0,,
pad,90,softmax,0.1,3,0.0,1.0,0.1038961038961039,77.0,,
pad,90,softmax,0.1,4,0.0,1.0,0.0,6.0,,
pad,90,softmax,0.1,5,0.0,1.0,0.0,6.0,,
pad,90,softmax,0.1,0,0.0,1.0,,,0.5833333333333334,12.0
pad,90,softmax,0.15,1,0.0,1.0,0.0,25.0,,
pad,90,softmax,0.15,2,0.0,1.0,0.04093567251461988,171.0,,
pad,90,softmax,0.15,3,0.0,1.0,0.1038961038961039,77.0,,
pad,90,softmax,0.15,4,0.0,1.0,0.0,6.0,,
pad,90,softmax,0.15,5,0.0,1.0,0.0,6.0,,
pad,90,softmax,0.15,0,0.0,1.0,,,0.5833333333333334,12.0
pad,90,temp,0.05,1,0.3457767884115436,3.9388618458708327,0.0,25.0,,
pad,90,temp,0.05,2,0.3457767884115436,3.9388618458708327,0.04093567251461988,171.0,,
pad,90,temp,0.05,3,0.3457767884115436,3.9388618458708327,0.07792207792207792,77.0,,
pad,90,temp,0.05,4,0.3457767884115436,3.9388618458708327,0.0,6.0,,
pad,90,temp,0.05,5,0.3457767884115436,3.9388618458708327,0.0,6.0,,
pad,90,temp,0.05,0,0.3457767884115436,3.9388618458708327,,,0.5833333333333334,12.0
pad,90,temp,0.1,1,0.0,3.9388618458708327,0.0,25.0,,
pad,90,temp,0.1,2,0.0,3.9388618458708327,0.04093567251461988,171.0,,
pad,90,temp,0.1,3,0.0,3.9388618458708327,0.1038961038961039,77.0,,
pad,90,temp,0.1,4,0.0,3.9388618458708327,0.0,6.0,,
pad,90,temp,0.1,5,0.0,3.9388618458708327,0.0,6.0,,
pad,90,temp,0.1,0,0.0,3.9388618458708327,,,0.5833333333333334,12.0
pad,90,temp,0.15,1,0.0,3.9388618458708327,0.0,25.0,,
pad,90,temp,0.15,2,0.0,3.9388618458708327,0.04093567251461988,171.0,,
pad,90,temp,0.15,3,0.0,3.9388618458708327,0.1038961038961039,77.0,,
pad,90,temp,0.15,4,0.0,3.9388618458708327,0.0,6.0,,
pad,90,temp,0.15,5,0.0,3.9388618458708327,0.0,6.0,,
pad,90,temp,0.15,0,0.0,3.9388618458708327,,,0.5833333333333334,12.0
hiba,91,softmax,0.05,1,0.9856407869272245,1.0,0.0,15.0,,
hiba,91,softmax,0.05,2,0.9856407869272245,1.0,0.016260162601626018,123.0,,
hiba,91,softmax,0.05,3,0.9856407869272245,1.0,0.0,11.0,,
hiba,91,softmax,0.05,0,0.9856407869272245,1.0,,,0.3333333333333333,177.0
hiba,91,softmax,0.1,1,0.9435675086962504,1.0,0.06666666666666667,15.0,,
hiba,91,softmax,0.1,2,0.9435675086962504,1.0,0.07317073170731707,123.0,,
hiba,91,softmax,0.1,3,0.9435675086962504,1.0,0.09090909090909091,11.0,,
hiba,91,softmax,0.1,0,0.9435675086962504,1.0,,,0.4915254237288136,177.0
