cohort,draw,alpha,stratum,n_cal,degenerate,coverage,coverage_pw,miss_rate,referral,referral_pw,set_size,n_test
pad,56,0.05,cov-MEL,,,0.8888888888888888,,,,,,9
pad,56,0.05,sens-MEL,,,,,,1.0,,,9
pad,56,0.05,cov-NV,,,0.9285714285714286,,,,,,14
pad,56,0.05,cov-BCC,,,0.9934640522875817,,,,,,153
pad,56,0.05,sens-BCC,,,,,,1.0,,,153
pad,56,0.05,cov-AK,,,0.8936170212765957,,,,,,47
pad,56,0.05,sens-AK,,,,,,1.0,,,47
pad,56,0.05,cov-BKL,,,1.0,,,,,,7
pad,56,0.05,cov-SCC,,,0.8157894736842105,,,,,,38
pad,56,0.05,sens-SCC,,,,,,1.0,,,38
pad,56,0.1,B,19.0,False,0.9047619047619048,0.9,,1.0,1.0,3.0476190476190474,21
pad,56,0.1,M1,24.0,False,1.0,1.0,0.0,1.0,1.0,3.0,26
pad,56,0.1,M2,164.0,False,0.8311688311688312,0.8492063492063493,0.0,1.0,1.0,2.720779220779221,154
pad,56,0.1,M3,76.0,False,0.8596491228070176,0.8333333333333335,0.0,1.0,1.0,2.754385964912281,57
pad,56,0.1,M4,12.0,False,1.0,1.0,0.0,1.0,1.0,4.4,5
pad,56,0.1,M5,1.0,True,1.0,1.0,0.0,1.0,1.0,4.8,5
pad,56,0.1,cov-MEL,,,0.7777777777777778,,,,,,9
pad,56,0.1,sens-MEL,,,,,,1.0,,,9
pad,56,0.1,cov-NV,,,0.9285714285714286,,,,,,14
pad,56,0.1,cov-BCC,,,0.954248366013072,,,,,,153
pad,56,0.1,sens-BCC,,,,,,1.0,,,153
pad,56,0.1,cov-AK,,,0.8723404255319149,,,,,,47
pad,56,0.1,sens-AK,,,,,,1.0,,,47
pad,56,0.1,cov-BKL,,,0.8571428571428571,,,,,,7
pad,56,0.1,cov-SCC,,,0.5,,,,,,38
pad,56,0.1,sens-SCC,,,,,,1.0,,,38
pad,56,0.15,B,19.0,False,0.8095238095238095,0.8,,1.0,1.0,2.2857142857142856,21
pad,56,0.15,M1,24.0,False,1.0,1.0,0.0,1.0,1.0,2.6153846153846154,26
pad,56,0.15,M2,164.0,False,0.8051948051948052,0.8277777777777778,0.0,1.0,1.0,2.1493506493506493,154
pad,56,0.15,M3,76.0,False,0.8245614035087719,0.787878787878788,0.0,1.0,1.0,2.0526315789473686,57
pad,56,0.15,M4,12.0,False,1.0,1.0,0.0,1.0,1.0,3.8,5
pad,56,0.15,M5,1.0,True,1.0,1.0,0.0,1.0,1.0,4.4,5
pad,56,0.15,cov-MEL,,,0.6666666666666666,,,,,,9
pad,56,0.15,sens-MEL,,,,,,1.0,,,9
pad,56,0.15,cov-NV,,,0.8571428571428571,,,,,,14
pad,56,0.15,cov-BCC,,,0.9281045751633987,,,,,,153
pad,56,0.15,sens-BCC,,,,,,1.0,,,153
pad,56,0.15,cov-AK,,,0.851063829787234,,,,,,47
pad,56,0.15,sens-AK,,,,,,1.0,,,47
pad,56,0.15,cov-BKL,,,0.7142857142857143,,,,,,7
pad,56,0.15,cov-SCC,,,0.5,,,,,,38
pad,56,0.15,sens-SCC,,,,,,1.0,,,38
hiba,57,0.05,B,167.0,False,0.9923954372623575,0.9788732394366197,,1.0,1.0,6.155893536121673,263
hiba,57,0.05,M1,25.0,False,0.9090909090909091,0.8888888888888888,0.0,1.0,1.0,6.545454545454546,11
hiba,57,0.05,M2,217.0,False,0.9375,0.9464285714285714,0.0,1.0,1.0,6.65625,128
hiba,57,0.05,M3,23.0,False,0.9230769230769231,0.9090909090909091,0.0,1.0,1.0,6.384615384615385,13
hiba,57,0.05,cov-MEL,,,1.0,,,,,,43
hiba,57,0.05,sens-MEL,,,,,,1.0,,,43
hiba,57,0.05,cov-NV,,,1.0,,,,,,219
hiba,57,0.05,cov-BCC,,,0.9726027397260274,,,,,,73
hiba,57,0.05,sens-BCC,,,,,,1.0,,,73
hiba,57,0.05,cov-AK,,,0.7142857142857143,,,,,,14
hiba,57,0.05,sens-AK,,,,,,1.0,,,14
hiba,57,0.05,cov-BKL,,,1.0,,,,,,18
hiba,57,0.05,cov-DF,,,0.8333333333333334,,,,,,12
hiba,57,0.05,cov-VASC,,,1.0,,,,,,14
hiba,57,0.05,cov-SCC,,,0.8181818181818182,,,,,,22
hiba,57,0.05,sens-SCC,,,,,,1.0,,,22
hiba,57,0.1,B,167.0,False,0.9695817490494296,0.942488262910798,,1.0,1.0,4.239543726235741,263
hiba,57,0.1,M1,25.0,False,0.7272727272727273,0.7222222222222222,0.0,1.0,1.0,4.454545454545454,11
hiba,57,0.1,M2,217.0,False,0.9140625,0.923469387755102,0.0,1.0,1.0,4.6796875,128
hiba,57,0.1,M3,23.0,False,0.8461538461538461,0.8181818181818182,0.0,1.0,1.0,4.230769230769231,13
hiba,57,0.1,cov-MEL,,,1.0,,,,,,43
hiba,57,0.1,sens-MEL,,,,,,1.0,,,43
hiba,57,0.1,cov-NV,,,1.0,,,,,,219
hiba,57,0.1,cov-BCC,,,0.9452054794520548,,,,,,73
hiba,57,0.1,sens-BCC,,,,,,1.0,,,73
hiba,57,0.1,cov-AK,,,0.6428571428571429,,,,,,14
hiba,57,0.1,sens-AK,,,,,,1.0,,,14
hiba,57,0.1,cov-BKL,,,1.0,,,,,,18
hiba,57,0.1,cov-DF,,,0.5833333333333334,,,,,,12
hiba,57,0.1,cov-VASC,,,0.7857142857142857,,,,,,14
hiba,57,0.1,cov-SCC,,,0.6818181818181818,,,,,,22
hiba,57,0.1,sens-SCC,,,,,,1.0,,,22
hiba,57,0.15,B,167.0,False,0.9543726235741445,0.8967136150234741,,1.0,1.0,3.574144486692015,263
hiba,57,0.15,M1,25.0,False,0.7272727272727273,0.7222222222222222,0.0,1.0,1.0,3.6363636363636362,11
hiba,57,0.15,M2,217.0,False,0.8671875,0.8886054421768709,0.0,1.0,1.0,3.78125,128
hiba,57,0.15,M3,23.0,False,0.8461538461538461,0.8181818181818182,0.0,1.0,1.0,3.8461538461538463,13
hiba,57,0.15,cov-MEL,,,1.0,,,,,,43
hiba,57,0.15,sens-MEL,,,,,,1.0,,,43
hiba,57,0.15,cov-NV,,,0.9954337899543378,,,,,,219
hiba,57,0.15,cov-BCC,,,0.9041095890410958,,,,,,73
hiba,57,0.15,sens-BCC,,,,,,1.0,,,73
hiba,57,0.15,cov-AK,,,0.5714285714285714,,,,,,14
hiba,57,0.15,sens-AK,,,,,,1.0,,,14
hiba,57,0.15,cov-BKL,,,1.0,,,,,,18
hiba,57,0.15,cov-DF,,,0.5,,,,,,12
hiba,57,0.15,cov-VASC,,,0.6428571428571429,,,,,,14
hiba,57,0.15,cov-SCC,,,0.5909090909090909,,,,,,22
hiba,57,0.15,sens-SCC,,,,,,1.0,,,22
pad,57,0.05,B,25.0,False,0.9375,0.9285714285714286,,1.0,1.0,4.25,16
pad,57,0.05,M1,24.0,False,0.875,0.90625,0.0,1.0,1.0,3.5,24
pad,57,0.05,M2,173.0,False,0.9545454545454546,0.9618055555555557,0.0,1.0,1.0,4.21969696969697,132
pad,57,0.05,M3,58.0,False,0.9891304347826086,0.9838709677419355,0.0,1.0,1.0,4.282608695652174,92
pad,57,0.05,M4,12.0,True,1.0,1.0,0.0,1.0,1.0,5.5,6
pad,57,0.05,M5,3.0,True,1.0,1.0,0.0,1.0,1.0,5.5,2
pad,57,0.05,cov-MEL,,,1.0,,,,,,11
pad,57,0.05,sens-MEL,,,,,,1.0,,,11
pad,57,0.05,cov-NV,,,0.9,,,,,,10
pad,57,0.05,cov-BCC,,,0.9875,,,,,,160
pad,57,0.05,sens-BCC,,,,,,1.0,,,160
pad,57,0.05,cov-AK,,,0.9365079365079365,,,,,,63
pad,57,0.05,sens-AK,,,,,,1.0,,,63
pad,57,0.05,cov-BKL,,,1.0,,,,,,6
pad,57,0.05,cov-SCC,,,0.8181818181818182,,,,,,22
pad,57,0.05,sens-SCC,,,,,,1.0,,,22
pad,57,0.1,B,25.0,False,0.9375,0.9285714285714286,,1.0,1.0,3.3125,16
pad,57,0.1,M1,24.0,False,0.75,0.75,0.0,1.0,1.0,2.625,24
pad,57,0.1,M2,173.0,False,0.9318181818181818,0.9461805555555557,0.0,1.0,1.0,2.9318181818181817,132
pad,57,0.1,M3,58.0,False,0.9347826086956522,0.9193548387096774,0.0,1.0,1.0,3.130434782608696,92
pad,57,0.1,M4,12.0,False,1.0,1.0,0.0,1.0,1.0,4.666666666666667,6
pad,57,0.1,M5,3.0,True,1.0,1.0,0.0,1.0,1.0,5.5,2
pad,57,0.1,cov-MEL,,,0.8181818181818182,,,,,,11
pad,57,0.1,sens-MEL,,,,,,1.0,,,11
pad,57,0.1,cov-NV,,,0.9,,,,,,10
pad,57,0.1,cov-BCC,,,0.96875,,,,,,160
pad,57,0.1,sens-BCC,,,,,,1.0,,,160
pad,57,0.1,cov-AK,,,0.9206349206349206,,,,,,63
pad,57,0.1,sens-AK,,,,,,1.0,,,63
pad,57,0.1,cov-BKL,,,1.0,,,,,,6
pad,57,0.1,cov-SCC,,,0.5909090909090909,,,,,,22
pad,57,0.1,sens-SCC,,,,,,1.0,,,22
pad,57,0.15,B,25.0,False,0.875,0.8571428571428571,,1.0,1.0,2.875,16
pad,57,0.15,M1,24.0,False,0.75,0.75,0.0,1.0,1.0,2.2916666666666665,24
pad,57,0.15,M2,173.0,False,0.8712121212121212,0.888888888888889,0.0,1.0,1.0,2.3636363636363638,132
pad,57,0.15,M3,58.0,False,0.9347826086956522,0.9193548387096774,0.0,1.0,1.0,2.6739130434782608,92
pad,57,0.15,M4,12.0,False,1.0,1.0,0.0,1.0,1.0,4.5,6
pad,57,0.15,M5,3.0,True,1.0,1.0,0.0,1.0,1.0,4.5,2
pad,57,0.15,cov-MEL,,,0.7272727272727273,,,,,,11
pad,57,0.15,sens-MEL,,,,,,1.0,,,11
pad,57,0.15,cov-NV,,,0.8,,,,,,10
pad,57,0.15,cov-BCC,,,0.94375,,,,,,160
pad,57,0.15,sens-BCC,,,,,,1.0,,,160
pad,57,0.15,cov-AK,,,0.9206349206349206,,,,,,63
pad,57,0.15,sens-AK,,,,,,1.0,,,63
pad,57,0.15,cov-BKL,,,1.0,,,,,,6
pad,57,0.15,cov-SCC,,,0.45454545454545453,,,,,,22
pad,57,0.15,sens-SCC,,,,,,1.0,,,22
hiba,58,0.05,B,163.0,False,0.9775784753363229,0.94,,1.0,1.0,5.677130044843049,223
hiba,58,0.05,M1,23.0,False,0.9333333333333333,0.9090909090909091,0.0,1.0,1.0,5.2,15
hiba,58,0.05,M2,223.0,False,0.9464285714285714,0.9456521739130435,0.0,1.0,1.0,6.1875,112
hiba,58,0.05,M3,24.0,False,1.0,1.0,0.0,1.0,1.0,6.75,12
hiba,58,0.05,cov-MEL,,,0.9782608695652174,,,,,,46
hiba,58,0.05,sens-MEL,,,,,,1.0,,,46
hiba,58,0.05,cov-NV,,,1.0,,,,,,185
hiba,58,0.05,cov-BCC,,,0.9827586206896551,,,,,,58
hiba,58,0.05,sens-BCC,,,,,,1.0,,,58
hiba,58,0.05,cov-AK,,,0.8461538461538461,,,,,,13
hiba,58,0.05,sens-AK,,,,,,1.0,,,13
hiba,58,0.05,cov-BKL,,,1.0,,,,,,18
hiba,58,0.05,cov-DF,,,0.5555555555555556,,,,,,9
hiba,58,0.05,cov-VASC,,,0.9090909090909091,,,,,,11
hiba,58,0.05,cov-SCC,,,0.8636363636363636,,,,,,22
hiba,58,0.05,sens-SCC,,,,,,1.0,,,22
hiba,58,0.1,B,163.0,False,0.9641255605381166,0.9066666666666666,,1.0,1.0,4.42152466367713,223
hiba,58,0.1,M1,23.0,False,0.9333333333333333,0.9090909090909091,0.0,1.0,1.0,4.533333333333333,15
hiba,58,0.1,M2,223.0,False,0.9196428571428571,0.9266304347826086,0.0,1.0,1.0,4.366071428571429,112
hiba,58,0.1,M3,24.0,False,1.0,1.0,0.0,1.0,1.0,5.166666666666667,12
hiba,58,0.1,cov-MEL,,,0.9565217391304348,,,,,,46
hiba,58,0.1,sens-MEL,,,,,,1.0,,,46
hiba,58,0.1,cov-NV,,,1.0,,,,,,185
hiba,58,0.1,cov-BCC,,,0.9827586206896551,,,,,,58
hiba,58,0.1,sens-BCC,,,,,,1.0,,,58
hiba,58,0.1,cov-AK,,,0.8461538461538461,,,,,,13
hiba,58,0.1,sens-AK,,,,,,1.0,,,13
hiba,58,0.1,cov-BKL,,,1.0,,,,,,18
hiba,58,0.1,cov-DF,,,0.2222222222222222,,,,,,9
hiba,58,0.1,cov-VASC,,,0.9090909090909091,,,,,,11
hiba,58,0.1,cov-SCC,,,0.7727272727272727,,,,,,22
hiba,58,0.1,sens-SCC,,,,,,1.0,,,22
hiba,58,0.15,B,163.0,False,0.9506726457399103,0.8666666666666667,,1.0,1.0,3.2780269058295963,223
hiba,58,0.15,M1,23.0,False,0.9333333333333333,0.9090909090909091,0.0,1.0,1.0,3.8,15
hiba,58,0.15,M2,223.0,False,0.8571428571428571,0.8668478260869565,0.0,1.0,1.0,3.5892857142857144,112
hiba,58,0.15,M3,24.0,False,0.8333333333333334,0.8,0.0,1.0,1.0,3.0833333333333335,12
hiba,58,0.15,cov-MEL,,,0.9347826086956522,,,,,,46
hiba,58,0.15,sens-MEL,,,,,,1.0,,,46
hiba,58,0.15,cov-NV,,,0.9945945945945946,,,,,,185
hiba,58,0.15,cov-BCC,,,0.9137931034482759,,,,,,58
hiba,58,0.15,sens-BCC,,,,,,1.0,,,58
hiba,58,0.15,cov-AK,,,0.7692307692307693,,,,,,13
hiba,58,0.15,sens-AK,,,,,,1.0,,,13
hiba,58,0.15,cov-BKL,,,0.9444444444444444,,,,,,18
hiba,58,0.15,cov-DF,,,0.2222222222222222,,,,,,9
hiba,58,0.15,cov-VASC,,,0.8181818181818182,,,,,,11
hiba,58,0.15,cov-SCC,,,0.6363636363636364,,,,,,22
hiba,58,0.15,sens-SCC,,,,,,1.0,,,22
pad,58,0.05,B,29.0,False,1.0,1.0,,1.0,1.0,3.909090909090909,11
pad,58,0.05,M1,13.0,True,1.0,1.0,0.0,1.0,1.0,5.145833333333333,48
pad,58,0.05,M2,163.0,False,0.9428571428571428,0.9386792452830188,0.0,1.0,1.0,3.907142857142857,140
pad,58,0.05,M3,73.0,False,0.9594594594594594,0.9468085106382979,0.0,1.0,1.0,4.0675675675675675,74
pad,58,0.05,M4,12.0,True,1.0,1.0,0.0,1.0,1.0,5.5,6
pad,58,0.05,M5,3.0,True,1.0,1.0,0.0,1.0,1.0,6.0,2
pad,58,0.05,cov-MEL,,,0.9166666666666666,,,,,,12
pad,58,0.05,sens-MEL,,,,,,1.0,,,12
pad,58,0.05,cov-NV,,,1.0,,,,,,4
pad,58,0.05,cov-BCC,,,0.9943181818181818,,,,,,176
pad,58,0.05,sens-BCC,,,,,,1.0,,,176
pad,58,0.05,cov-AK,,,0.9411764705882353,,,,,,51
pad,58,0.05,sens-AK,,,,,,1.0,,,51
pad,58,0.05,cov-BKL,,,1.0,,,,,,7
pad,58,0.05,cov-SCC,,,0.8064516129032258,,,,,,31
pad,58,0.05,sens-SCC,,,,,,1.0,,,31
pad,58,0.1,B,29.0,False,0.9090909090909091,0.9,,1.0,1.0,2.8181818181818183,11
pad,58,0.1,M1,13.0,False,0.8333333333333334,0.8302469135802469,0.0,1.0,1.0,2.6666666666666665,48
pad,58,0.1,M2,163.0,False,0.8857142857142857,0.8812893081761006,0.0,1.0,1.0,2.8,140
pad,58,0.1,M3,73.0,False,0.9054054054054054,0.8723404255319149,0.0,1.0,1.0,2.9054054054054053,74
pad,58,0.1,M4,12.0,False,1.0,1.0,0.0,1.0,1.0,4.333333333333333,6
pad,58,0.1,M5,3.0,True,1.0,1.0,0.0,1.0,1.0,6.0,2
pad,58,0.1,cov-MEL,,,0.9166666666666666,,,,,,12
pad,58,0.1,sens-MEL,,,,,,1.0,,,12
pad,58,0.1,cov-NV,,,1.0,,,,,,4
pad,58,0.1,cov-BCC,,,0.9375,,,,,,176
pad,58,0.1,sens-BCC,,,,,,1.0,,,176
pad,58,0.1,cov-AK,,,0.9019607843137255,,,,,,51
pad,58,0.1,sens-AK,,,,,,1.0,,,51
pad,58,0.1,cov-BKL,,,0.8571428571428571,,,,,,7
pad,58,0.1,cov-SCC,,,0.5483870967741935,,,,,,31
pad,58,0.1,sens-SCC,,,,,,1.0,,,31
pad,58,0.15,B,29.0,False,0.9090909090909091,0.9,,1.0,1.0,2.3636363636363638,11
pad,58,0.15,M1,13.0,False,0.8333333333333334,0.8302469135802469,0.0,1.0,1.0,2.4375,48
pad,58,0.15,M2,163.0,False,0.85,0.8482704402515724,0.0,1.0,1.0,2.357142857142857,140
pad,58,0.15,M3,73.0,False,0.8108108108108109,0.7819148936170213,0.0,1.0,1.0,2.1621621621621623,74
pad,58,0.15,M4,12.0,False,1.0,1.0,0.0,1.0,1.0,4.166666666666667,6
pad,58,0.15,M5,3.0,True,1.0,1.0,0.0,1.0,1.0,5.5,2
pad,58,0.15,cov-MEL,,,0.9166666666666666,,,,,,12
pad,58,0.15,sens-MEL,,,,,,1.0,,,12
pad,58,0.15,cov-NV,,,1.0,,,,,,4
pad,58,0.15,cov-BCC,,,0.8977272727272727,,,,,,176
pad,58,0.15,sens-BCC,,,,,,1.0,,,176
pad,58,0.15,cov-AK,,,0.8431372549019608,,,,,,51
pad,58,0.15,sens-AK,,,,,,1.0,,,51
pad,58,0.15,cov-BKL,,,0.8571428571428571,,,,,,7
pad,58,0.15,cov-SCC,,,0.4838709677419355,,,,,,31
pad,58,0.15,sens-SCC,,,,,,1.0,,,31
hiba,59,0.05,B,177.0,False,0.9940119760479041,0.9836065573770492,,1.0,1.0,6.197604790419161,167
hiba,59,0.05,M1,22.0,False,1.0,1.0,0.0,1.0,1.0,6.421052631578948,19
hiba,59,0.05,M2,209.0,False,1.0,1.0,0.0,1.0,1.0,6.753731343283582,134
hiba,59,0.05,M3,25.0,False,0.8888888888888888,0.8888888888888888,0.0,1.0,1.0,6.444444444444445,9
hiba,59,0.05,cov-MEL,,,1.0,,,,,,58
hiba,59,0.05,sens-MEL,,,,,,1.0,,,58
hiba,59,0.05,cov-NV,,,1.0,,,,,,142
hiba,59,0.05,cov-BCC,,,0.984375,,,,,,64
hiba,59,0.05,sens-BCC,,,,,,1.0,,,64
hiba,59,0.05,cov-AK,,,1.0,,,,,,12
hiba,59,0.05,sens-AK,,,,,,1.0,,,12
hiba,59,0.05,cov-BKL,,,1.0,,,,,,11
hiba,59,0.05,cov-DF,,,0.8571428571428571,,,,,,7
hiba,59,0.05,cov-VASC,,,1.0,,,,,,7
hiba,59,0.05,cov-SCC,,,1.0,,,,,,28
hiba,59,0.05,sens-SCC,,,,,,1.0,,,28
hiba,59,0.1,B,177.0,False,0.9820359281437125,0.9617486338797815,,1.0,1.0,4.11377245508982,167
hiba,59,0.1,M1,22.0,False,0.9473684210526315,0.9722222222222222,0.0,1.0,1.0,4.842105263157895,19
hiba,59,0.1,M2,209.0,False,0.9626865671641791,0.9669811320754716,0.0,1.0,1.0,4.858208955223881,134
hiba,59,0.1,M3,25.0,False,0.7777777777777778,0.7777777777777778,0.0,1.0,1.0,3.6666666666666665,9
hiba,59,0.1,cov-MEL,,,0.9827586206896551,,,,,,58
hiba,59,0.1,sens-MEL,,,,,,1.0,,,58
hiba,59,0.1,cov-NV,,,1.0,,,,,,142
hiba,59,0.1,cov-BCC,,,0.953125,,,,,,64
hiba,59,0.1,sens-BCC,,,,,,1.0,,,64
hiba,59,0.1,cov-AK,,,1.0,,,,,,12
hiba,59,0.1,sens-AK,,,,,,1.0,,,12
hiba,59,0.1,cov-BKL,,,1.0,,,,,,11
hiba,59,0.1,cov-DF,,,0.5714285714285714,,,,,,7
hiba,59,0.1,cov-VASC,,,1.0,,,,,,7
hiba,59,0.1,cov-SCC,,,0.8571428571428571,,,,,,28
hiba,59,0.1,sens-SCC,,,,,,1.0,,,28
hiba,59,0.15,B,177.0,False,0.9520958083832335,0.8797814207650274,,1.0,1.0,3.143712574850299,167
hiba,59,0.15,M1,22.0,False,0.8947368421052632,0.9305555555555555,0.0,1.0,1.0,3.8421052631578947,19
hiba,59,0.15,M2,209.0,False,0.8955223880597015,0.9033018867924528,0.0,1.0,1.0,3.6343283582089554,134
hiba,59,0.15,M3,25.0,False,0.7777777777777778,0.7777777777777778,0.0,1.0,1.0,2.888888888888889,9
hiba,59,0.15,cov-MEL,,,0.9310344827586207,,,,,,58
hiba,59,0.15,sens-MEL,,,,,,1.0,,,58
hiba,59,0.15,cov-NV,,,0.9929577464788732,,,,,,142
hiba,59,0.15,cov-BCC,,,0.90625,,,,,,64
hiba,59,0.15,sens-BCC,,,,,,1.0,,,64
hiba,59,0.15,cov-AK,,,1.0,,,,,,12
hiba,59,0.15,sens-AK,,,,,,1.0,,,12
hiba,59,0.15,cov-BKL,,,1.0,,,,,,11
hiba,59,0.15,cov-DF,,,0.2857142857142857,,,,,,7
hiba,59,0.15,cov-VASC,,,0.7142857142857143,,,,,,7
hiba,59,0.15,cov-SCC,,,0.7142857142857143,,,,,,28
hiba,59,0.15,sens-SCC,,,,,,1.0,,,28
pad,59,0.05,B,25.0,False,1.0,1.0,,1.0,1.0,4.375,16
pad,59,0.05,M1,28.0,False,1.0,1.0,0.0,1.0,1.0,4.0588235294117645,17
pad,59,0.05,M2,153.0,False,0.9644970414201184,0.9669540229885056,0.0,1.0,1.0,4.42603550295858,169
pad,59,0.05,M3,75.0,False,1.0,1.0,0.0,1.0,1.0,4.311475409836065,61
pad,59,0.05,M4,11.0,True,1.0,1.0,0.0,1.0,1.0,5.0,9
pad,59,0.05,M5,4.0,True,1.0,1.0,0.0,1.0,1.0,6.0,1
pad,59,0.05,cov-MEL,,,0.9090909090909091,,,,,,11
pad,59,0.05,sens-MEL,,,,,,1.0,,,11
pad,59,0.05,cov-NV,,,1.0,,,,,,11
pad,59,0.05,cov-BCC,,,0.9937106918238994,,,,,,159
pad,59,0.05,sens-BCC,,,,,,1.0,,,159
pad,59,0.05,cov-AK,,,0.9814814814814815,,,,,,54
pad,59,0.05,sens-AK,,,,,,1.0,,,54
pad,59,0.05,cov-BKL,,,1.0,,,,,,5
pad,59,0.05,cov-SCC,,,0.9090909090909091,,,,,,33
pad,59,0.05,sens-SCC,,,,,,1.0,,,33
pad,59,0.1,B,25.0,False,1.0,1.0,,1.0,1.0,3.6875,16
pad,59,0.1,M1,28.0,False,1.0,1.0,0.0,1.0,1.0,3.588235294117647,17
pad,59,0.1,M2,153.0,False,0.9289940828402367,0.9353448275862069,0.0,1.0,1.0,3.7159763313609466,169
pad,59,0.1,M3,75.0,False,0.9344262295081968,0.9333333333333333,0.0,1.0,1.0,3.7049180327868854,61
pad,59,0.1,M4,11.0,False,1.0,1.0,0.0,1.0,1.0,4.666666666666667,9
pad,59,0.1,M5,4.0,True,1.0,1.0,0.0,1.0,1.0,6.0,1
pad,59,0.1,cov-MEL,,,0.8181818181818182,,,,,,11
pad,59,0.1,sens-MEL,,,,,,1.0,,,11
pad,59,0.1,cov-NV,,,1.0,,,,,,11
pad,59,0.1,cov-BCC,,,0.9811320754716981,,,,,,159
pad,59,0.1,sens-BCC,,,,,,1.0,,,159
pad,59,0.1,cov-AK,,,0.9629629629629629,,,,,,54
pad,59,0.1,sens-AK,,,,,,1.0,,,54
pad,59,0.1,cov-BKL,,,1.0,,,,,,5
pad,59,0.1,cov-SCC,,,0.7272727272727273,,,,,,33
pad,59,0.1,sens-SCC,,,,,,1.0,,,33
pad,59,0.15,B,25.0,False,1.0,1.0,,1.0,1.0,3.0,16
pad,59,0.15,M1,28.0,False,1.0,1.0,0.0,1.0,1.0,3.0,17
pad,59,0.15,M2,153.0,False,0.9053254437869822,0.910919540229885,0.0,1.0,1.0,2.8757396449704142,169
pad,59,0.15,M3,75.0,False,0.8524590163934426,0.8333333333333334,0.0,1.0,1.0,2.6721311475409837,61
pad,59,0.15,M4,11.0,False,1.0,1.0,0.0,1.0,1.0,4.222222222222222,9
pad,59,0.15,M5,4.0,True,1.0,1.0,0.0,1.0,1.0,6.0,1
pad,59,0.15,cov-MEL,,,0.8181818181818182,,,,,,11
pad,59,0.15,sens-MEL,,,,,,1.0,,,11
pad,59,0.15,cov-NV,,,1.0,,,,,,11
pad,59,0.15,cov-BCC,,,0.9245283018867925,,,,,,159
pad,59,0.15,sens-BCC,,,,,,1.0,,,159
pad,59,0.15,cov-AK,,,0.9629629629629629,,,,,,54
pad,59,0.15,sens-AK,,,,,,1.0,,,54
pad,59,0.15,cov-BKL,,,1.0,,,,,,5
pad,59,0.15,cov-SCC,,,0.7272727272727273,,,,,,33
pad,59,0.15,sens-SCC,,,,,,1.0,,,33
hiba,60,0.05,B,169.0,False,0.9748427672955975,0.9492753623188406,,1.0,1.0,6.088050314465409,159
hiba,60,0.05,M1,28.0,False,1.0,1.0,0.0,1.0,1.0,6.75,8
hiba,60,0.05,M2,214.0,False,0.975,0.9752475247524752,0.0,1.0,1.0,6.591666666666667,120
hiba,60,0.05,M3,26.0,False,1.0,1.0,0.0,1.0,1.0,6.888888888888889,9
hiba,60,0.05,cov-MEL,,,1.0,,,,,,45
hiba,60,0.05,sens-MEL,,,,,,1.0,,,45
hiba,60,0.05,cov-NV,,,1.0,,,,,,123
hiba,60,0.05,cov-BCC,,,1.0,,,,,,60
hiba,60,0.05,sens-BCC,,,,,,1.0,,,60
hiba,60,0.05,cov-AK,,,1.0,,,,,,6
hiba,60,0.05,sens-AK,,,,,,1.0,,,6
hiba,60,0.05,cov-BKL,,,1.0,,,,,,15
hiba,60,0.05,cov-DF,,,0.7142857142857143,,,,,,14
hiba,60,0.05,cov-VASC,,,1.0,,,,,,7
hiba,60,0.05,cov-SCC,,,0.8846153846153846,,,,,,26
hiba,60,0.05,sens-SCC,,,,,,1.0,,,26
hiba,60,0.1,B,169.0,False,0.949685534591195,0.9057971014492754,,1.0,1.0,4.6415094339622645,159
hiba,60,0.1,M1,28.0,False,1.0,1.0,0.0,1.0,1.0,4.5,8
hiba,60,0.1,M2,214.0,False,0.9333333333333333,0.9306930693069307,0.0,1.0,1.0,4.366666666666666,120
hiba,60,0.1,M3,26.0,False,1.0,1.0,0.0,1.0,1.0,5.333333333333333,9
hiba,60,0.1,cov-MEL,,,1.0,,,,,,45
hiba,60,0.1,sens-MEL,,,,,,1.0,,,45
hiba,60,0.1,cov-NV,,,1.0,,,,,,123
hiba,60,0.1,cov-BCC,,,0.95,,,,,,60
hiba,60,0.1,sens-BCC,,,,,,1.0,,,60
hiba,60,0.1,cov-AK,,,1.0,,,,,,6
hiba,60,0.1,sens-AK,,,,,,1.0,,,6
hiba,60,0.1,cov-BKL,,,1.0,,,,,,15
hiba,60,0.1,cov-DF,,,0.5,,,,,,14
hiba,60,0.1,cov-VASC,,,0.8571428571428571,,,,,,7
hiba,60,0.1,cov-SCC,,,0.8076923076923077,,,,,,26
hiba,60,0.1,sens-SCC,,,,,,1.0,,,26
hiba,60,0.15,B,169.0,False,0.9245283018867925,0.855072463768116,,1.0,1.0,3.30188679245283,159
hiba,60,0.15,M1,28.0,False,1.0,1.0,0.0,1.0,1.0,3.25,8
hiba,60,0.15,M2,214.0,False,0.8666666666666667,0.8663366336633663,0.0,1.0,1.0,3.55,120
hiba,60,0.15,M3,26.0,False,1.0,1.0,0.0,1.0,1.0,3.2222222222222223,9
hiba,60,0.15,cov-MEL,,,0.9555555555555556,,,,,,45
hiba,60,0.15,sens-MEL,,,,,,1.0,,,45
hiba,60,0.15,cov-NV,,,0.991869918699187,,,,,,123
hiba,60,0.15,cov-BCC,,,0.9166666666666666,,,,,,60
hiba,60,0.15,sens-BCC,,,,,,1.0,,,60
